timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;ICE_fuel_car_11;Car_availability_car_11;heating;cooling
0.000;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13309.176;0.000
0.250;1463.545;1819.550;25.000;2715.939;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11112.428;0.000
0.500;232.611;1841.472;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11400.293;0.000
0.750;290.644;0.000;25.000;1941.825;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11012.575;0.000
1.000;263.669;0.000;25.000;1928.370;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10691.438;0.000
1.250;387.891;0.000;25.000;2006.008;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10327.290;0.000
1.500;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10120.191;0.000
1.750;290.644;0.000;25.000;1941.825;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9812.013;0.000
2.000;320.046;0.000;25.000;1961.231;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9532.099;0.000
2.250;383.684;0.000;25.000;2003.232;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9272.396;0.000
2.500;478.085;0.000;25.000;2065.536;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9007.347;0.000
2.750;290.644;0.000;25.000;1941.825;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8900.543;0.000
3.000;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8734.361;0.000
3.250;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8614.703;0.000
3.500;542.371;0.000;25.000;2107.965;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8342.553;0.000
3.750;514.394;0.000;25.000;2089.500;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8258.008;0.000
4.000;326.297;1709.939;25.000;1965.356;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8263.884;0.000
4.250;289.998;0.000;25.000;1941.399;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8203.855;0.000
4.500;362.139;0.000;25.000;1989.012;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8096.512;0.000
4.750;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8103.383;0.000
5.000;325.408;0.000;25.000;1964.769;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7999.766;0.000
5.250;365.236;0.000;25.000;1991.056;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7937.755;0.000
5.500;455.825;0.000;25.000;2050.845;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7854.981;0.000
5.750;485.228;0.000;25.000;2070.250;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7810.561;0.000
6.000;285.192;0.000;25.000;1945.588;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7886.255;0.000
6.250;334.894;0.000;25.000;1985.350;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7814.011;0.000
6.500;598.498;0.000;25.000;2171.525;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7631.930;0.000
6.750;649.925;0.000;25.000;2206.124;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7575.437;0.000
7.000;2452.715;20321.962;25.000;3435.124;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6569.448;0.000
7.250;927.837;20891.941;25.000;2440.788;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7320.580;0.000
7.500;3847.337;7102.822;25.000;4379.561;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5719.537;0.000
7.750;3336.510;7848.179;25.000;4004.320;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5985.093;0.000
8.000;2166.820;9865.030;12.000;2318.075;0.000;0.000;0.774;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.000;True;0.011;False;0.217;False;0.008;False;7272.649;0.000
8.250;2198.104;16507.483;8.000;2071.362;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;7419.410;0.000
8.500;2886.042;16222.494;5.000;2295.321;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;7216.155;0.000
8.750;1590.967;15959.426;3.000;1291.159;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;7998.153;0.000
9.000;3902.350;1951.084;5.000;2950.376;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6654.606;0.000
9.250;4286.148;0.000;5.000;3224.060;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6204.138;0.000
9.500;2221.716;0.000;6.000;1930.668;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6967.907;0.000
9.750;3784.733;0.000;4.000;2837.451;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5953.847;0.000
10.000;2007.704;2499.141;6.000;1809.030;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6561.407;0.000
10.250;5317.972;0.000;5.000;3933.479;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4857.500;0.000
10.500;918.700;3397.955;4.000;935.545;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6791.831;0.000
10.750;1073.826;2411.452;4.000;1036.603;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6338.403;0.000
11.000;597.655;1600.327;3.000;621.762;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6358.028;0.000
11.250;523.963;5327.116;4.000;633.562;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6226.123;0.000
11.500;469.022;6313.619;4.000;597.301;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6128.784;0.000
11.750;734.949;0.000;5.000;838.768;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5806.170;0.000
12.000;675.381;0.000;5.000;799.453;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5706.199;0.000
12.250;1606.232;0.000;5.000;1413.815;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4630.064;0.000
12.500;1255.105;2038.773;5.000;1178.369;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5021.493;0.000
12.750;1411.639;1052.270;7.000;1425.463;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4937.723;0.000
13.000;1299.491;4099.468;6.000;1281.445;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4955.284;0.000
13.250;556.307;4428.302;6.000;789.048;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5335.354;0.000
13.500;3082.964;3726.789;6.000;2459.471;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4123.601;0.000
13.750;724.471;0.000;3.000;690.036;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5596.336;0.000
14.000;1359.912;6313.619;3.000;1107.542;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5330.684;0.000
14.250;588.848;0.000;4.000;673.355;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5151.602;0.000
14.500;1468.695;5064.049;4.000;1249.338;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4935.234;0.000
14.750;700.721;1973.006;3.000;681.474;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5794.021;0.000
15.000;649.436;1512.638;3.000;652.771;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;6081.187;0.000
15.250;2841.655;1666.094;9.000;2528.688;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4719.798;0.000
15.500;1877.561;8593.537;10.000;1964.819;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5312.932;0.000
15.750;2972.228;1797.628;11.000;2760.557;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4802.488;0.000
16.000;3094.325;0.000;12.000;2914.178;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4818.263;0.000
16.250;1021.010;4033.701;13.000;1623.572;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5901.370;0.000
16.500;987.466;7190.511;14.000;1681.621;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5944.527;0.000
16.750;2172.998;5897.096;15.000;2568.085;0.000;0.000;0.796;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.157;False;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;5354.993;0.000
17.000;4176.679;0.000;17.000;4059.692;0.000;0.000;0.640;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.217;False;0.008;False;4265.320;0.000
17.250;4087.289;0.000;19.000;4163.123;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4193.196;0.000
17.500;3846.181;0.000;20.000;4071.503;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4259.133;0.000
17.750;3789.792;0.000;21.000;4115.128;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4216.782;0.000
18.000;5165.497;0.000;21.000;5038.908;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;3475.481;0.000
18.250;4190.976;2192.229;20.000;4333.666;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4018.818;0.000
18.500;6945.753;3266.421;20.000;6170.759;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;2523.013;0.000
18.750;6057.761;0.000;19.000;5493.895;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;3045.983;0.000
19.000;6082.680;0.000;18.000;5446.414;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;3042.413;0.000
19.250;4265.419;0.000;19.000;4326.244;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;3914.752;0.000
19.500;6199.154;0.000;19.000;5618.092;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;2863.734;0.000
19.750;5373.069;0.000;18.000;4992.525;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;3360.025;0.000
20.000;2892.999;1709.939;17.000;3272.888;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4710.185;0.000
20.250;2867.051;1205.726;16.000;3164.374;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4791.746;0.000
20.500;2912.511;2455.296;16.000;3178.228;0.000;0.000;0.415;0.000;True;0.187;False;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4798.632;0.000
20.750;3309.536;0.000;16.000;3400.395;0.000;0.000;0.228;0.000;True;0.000;True;0.000;True;0.182;False;0.013;False;0.000;True;0.000;True;0.000;True;0.022;False;0.011;False;0.000;True;0.000;True;4641.023;0.000
21.000;7495.296;2038.773;25.000;6777.541;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1969.890;0.000
21.250;5950.149;2477.219;25.000;5747.032;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2795.960;0.000
21.500;3603.199;5831.329;25.000;4187.560;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3996.707;0.000
21.750;1606.138;0.000;25.000;2879.527;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5007.276;0.000
22.000;4782.716;5370.961;25.000;5003.518;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3300.245;0.000
22.250;3752.195;3134.887;25.000;4322.838;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3884.313;0.000
22.500;4778.012;3419.877;25.000;5002.642;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3354.833;0.000
22.750;6930.719;1666.094;25.000;6432.564;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2239.408;0.000
23.000;5596.245;0.000;25.000;5570.128;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2946.647;0.000
23.250;7498.080;0.000;25.000;6787.344;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1954.630;0.000
23.500;1850.348;0.000;25.000;3003.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4963.857;0.000
23.750;2023.879;3972.287;25.000;3117.229;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4840.661;0.000
24.000;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5825.978;0.000
24.250;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5821.949;0.000
24.500;232.611;1668.531;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5832.743;0.000
24.750;285.735;0.000;25.000;1938.585;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5814.191;0.000
25.000;322.056;2502.796;25.000;1962.557;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5803.233;0.000
25.250;232.611;1800.257;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5867.773;0.000
25.500;390.441;0.000;25.000;2007.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5800.753;0.000
25.750;414.121;0.000;25.000;2023.320;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5804.376;0.000
26.000;322.056;0.000;25.000;1962.557;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5866.610;0.000
26.250;340.714;0.000;25.000;1974.871;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5863.852;0.000
26.500;340.714;0.000;25.000;1974.871;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5870.813;0.000
26.750;327.165;0.000;25.000;1965.929;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5883.835;0.000
27.000;428.347;0.000;25.000;2032.709;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5835.632;0.000
27.250;285.735;0.000;25.000;1938.585;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5909.615;0.000
27.500;310.871;0.000;25.000;1955.175;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5893.353;0.000
27.750;310.871;0.000;25.000;1955.175;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5890.754;0.000
28.000;454.750;0.000;25.000;2050.135;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5811.441;0.000
28.250;312.181;0.000;25.000;1956.040;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5876.746;0.000
28.500;285.779;0.000;25.000;1938.614;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5878.604;0.000
28.750;232.611;0.000;25.000;1903.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5894.927;0.000
29.000;469.734;0.000;25.000;2060.024;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5757.913;0.000
29.250;310.484;0.000;25.000;1954.919;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5846.041;0.000
29.500;340.714;0.000;25.000;1974.871;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5831.708;0.000
