timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;heating;cooling
2.750;381.601;2082.617;12.000;1101.670;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13700.318;0.000
3.000;442.549;0.000;12.000;1150.428;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13441.047;0.000
3.250;399.886;0.000;12.000;1116.297;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13342.994;0.000
3.500;366.364;0.000;12.000;1089.480;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13247.160;0.000
3.750;529.141;0.000;12.000;1211.845;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13040.872;0.000
4.000;442.549;0.000;12.000;1150.428;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12990.707;0.000
4.250;2114.403;0.000;12.000;2252.145;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12023.347;0.000
4.500;858.183;1797.628;12.000;1425.600;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12612.284;0.000
4.750;718.753;0.000;12.000;1332.823;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12602.417;0.000
5.000;473.192;0.000;12.000;1174.942;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12662.837;0.000
5.250;473.962;1994.928;12.000;1175.558;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12611.053;0.000
5.500;663.503;1841.472;12.000;1307.165;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12463.265;0.000
5.750;664.105;0.000;12.000;1307.647;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12427.274;0.000
6.000;519.844;0.000;12.000;1203.149;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12479.452;0.000
6.250;554.798;0.000;12.000;1225.365;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12406.245;0.000
6.500;448.644;1359.182;12.000;1155.304;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12413.282;0.000
6.750;500.703;0.000;12.000;1181.557;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12347.277;0.000
7.000;702.379;6598.609;12.000;1342.898;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12178.769;0.000
7.250;622.562;5085.971;12.000;1294.438;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12153.447;0.000
7.500;2059.455;5195.582;12.000;2249.256;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11326.624;0.000
7.750;2429.285;7541.267;12.000;2517.442;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11057.742;0.000
8.000;2324.838;3770.634;6.000;2030.017;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;11384.640;0.000
8.250;2295.705;9733.496;5.000;1946.646;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;11391.891;0.000
8.500;735.827;1468.793;3.000;731.876;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;12313.927;0.000
8.750;3166.937;3617.178;3.000;2343.962;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;10973.135;0.000
9.000;2029.659;0.000;2.000;1494.507;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;11628.858;0.000
9.250;1931.526;0.000;1.000;1368.699;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;11458.075;0.000
9.500;3202.867;1359.182;1.000;2206.717;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;10515.373;0.000
9.750;561.497;0.000;2.000;528.933;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;11574.314;0.000
10.000;2027.144;4713.292;2.000;1498.403;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;10552.226;0.000
10.250;715.078;0.000;2.000;642.170;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;11194.169;0.000
10.500;2740.158;0.000;3.000;2032.583;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;9583.383;0.000
10.750;457.074;2477.219;4.000;590.628;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;10366.339;0.000
11.000;457.074;0.000;4.000;590.628;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;9988.792;0.000
11.250;601.850;0.000;4.000;686.180;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;9730.561;0.000
11.500;1847.764;1293.415;3.000;1438.483;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8938.851;0.000
11.750;2090.007;0.000;4.000;1668.364;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8564.192;0.000
12.000;4023.452;2740.286;4.000;2944.438;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7341.741;0.000
12.250;1861.445;0.000;5.000;1581.113;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7816.126;0.000
12.500;3335.626;0.000;5.000;2555.779;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7138.143;0.000
12.750;383.093;0.000;6.000;674.548;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8691.984;0.000
13.000;770.324;1622.249;6.000;931.562;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8312.440;0.000
13.250;552.822;0.000;7.000;857.157;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8315.744;0.000
13.500;516.909;0.000;7.000;831.160;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8400.231;0.000
13.750;3082.396;0.000;8.000;2594.382;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;6991.299;0.000
14.000;4421.913;3726.789;7.000;3408.462;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;6380.633;0.000
14.250;4569.319;0.000;5.000;3365.751;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;5861.553;0.000
14.500;6398.523;1359.182;5.000;4573.025;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;5060.669;0.000
14.750;2116.228;0.000;6.000;1823.568;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7578.817;0.000
15.000;1737.409;1973.006;6.000;1584.119;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7935.511;0.000
15.250;2516.125;3595.255;8.000;2262.789;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7479.005;0.000
15.500;1077.333;0.000;8.000;1322.345;0.000;0.000;0.720;0.000;True;0.095;False;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8329.911;0.000
15.750;858.685;0.000;7.000;1100.600;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8598.528;0.000
16.000;920.829;2674.519;7.000;1150.316;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8666.970;0.000
16.250;910.220;8286.625;8.000;1213.251;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8665.810;0.000
16.500;3404.310;0.000;8.000;2869.451;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7428.284;0.000
16.750;4476.084;0.000;8.000;3598.116;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;6950.200;0.000
17.000;2875.911;0.000;9.000;2621.677;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7799.150;0.000
17.250;3731.953;1731.861;9.000;3188.869;0.000;0.000;0.625;0.000;True;0.000;True;0.324;False;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;7319.053;0.000
17.500;1338.764;0.000;9.000;1598.708;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8583.209;0.000
17.750;1201.644;0.000;9.000;1493.495;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8644.869;0.000
18.000;1336.186;0.000;9.000;1604.213;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8556.139;0.000
18.250;5427.041;1534.560;9.000;4308.721;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;6373.325;0.000
18.500;6976.288;0.000;9.000;5330.789;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;5548.180;0.000
18.750;1436.615;0.000;9.000;1666.427;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8439.530;0.000
19.000;1497.610;0.000;9.000;1733.474;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8314.985;0.000
19.250;1350.613;0.000;9.000;1631.270;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8392.174;0.000
19.500;1433.960;1666.094;9.000;1697.948;0.000;0.000;0.301;0.000;True;0.000;True;0.000;True;0.010;False;0.001;False;0.037;False;0.000;True;0.253;False;8333.089;0.000
19.750;3741.778;964.581;9.000;3225.618;0.000;0.000;0.290;0.000;True;0.000;True;0.000;True;0.000;True;0.001;False;0.037;False;0.000;True;0.253;False;7107.432;0.000
20.000;1517.979;1490.716;9.000;1737.954;0.000;0.000;0.290;0.000;True;0.000;True;0.000;True;0.000;True;0.001;False;0.037;False;0.000;True;0.253;False;8300.485;0.000
20.250;1661.811;3156.810;8.000;1774.363;0.000;0.000;0.290;0.000;True;0.000;True;0.000;True;0.000;True;0.001;False;0.037;False;0.000;True;0.253;False;8260.972;0.000
20.500;3078.265;1578.405;8.000;2683.703;0.000;0.000;0.290;0.000;True;0.000;True;0.000;True;0.000;True;0.001;False;0.037;False;0.000;True;0.253;False;7544.785;0.000
20.750;4397.269;1644.172;7.000;3476.979;0.000;0.000;0.290;0.000;True;0.000;True;0.000;True;0.000;True;0.001;False;0.037;False;0.000;True;0.253;False;6925.917;0.000
21.000;2865.711;3924.090;12.000;2814.304;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7463.528;0.000
21.250;1486.876;0.000;12.000;1905.635;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8155.238;0.000
21.500;3727.078;1819.550;12.000;3386.676;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6940.497;0.000
21.750;6276.445;1403.026;12.000;5077.169;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5578.241;0.000
22.000;5447.360;1951.084;12.000;4506.519;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6012.574;0.000
22.250;1777.107;1797.628;12.000;2046.351;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7976.540;0.000
22.500;860.929;0.000;12.000;1454.595;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8443.476;0.000
22.750;2226.391;3661.022;12.000;2337.839;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7762.962;0.000
23.000;2152.245;0.000;12.000;2287.004;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7842.759;0.000
23.250;2410.044;0.000;12.000;2466.619;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7697.052;0.000
23.500;3298.182;0.000;12.000;3064.523;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7218.479;0.000
23.750;3096.169;0.000;12.000;2919.259;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7334.936;0.000
24.000;318.377;0.000;12.000;1051.090;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8820.658;0.000
24.250;377.894;0.000;12.000;1098.704;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8745.061;0.000
24.500;388.728;0.000;12.000;1107.371;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8726.181;0.000
24.750;2013.297;0.000;12.000;2177.965;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7856.455;0.000
25.000;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8753.153;0.000
25.250;598.916;0.000;12.000;1235.284;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8585.973;0.000
25.500;530.336;2063.709;12.000;1190.022;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8623.097;0.000
25.750;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8736.257;0.000
26.000;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8733.426;0.000
26.250;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8724.874;0.000
26.500;373.390;0.000;12.000;1086.437;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8683.087;0.000
26.750;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8706.286;0.000
27.000;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8695.531;0.000
27.250;482.394;0.000;12.000;1158.380;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8587.312;0.000
27.500;609.416;0.000;12.000;1242.214;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8502.164;0.000
27.750;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8639.587;0.000
28.000;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8617.059;0.000
28.250;311.511;2590.613;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8589.389;0.000
28.500;403.314;0.000;12.000;1106.187;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8512.537;0.000
28.750;505.304;0.000;12.000;1173.500;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8429.922;0.000
29.000;311.511;0.000;12.000;1045.597;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8502.293;0.000
29.250;430.370;0.000;12.000;1124.044;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8429.414;0.000
29.500;430.370;0.000;12.000;1124.044;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8421.341;0.000
29.750;640.454;0.000;12.000;1267.089;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8297.660;0.000
30.000;736.124;0.000;12.000;1325.842;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8242.025;0.000
30.250;388.851;0.000;12.000;1107.470;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8406.296;0.000
30.500;519.442;9418.417;12.000;1195.302;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8323.724;0.000
30.750;5080.094;16860.941;12.000;4219.360;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5896.086;0.000
31.000;3261.637;5247.090;12.000;3028.459;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6853.591;0.000
31.250;2130.781;2327.161;12.000;2295.404;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7397.530;0.000
31.500;2273.669;0.000;12.000;2422.535;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7267.110;0.000
31.750;3205.596;0.000;12.000;3008.684;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6780.782;0.000
32.000;2589.577;0.000;5.000;2100.113;0.000;0.000;0.186;0.000;True;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;7491.461;0.000
32.250;1010.375;1492.896;5.000;1059.312;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;8279.744;0.000
32.500;1095.574;0.000;5.000;1125.760;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;8190.070;0.000
32.750;774.338;0.000;5.000;892.695;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;8353.968;0.000
33.000;839.830;0.000;5.000;949.188;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;8278.787;0.000
33.250;2973.930;4259.144;4.000;2284.559;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6243.489;0.000
33.500;5504.590;3117.518;4.000;3956.584;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;4759.511;0.000
33.750;733.708;0.000;5.000;869.511;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;7686.809;0.000
34.000;1257.086;0.000;6.000;1289.787;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;7133.281;0.000
34.250;623.460;1734.394;6.000;862.026;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;7273.382;0.000
34.500;806.839;0.000;7.000;1053.056;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6918.777;0.000
34.750;3539.895;2217.389;6.000;2785.185;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;5343.162;0.000
35.000;699.551;0.000;6.000;910.558;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6661.989;0.000
35.250;635.364;0.000;5.000;789.208;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6740.217;0.000
35.500;581.503;0.000;5.000;757.539;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6760.081;0.000
35.750;441.483;0.000;6.000;727.864;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6168.103;0.000
36.000;653.008;1383.124;6.000;862.259;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6133.755;0.000
36.250;525.397;0.000;5.000;699.322;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6413.408;0.000
36.500;525.397;4720.185;5.000;699.322;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6536.585;0.000
36.750;546.527;1273.352;4.000;649.686;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6658.724;0.000
37.000;437.523;0.000;4.000;577.744;0.000;0.000;0.203;0.017;False;0.000;True;0.000;True;0.000;True;0.042;False;0.008;False;0.038;False;0.098;False;6176.418;0.000
