timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;heating;cooling
10.000;2094.024;0.000;4.000;1687.648;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;8400.272;0.000
10.250;3591.703;0.000;4.000;2672.152;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7573.221;0.000
10.500;1930.674;0.000;5.000;1637.087;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7911.373;0.000
10.750;471.736;2849.898;6.000;744.189;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;8230.377;0.000
11.000;469.793;1819.550;6.000;740.135;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7878.754;0.000
11.250;342.211;2849.898;6.000;654.501;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7785.163;0.000
11.500;1464.095;1490.716;5.000;1328.620;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7081.280;0.000
11.750;1542.159;0.000;5.000;1379.066;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6874.373;0.000
12.000;1608.589;0.000;5.000;1419.677;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6663.912;0.000
12.250;2217.425;0.000;5.000;1817.424;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5744.677;0.000
12.500;562.873;3551.411;5.000;723.787;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6761.533;0.000
12.750;1279.668;3551.411;7.000;1336.872;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6334.008;0.000
13.000;1402.768;0.000;8.000;1497.403;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6082.846;0.000
13.250;1137.956;1863.395;9.000;1383.341;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6131.903;0.000
13.500;943.066;2257.996;8.000;1183.798;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6370.578;0.000
13.750;364.781;0.000;8.000;800.755;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6690.592;0.000
14.000;391.311;1688.016;8.000;821.979;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6721.822;0.000
14.250;462.342;0.000;9.000;941.310;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6098.337;0.000
14.500;451.172;0.000;9.000;927.774;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6321.139;0.000
14.750;843.922;3726.789;9.000;1201.178;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6461.332;0.000
15.000;587.418;6664.376;10.000;1117.230;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6759.500;0.000
15.250;3829.632;7234.355;9.000;3200.370;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5218.223;0.000
15.500;1748.980;3178.732;8.000;1772.925;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6475.972;0.000
15.750;705.886;8001.635;8.000;1072.116;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7122.606;0.000
16.000;1771.804;7804.335;8.000;1768.481;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6686.425;0.000
16.250;2111.836;4340.613;10.000;2140.295;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6458.498;0.000
16.500;876.932;0.000;10.000;1325.775;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7199.450;0.000
16.750;3233.593;5743.640;11.000;2956.746;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6003.217;0.000
17.000;4700.677;1468.793;12.000;3996.469;0.000;0.000;0.204;0.032;False;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5279.805;0.000
17.250;2402.729;1709.939;13.000;2555.476;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6419.730;0.000
17.500;2282.068;0.000;13.000;2477.573;0.000;0.000;0.172;0.000;True;0.128;False;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6457.411;0.000
17.750;1041.706;1381.104;15.000;1808.309;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6986.654;0.000
18.000;2960.368;1271.493;15.000;3076.419;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5979.859;0.000
18.250;3951.919;0.000;15.000;3721.122;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5464.044;0.000
18.500;4754.976;0.000;14.000;4187.784;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5073.386;0.000
18.750;4461.093;0.000;14.000;3995.800;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;5197.522;0.000
19.000;1589.963;1797.628;14.000;2114.934;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6650.835;0.000
19.250;2352.114;1863.395;12.000;2445.580;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6359.985;0.000
19.500;1592.951;0.000;12.000;1964.160;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6744.608;0.000
19.750;1009.144;0.000;11.000;1505.594;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7103.009;0.000
20.000;2274.725;2236.073;12.000;2430.285;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6371.341;0.000
20.250;984.850;1951.084;13.000;1638.291;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.001;False;0.032;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;7026.133;0.000
20.500;1162.544;5721.717;14.000;1837.699;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6876.500;0.000
20.750;1460.886;1907.239;14.000;2044.394;0.000;0.000;0.012;0.000;True;0.000;True;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.011;False;6735.149;0.000
21.000;1074.899;2630.675;17.000;1996.153;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6793.764;0.000
21.250;1902.770;0.000;17.000;2539.537;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6351.728;0.000
21.500;2447.091;0.000;17.000;2909.774;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6050.901;0.000
21.750;1525.704;3310.266;17.000;2292.310;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6525.654;0.000
22.000;2608.527;1446.871;17.000;2991.248;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5948.737;0.000
22.250;2186.492;3792.556;17.000;2689.857;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6221.400;0.000
22.500;1935.018;1775.705;17.000;2530.362;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6369.202;0.000
22.750;1797.668;5042.126;17.000;2429.509;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6474.956;0.000
23.000;671.603;0.000;17.000;1660.243;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7112.187;0.000
23.250;680.080;0.000;17.000;1647.838;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7118.531;0.000
23.500;327.886;0.000;17.000;1406.405;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7318.297;0.000
23.750;427.406;0.000;17.000;1472.088;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7273.386;0.000
24.000;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7361.223;0.000
24.250;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7348.690;0.000
24.500;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7337.223;0.000
24.750;375.334;0.000;17.000;1437.720;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7275.716;0.000
25.000;387.092;0.000;17.000;1445.481;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7257.549;0.000
25.250;412.229;0.000;17.000;1462.071;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7245.433;0.000
25.500;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7314.974;0.000
25.750;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7314.592;0.000
26.000;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7315.315;0.000
26.250;809.018;0.000;17.000;1723.952;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7032.398;0.000
26.500;750.846;0.000;17.000;1685.559;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7057.885;0.000
26.750;612.817;0.000;17.000;1594.459;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7119.035;0.000
27.000;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7281.552;0.000
27.250;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7263.076;0.000
27.500;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7247.769;0.000
27.750;375.334;0.000;17.000;1437.720;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7182.541;0.000
28.000;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7216.467;0.000
28.250;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7191.896;0.000
28.500;331.669;0.000;17.000;1408.902;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7141.200;0.000
28.750;280.484;0.000;17.000;1375.119;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7143.819;0.000
29.000;441.227;0.000;17.000;1481.210;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7034.596;0.000
29.250;441.227;0.000;17.000;1481.210;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7031.856;0.000
29.500;331.669;0.000;17.000;1408.902;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7084.519;0.000
29.750;526.257;0.000;17.000;1537.329;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6977.700;0.000
30.000;375.334;0.000;17.000;1437.720;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7053.231;0.000
30.250;967.953;0.000;17.000;1828.849;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6737.500;0.000
30.500;978.492;14797.232;17.000;1865.485;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6706.353;0.000
