timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;heating;cooling
5.500;716.245;0.000;21.000;1943.954;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29584.677;0.000
5.750;542.059;0.000;21.000;1831.045;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30154.871;0.000
6.000;738.619;0.000;21.000;1964.881;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30522.070;0.000
6.250;558.694;1907.239;21.000;1843.418;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31056.330;0.000
6.500;828.800;0.000;21.000;2036.401;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31326.396;0.000
6.750;2493.777;0.000;21.000;3174.536;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30833.594;0.000
7.000;2168.367;6642.453;21.000;2968.750;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31410.052;0.000
7.250;5765.844;4998.282;21.000;5361.905;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29845.549;0.000
7.500;5671.336;6686.298;21.000;5299.259;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30246.215;0.000
7.750;1766.498;9295.050;21.000;2701.812;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;32625.958;0.000
8.000;5800.215;11202.290;11.000;4682.717;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.000;True;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31317.138;0.000
8.250;6130.504;16222.494;7.000;4641.979;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31663.273;0.000
8.500;1486.479;12298.404;2.000;1152.026;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;34730.767;0.000
8.750;3762.978;5875.173;2.000;2653.030;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;33778.911;0.000
9.000;1074.097;0.000;2.000;881.453;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;35493.481;0.000
9.250;1287.077;1841.472;2.000;1028.441;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;35243.189;0.000
9.500;1335.194;3266.421;2.000;1059.182;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;35064.141;0.000
9.750;1451.625;0.000;4.000;1278.950;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;34677.146;0.000
10.000;1408.785;1622.249;4.000;1250.610;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;34564.958;0.000
10.250;5630.786;2542.985;4.000;4047.364;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;32462.295;0.000
10.500;1179.611;1622.249;6.000;1240.651;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;34013.563;0.000
10.750;978.230;0.000;8.000;1243.011;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;33399.528;0.000
11.000;2646.755;0.000;8.000;2339.312;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31934.293;0.000
11.250;1177.681;0.000;7.000;1298.697;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;32485.494;0.000
11.500;1368.836;1841.472;7.000;1423.627;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;32049.083;0.000
11.750;1132.427;1556.482;5.000;1127.597;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31940.561;0.000
12.000;1075.382;1731.861;5.000;1089.337;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31600.768;0.000
12.250;4497.388;1775.705;5.000;3350.574;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;28698.611;0.000
12.500;2847.292;3770.634;6.000;2324.729;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29746.328;0.000
12.750;2932.568;2236.073;5.000;2300.276;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29828.215;0.000
13.000;858.911;2060.695;5.000;932.999;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30644.553;0.000
13.250;5001.771;2126.462;5.000;3663.556;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;28319.375;0.000
13.500;3367.087;4231.002;6.000;2652.612;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29246.179;0.000
13.750;5820.567;1183.804;5.000;4203.233;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;27970.224;0.000
14.000;7773.750;0.000;5.000;5488.956;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;26984.227;0.000
14.250;2790.101;0.000;5.000;2192.699;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;28635.258;0.000
14.500;1037.667;3573.333;5.000;1058.768;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29805.445;0.000
14.750;903.747;3288.343;5.000;970.773;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30445.319;0.000
15.000;994.324;1973.006;5.000;1045.075;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30756.415;0.000
15.250;1268.402;1753.783;6.000;1303.919;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30692.072;0.000
15.500;897.752;1512.638;6.000;1043.604;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31059.997;0.000
15.750;2088.978;8922.372;6.000;1836.316;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30598.505;0.000
16.000;5358.439;4099.468;7.000;4057.517;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29017.331;0.000
16.250;4394.152;10610.388;9.000;3586.111;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29472.900;0.000
16.500;2427.672;0.000;8.000;2234.633;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30674.484;0.000
16.750;7489.894;3661.022;8.000;5571.154;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;28152.108;0.000
17.000;6284.738;2345.685;10.000;4948.852;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;28810.042;0.000
17.250;1571.130;0.000;10.000;1846.894;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31271.703;0.000
17.500;4882.438;0.000;10.000;4000.791;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29525.899;0.000
17.750;3590.749;1753.783;9.000;3102.367;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30279.074;0.000
18.000;1669.936;0.000;9.000;1807.882;0.000;0.000;0.393;0.025;False;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;31315.030;0.000
18.250;6120.070;0.000;9.000;4746.179;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;28945.409;0.000
18.500;3114.800;0.000;9.000;2750.048;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30552.993;0.000
18.750;5471.582;1446.871;9.000;4293.329;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29273.256;0.000
19.000;2990.976;3814.478;9.000;2681.768;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30550.480;0.000
19.250;3707.324;0.000;9.000;3155.622;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30143.852;0.000
19.500;4044.887;7913.946;10.000;3462.223;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;29896.919;0.000
19.750;3225.602;0.000;11.000;2995.143;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30264.005;0.000
20.000;2937.534;1709.939;11.000;2812.252;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30397.234;0.000
20.250;3637.043;0.000;11.000;3251.650;0.000;0.000;0.367;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.030;False;0.180;False;30055.883;0.000
20.500;5036.694;4515.991;13.000;4340.828;0.000;0.000;0.157;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.000;True;0.000;True;29202.619;0.000
20.750;4178.778;7190.511;13.000;3770.650;0.000;0.000;0.157;0.000;True;0.042;False;0.000;True;0.001;False;0.000;True;0.000;True;0.071;False;0.009;False;0.035;False;0.000;True;0.000;True;29679.067;0.000
21.000;6307.973;0.000;21.000;5737.720;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;28110.317;0.000
21.250;6081.781;1074.192;21.000;5622.372;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;28193.662;0.000
21.500;3573.868;3025.276;21.000;3970.781;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29474.122;0.000
21.750;6809.582;1775.705;21.000;6117.601;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;27706.305;0.000
22.000;6522.064;2367.607;21.000;5915.259;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;27849.840;0.000
22.250;3456.635;2016.851;21.000;3898.316;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29465.024;0.000
22.500;6330.689;1490.716;21.000;5749.257;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;27986.680;0.000
22.750;5188.920;2849.898;21.000;5048.910;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;28595.410;0.000
23.000;3037.502;0.000;21.000;3573.097;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29801.563;0.000
23.250;1141.196;0.000;21.000;2292.313;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30824.467;0.000
23.500;1413.264;0.000;21.000;2487.490;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30680.072;0.000
23.750;3494.850;0.000;21.000;3848.309;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29621.394;0.000
24.000;362.853;0.000;21.000;1713.751;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31361.932;0.000
24.250;383.176;0.000;21.000;1730.009;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31322.971;0.000
24.500;332.368;0.000;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31353.570;0.000
24.750;332.368;1229.444;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31344.756;0.000
25.000;332.368;0.000;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31330.366;0.000
25.250;508.806;0.000;21.000;1805.812;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31235.084;0.000
25.500;407.648;0.000;21.000;1739.048;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31284.906;0.000
25.750;407.708;1602.668;21.000;1739.088;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31277.314;0.000
26.000;523.593;0.000;21.000;1815.572;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31207.665;0.000
26.250;523.593;0.000;21.000;1815.572;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31188.761;0.000
26.500;433.525;0.000;21.000;1756.127;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31212.872;0.000
26.750;424.181;0.000;21.000;1749.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31190.769;0.000
27.000;536.540;0.000;21.000;1824.116;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31102.096;0.000
27.250;407.648;0.000;21.000;1739.048;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31129.214;0.000
27.500;523.593;0.000;21.000;1815.572;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;31020.955;0.000
27.750;523.593;0.000;21.000;1815.572;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30971.137;0.000
28.000;433.525;0.000;21.000;1756.127;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30963.592;0.000
28.250;611.641;0.000;21.000;1873.683;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30801.099;0.000
28.500;332.368;0.000;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30875.987;0.000
28.750;332.368;0.000;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30795.472;0.000
29.000;424.181;0.000;21.000;1749.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30664.040;0.000
29.250;615.407;0.000;21.000;1876.169;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30502.794;0.000
29.500;332.368;0.000;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30592.416;0.000
29.750;332.368;0.000;21.000;1689.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30530.476;0.000
30.000;407.648;3359.016;21.000;1739.048;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30432.074;0.000
30.250;628.353;0.000;21.000;1884.713;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;30257.736;0.000
30.500;1396.728;16070.585;21.000;2405.989;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;29783.597;0.000
