timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;heating;cooling
22.750;3318.434;2060.695;15.000;3264.362;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17174.509;0.000
23.000;1837.553;1994.928;15.000;2285.715;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17962.251;0.000
23.250;2929.104;1447.400;15.000;2987.381;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17425.045;0.000
23.500;778.645;0.000;15.000;1576.209;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18532.115;0.000
23.750;969.335;0.000;15.000;1713.442;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18429.962;0.000
24.000;249.939;0.000;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18838.548;0.000
24.250;249.939;1822.211;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18834.497;0.000
24.500;495.835;0.000;15.000;1377.251;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18709.915;0.000
24.750;495.835;0.000;15.000;1377.251;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18707.927;0.000
25.000;291.729;0.000;15.000;1242.541;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18804.332;0.000
25.250;249.939;2129.572;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18830.770;0.000
25.500;249.939;1734.394;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18836.626;0.000
25.750;249.939;0.000;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18841.653;0.000
26.000;385.632;1295.307;15.000;1304.517;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18776.517;0.000
26.250;727.695;0.000;15.000;1530.279;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18597.805;0.000
26.500;471.100;0.000;15.000;1360.926;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18721.157;0.000
26.750;249.939;0.000;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18820.750;0.000
27.000;291.729;0.000;15.000;1242.541;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18787.069;0.000
27.250;291.729;0.000;15.000;1242.541;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18767.436;0.000
27.500;506.534;0.000;15.000;1384.312;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18635.958;0.000
27.750;495.835;0.000;15.000;1377.251;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18617.517;0.000
28.000;333.142;0.000;15.000;1269.874;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18672.114;0.000
28.250;249.939;0.000;15.000;1214.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18676.116;0.000
28.500;343.842;0.000;15.000;1276.935;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18588.894;0.000
28.750;343.842;0.000;15.000;1276.935;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18547.945;0.000
29.000;653.425;0.000;15.000;1484.009;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18344.172;0.000
29.250;490.733;0.000;15.000;1376.632;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18404.834;0.000
29.500;1517.811;0.000;15.000;2065.498;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17848.738;0.000
29.750;1535.024;0.000;15.000;2079.268;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17816.970;0.000
30.000;2710.078;0.000;15.000;2854.799;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17188.434;0.000
30.250;726.218;0.000;15.000;1551.059;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18164.350;0.000
30.500;807.117;3205.335;15.000;1605.286;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18077.901;0.000
30.750;762.470;6630.214;15.000;1594.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18061.753;0.000
31.000;1021.752;6959.529;15.000;1781.607;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17892.125;0.000
31.250;1023.997;3468.787;15.000;1780.808;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17868.238;0.000
31.500;923.343;0.000;15.000;1722.077;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17886.172;0.000
31.750;1414.802;0.000;15.000;2058.473;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17599.683;0.000
32.000;1664.064;0.000;6.000;1568.368;0.000;0.000;0.508;0.000;True;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.000;True;17951.982;0.000
32.250;2991.371;0.000;7.000;2515.705;0.000;0.000;0.508;0.000;True;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.000;True;17157.588;0.000
32.500;3494.736;0.000;4.000;2612.248;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;17030.633;0.000
32.750;1325.355;3820.057;4.000;1183.389;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;18064.376;0.000
33.000;546.665;3951.783;4.000;667.939;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;18380.764;0.000
33.250;885.854;2129.572;4.000;895.181;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;16757.725;0.000
33.500;1500.377;0.000;4.000;1302.402;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;16201.966;0.000
33.750;1602.843;1492.896;4.000;1372.726;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;16804.435;0.000
34.000;1933.146;1778.302;4.000;1582.323;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;16346.066;0.000
34.250;1723.700;0.000;4.000;1439.596;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;16111.706;0.000
34.500;2098.004;987.946;4.000;1679.752;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;15586.850;0.000
34.750;1655.277;4325.007;5.000;1451.420;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;15429.152;0.000
35.000;2267.962;1931.983;5.000;1855.792;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14781.691;0.000
35.250;2275.291;0.000;6.000;1927.875;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14685.153;0.000
35.500;404.223;0.000;6.000;695.142;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;15573.095;0.000
35.750;620.792;0.000;5.000;767.809;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14548.961;0.000
36.000;3726.677;1756.348;5.000;2818.997;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;13042.661;0.000
36.250;1682.896;0.000;4.000;1400.605;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14329.554;0.000
36.500;1575.137;1427.033;5.000;1396.046;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14461.062;0.000
36.750;1723.271;0.000;5.000;1494.176;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14475.657;0.000
37.000;836.649;1997.846;5.000;908.645;0.000;0.000;0.668;0.065;False;0.000;True;0.242;False;0.079;False;0.006;False;0.057;False;0.125;False;0.094;False;14100.371;0.000
