timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;heating;cooling
6.250;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10936.747;0.000
6.500;435.281;0.000;14.000;1267.286;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10818.760;0.000
6.750;520.210;0.000;14.000;1323.339;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10731.537;0.000
7.000;573.359;6160.163;14.000;1367.430;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10656.966;0.000
7.250;696.321;2521.063;14.000;1450.889;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10525.828;0.000
7.500;882.710;4231.002;14.000;1591.697;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10352.880;0.000
7.750;895.117;3792.556;14.000;1609.990;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10279.937;0.000
8.000;2119.077;6664.376;11.000;2213.392;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9745.664;0.000
8.250;3168.923;4559.836;9.000;2778.805;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9254.491;0.000
8.500;3144.638;5721.717;9.000;2750.775;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9230.118;0.000
8.750;2367.814;6773.987;8.000;2178.209;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9629.772;0.000
9.000;2371.368;3288.343;8.000;2176.212;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9577.728;0.000
9.250;837.242;1797.628;8.000;1161.189;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;10098.892;0.000
9.500;4828.108;1556.482;8.000;3794.704;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7716.587;0.000
9.750;2976.150;0.000;7.000;2513.912;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;8448.365;0.000
10.000;769.126;0.000;4.000;835.501;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9502.218;0.000
10.250;764.745;2060.695;4.000;831.995;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;9443.101;0.000
10.500;1049.181;0.000;4.000;1003.404;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;8801.806;0.000
10.750;2811.979;0.000;4.000;2164.099;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7502.936;0.000
11.000;4271.485;0.000;4.000;3128.886;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6387.660;0.000
11.250;4048.253;0.000;3.000;2898.071;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6397.570;0.000
11.500;3957.871;0.000;3.000;2834.575;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6248.327;0.000
11.750;5980.627;0.000;5.000;4306.157;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;4886.920;0.000
12.000;1256.134;1885.317;6.000;1257.992;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7109.621;0.000
12.250;1232.157;1381.104;7.000;1312.167;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6377.016;0.000
12.500;1036.708;0.000;6.000;1107.564;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6705.683;0.000
12.750;1575.417;0.000;6.000;1459.775;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6504.611;0.000
13.000;648.326;0.000;6.000;847.895;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6854.233;0.000
13.250;2179.266;0.000;6.000;1858.315;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6007.292;0.000
13.500;729.501;0.000;6.000;901.471;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6866.514;0.000
13.750;3767.422;0.000;6.000;2906.499;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5290.905;0.000
14.000;1267.702;0.000;7.000;1326.684;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6612.668;0.000
14.250;2458.887;3156.810;9.000;2256.202;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5281.659;0.000
14.500;2226.683;0.000;10.000;2178.808;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5572.232;0.000
14.750;2234.436;1359.182;9.000;2150.322;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5963.584;0.000
15.000;1955.890;5195.582;9.000;1955.748;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6351.611;0.000
15.250;2583.792;0.000;8.000;2332.872;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6156.898;0.000
15.500;2531.190;1863.395;7.000;2233.178;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6351.428;0.000
15.750;2412.738;2214.151;7.000;2139.629;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6540.567;0.000
16.000;2293.183;2126.462;7.000;2068.994;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6717.411;0.000
16.250;3171.133;1381.104;9.000;2810.365;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6183.594;0.000
16.500;3040.294;1512.638;9.000;2727.227;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6349.867;0.000
16.750;1287.683;2038.773;9.000;1581.891;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7353.129;0.000
17.000;1338.907;0.000;9.000;1609.735;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7402.033;0.000
17.250;1263.870;0.000;10.000;1628.239;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7392.018;0.000
17.500;1962.396;3025.276;10.000;2091.026;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7032.380;0.000
17.750;3466.440;0.000;10.000;3083.629;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6257.569;0.000
18.000;3211.008;0.000;9.000;2856.957;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6446.848;0.000
18.250;2188.062;0.000;8.000;2102.197;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7014.081;0.000
18.500;1010.286;1709.939;7.000;1240.825;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7663.955;0.000
18.750;1108.762;0.000;7.000;1301.120;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7591.506;0.000
19.000;1374.008;0.000;6.000;1420.444;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7487.227;0.000
19.250;2526.431;0.000;7.000;2261.200;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6826.949;0.000
19.500;2258.798;0.000;7.000;2050.250;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;7002.524;0.000
19.750;3309.201;2564.908;7.000;2727.281;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6460.743;0.000
20.000;4996.768;5524.417;7.000;3847.290;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5577.928;0.000
20.250;3268.729;2784.131;7.000;2694.751;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6503.553;0.000
20.500;4689.167;0.000;8.000;3723.904;0.000;0.000;0.239;0.076;False;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;5677.867;0.000
20.750;2343.939;0.000;9.000;2267.190;0.000;0.000;0.163;0.000;True;0.118;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.045;False;6845.026;0.000
21.000;2522.573;0.000;14.000;2747.804;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6453.068;0.000
21.250;2571.875;6510.920;14.000;2764.224;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6427.769;0.000
21.500;1405.410;1446.871;14.000;1978.290;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7028.860;0.000
21.750;1035.629;6357.464;14.000;1720.519;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7206.275;0.000
22.000;1091.889;0.000;14.000;1742.163;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7173.993;0.000
22.250;2772.924;0.000;14.000;2867.685;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6316.943;0.000
22.500;2253.872;3989.857;14.000;2501.200;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6647.874;0.000
22.750;1078.660;0.000;14.000;1720.731;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7284.847;0.000
23.000;1244.479;0.000;14.000;1851.222;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7202.430;0.000
23.250;550.279;0.000;14.000;1373.038;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7586.588;0.000
23.500;642.780;0.000;14.000;1409.269;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7558.168;0.000
23.750;367.903;0.000;14.000;1227.964;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7709.817;0.000
24.000;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7754.819;0.000
24.250;611.633;0.000;14.000;1393.945;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7571.559;0.000
24.500;2481.791;0.000;14.000;2635.637;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6578.941;0.000
24.750;479.902;0.000;14.000;1303.377;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7626.401;0.000
25.000;316.620;0.000;14.000;1191.134;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7678.248;0.000
25.250;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7686.798;0.000
25.500;389.091;1668.531;14.000;1236.800;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7641.183;0.000
25.750;574.065;0.000;14.000;1358.883;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7545.297;0.000
26.000;480.679;0.000;14.000;1309.858;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7584.347;0.000
26.250;369.906;0.000;14.000;1233.763;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7634.887;0.000
26.500;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7668.671;0.000
26.750;353.700;0.000;14.000;1220.797;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7626.282;0.000
27.000;622.684;0.000;14.000;1398.327;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7477.708;0.000
27.250;522.129;0.000;14.000;1324.605;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7520.843;0.000
27.500;522.129;0.000;14.000;1324.605;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7501.811;0.000
27.750;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7598.955;0.000
28.000;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7579.355;0.000
28.250;390.614;0.000;14.000;1237.806;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7507.941;0.000
28.500;523.653;0.000;14.000;1325.611;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7413.807;0.000
28.750;572.323;0.000;14.000;1357.733;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7362.963;0.000
29.000;533.862;0.000;14.000;1332.349;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7355.973;0.000
29.250;375.703;0.000;14.000;1227.964;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7432.047;0.000
29.500;301.158;0.000;14.000;1178.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7464.013;0.000
29.750;574.065;0.000;14.000;1358.883;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7315.966;0.000
30.000;535.136;2107.618;14.000;1345.800;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7322.706;0.000
30.250;1724.171;0.000;14.000;2117.953;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6705.572;0.000
30.500;549.607;4632.368;14.000;1357.050;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7306.320;0.000
30.750;3948.925;11701.669;14.000;3604.992;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5510.110;0.000
31.000;689.875;10077.047;14.000;1457.373;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7218.435;0.000
31.250;4279.141;7310.799;14.000;3852.882;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5281.907;0.000
31.500;824.149;2436.933;14.000;1564.792;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7102.153;0.000
31.750;1589.177;0.000;14.000;2081.798;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6647.757;0.000
32.000;2254.489;0.000;9.000;2201.357;0.000;0.000;0.138;0.000;True;0.048;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.080;False;0.009;False;6550.097;0.000
32.250;2986.497;0.000;9.000;2676.175;0.000;0.000;0.314;0.176;False;0.048;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.080;False;0.009;False;6144.710;0.000
