timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;heating;cooling
2.500;323.393;0.000;16.000;1337.008;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12767.527;0.000
2.750;622.446;0.000;16.000;1548.395;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12419.545;0.000
3.000;457.440;0.000;16.000;1421.911;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12360.385;0.000
3.250;624.982;0.000;16.000;1532.488;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12195.904;0.000
3.500;556.274;0.000;16.000;1487.141;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12170.574;0.000
3.750;487.944;0.000;16.000;1450.200;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12143.888;0.000
4.000;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12204.481;0.000
4.250;297.903;1622.249;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12168.767;0.000
4.500;465.445;0.000;16.000;1427.194;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12050.724;0.000
4.750;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12122.159;0.000
5.000;490.357;0.000;16.000;1443.635;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12001.525;0.000
5.250;591.496;0.000;16.000;1510.387;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11946.403;0.000
5.500;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12110.291;0.000
5.750;386.655;0.000;16.000;1375.192;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12069.376;0.000
6.000;585.624;0.000;16.000;1506.512;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11977.257;0.000
6.250;540.570;0.000;16.000;1482.894;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11988.878;0.000
6.500;467.071;0.000;16.000;1432.345;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12024.929;0.000
6.750;341.601;0.000;16.000;1351.574;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12090.074;0.000
7.000;674.677;12671.083;16.000;1588.906;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11897.349;0.000
7.250;1870.540;12583.394;16.000;2389.453;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11218.451;0.000
7.500;2875.334;7015.132;16.000;3048.779;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10661.729;0.000
7.750;1531.741;14161.799;16.000;2165.411;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11372.037;0.000
8.000;795.027;2455.296;6.000;962.300;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;12332.109;0.000
8.250;705.984;9119.672;5.000;848.922;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;12404.002;0.000
8.500;1871.879;7037.055;5.000;1625.659;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;11762.825;0.000
8.750;1796.527;11443.435;4.000;1512.196;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;11865.066;0.000
9.000;2224.385;0.000;4.000;1797.066;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;11628.943;0.000
9.250;4322.427;0.000;4.000;3174.009;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;10186.219;0.000
9.500;3699.981;0.000;3.000;2693.158;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;10262.752;0.000
9.750;4249.858;1753.783;3.000;3050.181;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9601.002;0.000
10.000;4189.674;0.000;2.000;2931.777;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9422.637;0.000
10.250;1006.313;3617.178;2.000;831.825;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;11164.540;0.000
10.500;601.369;1315.337;3.000;620.018;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;10705.740;0.000
10.750;779.571;1446.871;4.000;805.636;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;10111.421;0.000
11.000;554.761;1556.482;4.000;650.905;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9831.489;0.000
11.250;643.513;0.000;4.000;709.481;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9631.952;0.000
11.500;655.491;0.000;4.000;713.952;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9466.450;0.000
11.750;844.031;2564.908;7.000;1048.389;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9023.086;0.000
12.000;521.766;0.000;7.000;834.365;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9030.839;0.000
12.250;695.371;3924.090;8.000;1020.002;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8089.512;0.000
12.500;758.107;0.000;8.000;1061.408;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8344.399;0.000
12.750;1937.191;3376.032;8.000;1839.604;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7875.009;0.000
13.000;7811.091;4165.235;9.000;5786.377;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;4509.090;0.000
13.250;2299.269;1929.161;8.000;2081.487;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7585.224;0.000
13.500;2343.751;0.000;8.000;2113.672;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7672.371;0.000
13.750;5380.601;0.000;7.000;4050.629;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;6153.998;0.000
14.000;9629.939;2367.607;7.000;6855.192;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;3977.562;0.000
14.250;4153.841;0.000;6.000;3170.967;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;6301.625;0.000
14.500;2492.459;0.000;6.000;2077.754;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7476.243;0.000
14.750;1326.032;0.000;6.000;1335.571;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8618.596;0.000
15.000;925.157;3134.887;6.000;1074.998;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9192.444;0.000
15.250;2973.333;0.000;7.000;2514.068;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8185.468;0.000
15.500;6223.928;6247.852;8.000;4730.436;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;6559.597;0.000
15.750;5271.614;1929.161;10.000;4236.143;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7169.809;0.000
16.000;7699.374;4099.468;9.000;5788.735;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;6062.484;0.000
16.250;8656.820;0.000;9.000;6426.504;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;5627.660;0.000
16.500;5607.211;1644.172;11.000;4522.801;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7323.038;0.000
16.750;5245.491;5612.106;10.000;4249.305;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7665.374;0.000
17.000;2834.645;0.000;10.000;2637.514;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9110.563;0.000
17.250;2977.239;0.000;10.000;2751.890;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9015.595;0.000
17.500;2425.219;0.000;10.000;2383.592;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9345.665;0.000
17.750;8639.184;0.000;11.000;6579.858;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;5911.227;0.000
18.000;4284.939;898.814;9.000;3519.787;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8492.628;0.000
18.250;6138.900;1008.425;11.000;4867.881;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7334.382;0.000
18.500;7081.107;0.000;10.000;5437.256;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;6874.745;0.000
18.750;3368.138;0.000;11.000;3059.822;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8826.775;0.000
19.000;5171.196;0.000;10.000;4214.000;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;7842.880;0.000
19.250;3818.876;0.000;9.000;3231.319;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;8678.788;0.000
19.500;2735.054;2367.607;9.000;2520.995;0.000;0.000;0.422;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.251;False;0.042;False;9265.399;0.000
19.750;4171.513;0.000;9.000;3462.600;0.000;0.000;0.170;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.000;True;0.042;False;8500.681;0.000
20.000;3639.402;1030.348;9.000;3137.701;0.000;0.000;0.170;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.000;True;0.042;False;8797.217;0.000
20.250;4068.218;3836.401;9.000;3412.324;0.000;0.000;0.170;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.000;True;0.042;False;8597.571;0.000
20.500;2649.341;3069.120;9.000;2472.652;0.000;0.000;0.170;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.000;True;0.042;False;9405.451;0.000
20.750;3944.958;1074.192;9.000;3312.650;0.000;0.000;0.129;0.000;True;0.000;True;0.000;True;0.000;True;0.129;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8736.021;0.000
21.000;3941.398;0.000;16.000;3807.417;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8371.782;0.000
21.250;2295.256;0.000;16.000;2700.225;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9289.325;0.000
21.500;2570.346;1556.482;16.000;2885.537;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9125.856;0.000
21.750;2398.366;3485.644;16.000;2765.416;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9231.853;0.000
22.000;6467.853;3573.333;16.000;5458.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7016.206;0.000
22.250;3656.080;3748.711;16.000;3610.757;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8607.373;0.000
22.500;4061.646;1929.161;16.000;3867.652;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8410.382;0.000
22.750;6465.361;0.000;16.000;5449.574;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7152.611;0.000
23.000;4524.988;0.000;16.000;4150.546;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8277.047;0.000
23.250;1149.897;0.000;16.000;1930.175;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10098.092;0.000
23.500;1192.651;0.000;16.000;1964.547;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10064.380;0.000
23.750;2864.004;0.000;16.000;3058.804;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9191.145;0.000
24.000;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10661.909;0.000
24.250;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10645.213;0.000
24.500;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10653.986;0.000
24.750;414.739;0.000;16.000;1393.728;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10598.170;0.000
25.000;414.739;0.000;16.000;1393.728;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10605.439;0.000
25.250;396.909;0.000;16.000;1381.960;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10634.801;0.000
25.500;474.789;0.000;16.000;1433.361;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10611.324;0.000
25.750;474.789;0.000;16.000;1433.361;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10630.073;0.000
26.000;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10743.547;0.000
26.250;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10752.017;0.000
26.500;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10761.483;0.000
26.750;600.601;0.000;16.000;1516.397;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10605.615;0.000
27.000;600.601;1756.348;16.000;1516.397;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10615.132;0.000
27.250;506.021;0.000;16.000;1453.974;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10665.080;0.000
27.500;506.021;0.000;16.000;1453.974;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10662.346;0.000
27.750;297.903;1492.896;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10772.941;0.000
28.000;483.765;2239.344;16.000;1439.285;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10667.512;0.000
28.250;582.771;0.000;16.000;1504.629;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10604.297;0.000
28.500;433.943;0.000;16.000;1406.402;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10673.617;0.000
28.750;421.730;0.000;16.000;1398.342;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10666.093;0.000
29.000;382.194;0.000;16.000;1372.248;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10674.039;0.000
29.250;483.765;0.000;16.000;1439.285;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10626.231;0.000
29.500;600.601;0.000;16.000;1516.397;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10570.627;0.000
29.750;433.943;0.000;16.000;1406.402;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10668.345;0.000
30.000;297.903;0.000;16.000;1316.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10747.028;0.000
30.250;409.227;0.000;16.000;1393.874;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10688.705;0.000
30.500;335.073;9616.006;16.000;1346.352;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10734.744;0.000
30.750;408.476;7991.384;16.000;1403.314;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10692.801;0.000
31.000;408.476;18024.522;16.000;1403.314;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10698.580;0.000
31.250;728.731;4434.779;16.000;1624.246;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10521.153;0.000
31.500;4923.713;1931.983;16.000;4395.057;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8244.650;0.000
31.750;4300.050;0.000;16.000;4025.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8573.348;0.000
32.000;2878.033;0.000;4.000;2220.111;0.000;0.000;0.260;0.055;False;0.000;True;0.000;True;0.066;False;0.035;False;0.077;False;0.000;True;0.000;True;0.020;False;0.007;False;10039.613;0.000
32.250;2788.406;0.000;4.000;2148.409;0.000;0.000;0.260;0.055;False;0.000;True;0.000;True;0.066;False;0.035;False;0.077;False;0.000;True;0.000;True;0.020;False;0.007;False;10037.229;0.000
