timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;heating;cooling
2.750;601.707;0.000;9.000;1027.126;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9507.817;0.000
3.000;621.897;0.000;9.000;1040.452;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9288.367;0.000
3.250;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9275.089;0.000
3.500;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9151.256;0.000
3.750;684.991;0.000;9.000;1082.094;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8885.737;0.000
4.000;675.145;0.000;9.000;1075.596;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8788.072;0.000
4.250;579.094;0.000;9.000;1012.202;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8747.232;0.000
4.500;528.653;0.000;9.000;978.911;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8690.532;0.000
4.750;528.653;0.000;9.000;978.911;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8615.832;0.000
5.000;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8619.870;0.000
5.250;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8565.202;0.000
5.500;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8518.389;0.000
5.750;607.550;0.000;9.000;1030.983;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8365.478;0.000
6.000;607.550;0.000;9.000;1030.983;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8331.407;0.000
6.250;760.869;0.000;9.000;1135.626;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8195.873;0.000
6.500;466.952;0.000;9.000;948.429;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8298.422;0.000
6.750;612.436;0.000;9.000;1042.079;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8180.212;0.000
7.000;492.856;3156.810;9.000;969.153;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8202.173;0.000
7.250;842.301;0.000;9.000;1220.366;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7946.851;0.000
7.500;871.468;1622.249;9.000;1243.699;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7878.741;0.000
7.750;591.451;1688.016;9.000;1048.029;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7985.669;0.000
8.000;589.634;3069.120;5.000;766.575;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8163.690;0.000
8.250;1766.544;1446.871;5.000;1542.310;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7507.951;0.000
8.500;5397.560;1600.327;5.000;3962.522;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5550.928;0.000
8.750;1162.363;1600.327;3.000;1031.129;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7858.467;0.000
9.000;825.305;1381.104;3.000;786.769;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7988.011;0.000
9.250;675.563;0.000;3.000;675.455;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7857.307;0.000
9.500;3134.780;1797.628;3.000;2297.430;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6337.547;0.000
9.750;976.216;1271.493;4.000;941.157;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7182.924;0.000
10.000;739.588;0.000;4.000;795.262;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7088.941;0.000
10.250;976.404;0.000;4.000;963.543;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6932.508;0.000
10.500;850.045;0.000;5.000;932.456;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6551.580;0.000
10.750;853.211;0.000;4.000;859.230;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6300.666;0.000
11.000;935.196;0.000;5.000;975.940;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5917.435;0.000
11.250;951.259;0.000;6.000;1054.675;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5724.131;0.000
11.500;1938.969;1446.871;5.000;1634.696;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5123.399;0.000
11.750;1731.063;0.000;4.000;1427.478;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5148.698;0.000
12.000;1747.128;0.000;4.000;1438.917;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4990.845;0.000
12.250;507.114;0.000;4.000;618.101;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5125.395;0.000
12.500;2064.780;3551.411;4.000;1646.160;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;4441.936;0.000
12.750;2058.611;0.000;3.000;1573.523;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;4581.906;0.000
13.000;538.730;3178.732;2.000;499.147;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5328.588;0.000
13.250;720.253;2586.830;2.000;616.987;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5200.365;0.000
13.500;662.082;0.000;2.000;578.949;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5320.633;0.000
13.750;606.126;0.000;3.000;612.018;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5326.347;0.000
14.000;472.941;0.000;3.000;526.267;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5453.635;0.000
14.250;665.484;0.000;2.000;581.194;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;4956.169;0.000
14.500;586.860;0.000;2.000;530.307;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5190.079;0.000
14.750;668.742;2214.151;1.000;521.519;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5520.193;0.000
15.000;465.432;0.000;2.000;457.214;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5784.865;0.000
15.250;546.924;3354.110;1.000;441.361;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5901.239;0.000
15.500;480.333;1973.006;1.000;399.134;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;6043.520;0.000
15.750;804.279;2915.664;2.000;681.069;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5932.569;0.000
16.000;1051.243;1841.472;2.000;849.534;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5917.028;0.000
16.250;502.626;0.000;2.000;486.969;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;6262.530;0.000
16.500;562.051;3222.576;2.000;534.509;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;6311.245;0.000
16.750;604.174;0.000;2.000;568.207;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;6384.210;0.000
17.000;585.810;2477.219;3.000;623.516;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;6422.888;0.000
17.250;2375.851;0.000;4.000;1872.875;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5439.975;0.000
17.500;2070.083;0.000;5.000;1757.021;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5548.868;0.000
17.750;2119.479;0.000;4.000;1698.195;0.000;0.000;0.158;0.000;False;0.000;True;0.000;True;0.030;False;0.128;False;0.000;True;0.000;True;0.000;True;0.000;True;5595.804;0.000
18.000;3434.167;0.000;5.000;2639.997;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4847.241;0.000
18.250;3291.880;1907.239;6.000;2626.254;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4847.675;0.000
18.500;4285.978;0.000;6.000;3313.441;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4277.569;0.000
18.750;1109.495;0.000;4.000;1075.464;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6041.354;0.000
19.000;948.807;0.000;4.000;931.593;0.000;0.000;0.030;0.000;False;0.000;True;0.000;True;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6121.556;0.000
19.250;1034.947;0.000;5.000;1070.505;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6016.773;0.000
19.500;918.588;0.000;5.000;1009.875;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6073.166;0.000
19.750;1092.797;0.000;7.000;1268.070;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5873.350;0.000
20.000;3915.916;2411.452;7.000;3124.006;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4401.754;0.000
20.250;3829.242;2433.374;7.000;3075.839;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4460.446;0.000
20.500;857.220;0.000;7.000;1109.598;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6023.646;0.000
20.750;1069.331;1775.705;6.000;1192.954;0.000;0.000;0.000;0.000;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5949.419;0.000
21.000;1030.416;0.000;9.000;1344.917;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5847.082;0.000
21.250;843.650;3441.799;9.000;1230.193;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5934.638;0.000
21.500;4279.253;1863.395;9.000;3513.614;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4108.567;0.000
21.750;2305.989;2257.996;9.000;2207.629;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5150.841;0.000
22.000;9131.997;1403.026;9.000;6690.495;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;1546.497;0.000
22.250;6306.380;0.000;9.000;4826.417;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3063.785;0.000
22.500;1293.139;0.000;9.000;1541.917;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5650.272;0.000
22.750;1508.750;1753.783;9.000;1713.764;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5499.650;0.000
23.000;922.330;0.000;9.000;1278.759;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5877.250;0.000
23.250;3758.945;0.000;9.000;3163.301;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4381.006;0.000
23.500;3996.291;1228.546;9.000;3314.719;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4276.852;0.000
23.750;746.748;0.000;9.000;1164.235;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5982.813;0.000
24.000;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6186.003;0.000
24.250;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6181.690;0.000
24.500;624.940;0.000;9.000;1042.461;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6058.671;0.000
24.750;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6178.447;0.000
25.000;483.538;0.000;9.000;949.135;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6126.287;0.000
25.250;511.969;0.000;9.000;967.899;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6118.841;0.000
25.500;511.969;0.000;9.000;967.899;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6125.075;0.000
25.750;624.940;0.000;9.000;1042.461;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6071.139;0.000
26.000;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6197.927;0.000
26.250;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6195.789;0.000
26.500;572.547;0.000;9.000;1007.881;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6101.137;0.000
26.750;896.384;0.000;9.000;1222.702;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5929.125;0.000
27.000;573.494;0.000;9.000;1008.506;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6097.592;0.000
27.250;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6180.560;0.000
27.500;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6171.060;0.000
27.750;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6162.623;0.000
28.000;484.592;0.000;9.000;962.542;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6095.795;0.000
28.250;463.640;0.000;9.000;945.780;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6094.438;0.000
28.500;694.781;0.000;9.000;1098.333;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5956.630;0.000
28.750;653.613;0.000;9.000;1066.274;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5966.116;0.000
29.000;713.570;0.000;9.000;1114.239;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5909.291;0.000
29.250;835.214;0.000;9.000;1198.923;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5839.841;0.000
29.500;782.599;2151.526;9.000;1157.271;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5870.513;0.000
29.750;848.961;0.000;9.000;1203.025;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5830.162;0.000
30.000;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6076.356;0.000
30.250;393.800;0.000;9.000;889.908;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6071.398;0.000
30.500;536.791;1953.937;9.000;985.209;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5994.439;0.000
30.750;408.038;9352.553;9.000;901.299;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6060.320;0.000
31.000;544.463;3798.103;9.000;993.895;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5983.830;0.000
31.250;6642.795;8145.064;9.000;5021.878;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2772.443;0.000
31.500;3717.494;0.000;9.000;3097.381;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4314.920;0.000
31.750;734.073;0.000;9.000;1154.012;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5814.643;0.000
32.000;7148.831;0.000;8.000;5323.046;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2464.431;0.000
32.250;6021.055;1931.983;8.000;4596.966;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3036.065;0.000
32.500;1544.249;1207.489;7.000;1603.359;0.000;0.000;0.021;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.000;True;0.000;True;0.000;True;5358.227;0.000
32.750;3933.255;0.000;6.000;3130.491;0.000;0.000;0.054;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.000;True;0.000;True;0.033;False;4079.474;0.000
33.000;1321.659;1646.576;5.000;1304.902;0.000;0.000;0.054;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.000;True;0.000;True;0.033;False;5512.191;0.000
33.250;2471.613;0.000;5.000;2085.473;0.000;0.000;0.054;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.000;True;0.000;True;0.033;False;4013.250;0.000
33.500;5836.735;1251.398;5.000;4291.480;0.000;0.000;0.054;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.000;True;0.000;True;0.033;False;2128.179;0.000
33.750;1238.100;0.000;5.000;1249.261;0.000;0.000;0.054;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.000;True;0.000;True;0.033;False;4969.397;0.000
34.000;2619.098;1492.896;4.000;2043.664;0.000;0.000;0.062;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.008;False;0.000;True;0.033;False;4151.481;0.000
34.250;3865.212;0.000;4.000;2856.244;0.000;0.000;0.062;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.008;False;0.000;True;0.033;False;3335.507;0.000
34.500;2631.022;0.000;4.000;2042.546;0.000;0.000;0.062;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.008;False;0.000;True;0.033;False;3815.106;0.000
34.750;1076.565;0.000;4.000;1013.569;0.000;0.000;0.062;0.000;True;0.000;True;0.000;True;0.000;True;0.021;False;0.000;True;0.008;False;0.000;True;0.033;False;4458.199;0.000
