timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;ICE_fuel_car_10;Car_availability_car_10;heating;cooling
0.000;299.789;1381.104;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15067.591;0.000
0.250;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13733.169;0.000
0.500;359.309;0.000;15.000;1287.144;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13564.138;0.000
0.750;435.966;0.000;15.000;1337.737;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13393.445;0.000
1.000;573.567;0.000;15.000;1431.444;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13194.692;0.000
1.250;416.749;0.000;15.000;1325.055;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13177.629;0.000
1.500;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13143.002;0.000
1.750;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13054.370;0.000
2.000;435.966;0.000;15.000;1337.737;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12900.698;0.000
2.250;417.220;1709.939;15.000;1325.365;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12862.272;0.000
2.500;446.858;0.000;15.000;1344.926;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12803.953;0.000
2.750;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12844.124;0.000
3.000;661.553;0.000;15.000;1486.625;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12623.203;0.000
3.250;609.466;0.000;15.000;1452.693;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12695.285;0.000
3.500;359.309;0.000;15.000;1287.144;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12878.868;0.000
3.750;394.980;0.000;15.000;1310.687;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12922.206;0.000
4.000;463.525;0.000;15.000;1355.927;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12958.876;0.000
4.250;613.054;0.000;15.000;1456.485;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12965.346;0.000
4.500;490.132;4428.302;15.000;1376.291;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13122.585;0.000
4.750;480.797;0.000;15.000;1380.410;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13219.357;0.000
5.000;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13432.439;0.000
5.250;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13552.858;0.000
5.500;3149.847;0.000;15.000;3128.899;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12190.319;0.000
5.750;576.188;0.000;15.000;1440.448;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13663.937;0.000
6.000;457.147;0.000;15.000;1361.490;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13846.317;0.000
6.250;759.660;0.000;15.000;1569.046;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13803.156;0.000
6.500;581.343;0.000;15.000;1453.572;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14020.366;0.000
6.750;713.527;0.000;15.000;1541.810;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14076.852;0.000
7.000;683.460;7322.044;15.000;1534.178;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14213.581;0.000
7.250;1560.687;6401.308;15.000;2123.236;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13855.430;0.000
7.500;1435.062;5634.028;15.000;2009.409;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14055.360;0.000
7.750;487.829;12671.083;15.000;1388.614;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14651.118;0.000
8.000;925.017;5283.272;9.000;1296.361;0.000;0.000;0.051;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14829.655;0.000
8.250;1294.445;8198.936;9.000;1539.882;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14744.841;0.000
8.500;987.674;11158.445;9.000;1347.475;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;15007.425;0.000
8.750;4697.044;10325.398;8.000;3720.036;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13234.426;0.000
9.000;2762.262;3112.965;9.000;2511.154;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14303.612;0.000
9.250;1412.331;1797.628;9.000;1637.644;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14669.785;0.000
9.500;1074.083;1512.638;8.000;1322.400;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14575.957;0.000
9.750;815.460;0.000;7.000;1064.567;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14407.868;0.000
10.000;1230.408;0.000;7.000;1343.175;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13920.995;0.000
10.250;1173.916;2148.384;5.000;1161.323;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14226.693;0.000
10.500;1099.394;1688.016;4.000;1019.952;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13638.029;0.000
10.750;1633.257;0.000;4.000;1363.343;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12868.741;0.000
11.000;987.871;0.000;5.000;1013.241;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12680.985;0.000
11.250;2126.385;0.000;5.000;1762.301;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11971.153;0.000
11.500;2126.704;0.000;5.000;1763.917;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11837.855;0.000
11.750;2355.049;1490.716;5.000;1914.625;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11567.250;0.000
12.000;2199.401;3178.732;4.000;1733.011;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11552.296;0.000
12.250;520.444;0.000;5.000;694.899;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11382.223;0.000
12.500;2108.715;1688.016;5.000;1743.158;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;10995.572;0.000
12.750;774.203;0.000;5.000;862.380;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12003.848;0.000
13.000;2277.300;4537.914;5.000;1854.424;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11122.117;0.000
13.250;857.134;1359.182;4.000;845.708;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11982.032;0.000
13.500;462.029;3682.945;4.000;584.939;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12476.697;0.000
13.750;508.381;1315.337;4.000;615.532;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12627.246;0.000
14.000;521.906;0.000;4.000;624.458;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12852.983;0.000
14.250;795.149;0.000;4.000;804.799;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11806.476;0.000
14.500;717.442;0.000;3.000;683.512;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12408.061;0.000
14.750;383.774;0.000;3.000;465.355;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13373.131;0.000
15.000;355.152;1688.016;3.000;450.790;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13936.408;0.000
15.250;1907.670;5349.038;4.000;1544.921;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13343.903;0.000
15.500;2350.788;6927.443;4.000;1844.101;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13389.726;0.000
15.750;729.523;5612.106;6.000;918.569;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14404.848;0.000
16.000;519.052;0.000;7.000;856.019;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14740.453;0.000
16.250;2096.625;1512.638;7.000;1930.268;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14037.444;0.000
16.500;792.915;1534.560;8.000;1145.109;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14881.737;0.000
16.750;1031.474;3639.100;9.000;1372.628;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14929.602;0.000
17.000;2934.137;0.000;9.000;2649.467;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14118.957;0.000
17.250;2711.446;0.000;10.000;2575.635;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14235.918;0.000
17.500;2318.392;0.000;10.000;2330.814;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14475.250;0.000
17.750;2824.234;0.000;10.000;2648.546;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14269.181;0.000
18.000;3568.190;2630.675;11.000;3208.237;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13873.834;0.000
18.250;4562.617;1161.881;10.000;3841.363;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13398.854;0.000
18.500;4641.177;0.000;10.000;3887.701;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13381.467;0.000
18.750;8922.801;0.000;10.000;6702.996;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;11161.034;0.000
19.000;2204.353;0.000;8.000;2107.227;0.000;0.000;0.343;0.000;True;0.000;True;0.044;False;0.000;True;0.248;False;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14814.681;0.000
19.250;2000.448;0.000;10.000;2121.660;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14792.568;0.000
19.500;1940.883;2323.763;10.000;2068.646;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14876.308;0.000
19.750;1860.302;3485.644;11.000;2089.197;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14900.488;0.000
20.000;1829.428;0.000;12.000;2166.102;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14879.560;0.000
20.250;1856.046;7650.879;11.000;2116.871;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;14968.968;0.000
20.500;4605.487;3858.323;11.000;3903.034;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;13602.355;0.000
20.750;7729.005;1731.861;11.000;5972.548;0.000;0.000;0.095;0.000;True;0.000;True;0.044;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.051;False;0.000;True;0.000;True;12011.960;0.000
21.000;6929.800;1951.084;15.000;5723.731;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12239.911;0.000
21.250;3684.843;0.000;15.000;3569.432;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13932.883;0.000
21.500;2405.446;5524.417;15.000;2711.866;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14600.471;0.000
21.750;2985.298;4121.390;15.000;3114.066;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14293.135;0.000
22.000;1135.088;2236.073;15.000;1860.126;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15307.004;0.000
22.250;1126.823;3288.343;15.000;1855.142;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15359.760;0.000
22.500;1223.601;8286.625;15.000;1917.028;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15374.643;0.000
22.750;4350.042;1885.317;15.000;3978.283;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13805.279;0.000
23.000;3838.060;0.000;15.000;3609.102;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14162.910;0.000
23.250;1848.078;0.000;15.000;2279.505;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15236.033;0.000
23.500;548.040;0.000;15.000;1426.953;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15934.684;0.000
23.750;426.982;0.000;15.000;1342.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16038.741;0.000
24.000;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16158.986;0.000
24.250;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16186.060;0.000
24.500;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16211.356;0.000
24.750;440.475;0.000;15.000;1340.714;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16160.278;0.000
25.000;440.475;0.000;15.000;1340.714;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16180.159;0.000
25.250;299.789;1141.626;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16281.823;0.000
25.500;395.599;0.000;15.000;1311.095;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16258.195;0.000
25.750;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16334.379;0.000
26.000;641.075;0.000;15.000;1473.110;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16179.696;0.000
26.250;438.407;0.000;15.000;1339.349;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16303.082;0.000
26.500;631.707;0.000;15.000;1466.926;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16214.976;0.000
26.750;491.020;0.000;15.000;1374.073;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16301.496;0.000
27.000;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16411.386;0.000
27.250;299.789;2393.024;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16414.820;0.000
27.500;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16417.686;0.000
27.750;440.475;0.000;15.000;1340.714;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16344.983;0.000
28.000;299.789;0.000;15.000;1247.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16417.609;0.000
28.250;459.048;0.000;15.000;1355.861;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16322.245;0.000
28.500;692.813;0.000;15.000;1513.154;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16186.695;0.000
28.750;436.808;2107.618;15.000;1343.896;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16306.695;0.000
29.000;890.877;0.000;15.000;1646.235;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16049.065;0.000
29.250;461.607;0.000;15.000;1354.661;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16279.966;0.000
29.500;561.003;0.000;15.000;1422.621;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16221.875;0.000
29.750;534.829;0.000;15.000;1409.121;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16231.203;0.000
30.000;746.155;0.000;15.000;1542.462;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16122.831;0.000
30.250;649.153;1558.759;15.000;1478.441;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16170.597;0.000
30.500;486.156;4544.551;15.000;1378.389;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16244.949;0.000
30.750;629.415;8518.288;15.000;1468.979;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16168.465;0.000
31.000;584.008;11591.897;15.000;1451.219;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16178.571;0.000
31.250;631.368;4390.870;15.000;1485.094;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16146.272;0.000
