timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;heating;cooling
8.500;932.965;9886.952;8.000;1244.364;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.000;True;11023.543;0.000
8.750;1308.585;8637.382;7.000;1431.261;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.000;True;10857.969;0.000
9.000;1450.941;2542.985;6.000;1464.972;0.000;0.000;0.044;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.000;True;10820.639;0.000
9.250;1275.508;0.000;6.000;1349.704;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;10617.579;0.000
9.500;1729.038;0.000;6.000;1643.138;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;10064.205;0.000
9.750;1422.426;2148.384;7.000;1507.536;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;9840.493;0.000
10.000;2556.286;986.503;6.000;2159.739;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;9047.317;0.000
10.250;1012.229;0.000;3.000;920.718;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;10080.657;0.000
10.500;2072.238;0.000;3.000;1593.191;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8961.703;0.000
10.750;1494.493;2192.229;2.000;1137.922;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8927.211;0.000
11.000;696.776;0.000;1.000;538.218;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;9025.916;0.000
11.250;725.059;0.000;1.000;548.539;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8873.731;0.000
11.500;591.107;0.000;1.000;460.131;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8797.306;0.000
11.750;679.616;0.000;2.000;588.547;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8538.744;0.000
12.000;743.259;1622.249;3.000;700.551;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8292.097;0.000
12.250;530.232;1337.260;3.000;559.953;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7680.285;0.000
12.500;620.998;2411.452;3.000;619.859;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7893.437;0.000
12.750;340.760;0.000;4.000;504.901;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8145.995;0.000
13.000;406.844;0.000;3.000;478.517;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8054.059;0.000
13.250;903.774;0.000;4.000;876.491;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7724.753;0.000
13.500;1045.548;0.000;5.000;1040.061;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7752.217;0.000
13.750;354.251;0.000;4.000;514.420;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8248.650;0.000
14.000;561.067;0.000;4.000;650.919;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8239.438;0.000
14.250;522.012;0.000;4.000;625.143;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7592.704;0.000
14.500;925.386;2170.307;4.000;896.506;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7676.184;0.000
14.750;1007.409;0.000;4.000;963.378;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8122.517;0.000
15.000;2066.888;3682.945;4.000;1663.828;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7881.861;0.000
15.250;2310.962;0.000;5.000;1929.088;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7814.923;0.000
15.500;2013.866;1381.104;5.000;1727.799;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8124.927;0.000
15.750;2677.884;2038.773;6.000;2254.845;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;7845.699;0.000
16.000;1955.067;9865.030;7.000;1853.850;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8331.282;0.000
16.250;2648.904;0.000;7.000;2303.921;0.000;0.000;0.095;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.044;False;0.050;False;8019.035;0.000
16.500;3861.674;4800.981;8.000;3171.679;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;7426.050;0.000
16.750;1678.131;2389.529;9.000;1787.060;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8674.885;0.000
17.000;1231.214;0.000;9.000;1495.882;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8990.327;0.000
17.250;1580.138;0.000;9.000;1731.176;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8794.630;0.000
17.500;2742.363;0.000;9.000;2530.013;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8148.661;0.000
17.750;3124.575;0.000;9.000;2794.294;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;7939.869;0.000
18.000;1694.193;2170.307;7.000;1718.573;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8811.372;0.000
18.250;1427.122;0.000;6.000;1435.582;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;9012.209;0.000
18.500;1286.306;0.000;6.000;1342.279;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;9070.937;0.000
18.750;3615.554;0.000;6.000;2864.495;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;7820.872;0.000
19.000;1335.831;0.000;7.000;1434.331;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8980.061;0.000
19.250;2480.558;0.000;7.000;2189.307;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8346.608;0.000
19.500;3719.183;0.000;7.000;2994.589;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;7696.273;0.000
19.750;2751.305;0.000;6.000;2289.366;0.000;0.000;0.050;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.050;False;8268.792;0.000
20.000;986.096;2016.851;7.000;1189.075;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9147.262;0.000
20.250;1269.360;0.000;7.000;1378.201;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8991.429;0.000
20.500;4555.271;0.000;7.000;3547.025;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7243.917;0.000
20.750;2746.364;0.000;6.000;2281.312;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8298.454;0.000
21.000;4154.762;7146.666;10.000;3502.241;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7297.739;0.000
21.250;1070.507;0.000;10.000;1466.604;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8944.583;0.000
21.500;989.687;3946.012;10.000;1392.443;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8968.890;0.000
21.750;2358.753;3310.266;10.000;2303.379;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8218.838;0.000
22.000;1430.706;0.000;10.000;1677.412;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8723.982;0.000
22.250;809.247;1797.628;10.000;1263.848;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9073.827;0.000
22.500;532.264;3704.867;10.000;1058.802;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9260.142;0.000
22.750;497.950;2849.898;10.000;1040.602;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9299.175;0.000
23.000;391.779;0.000;10.000;966.701;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9386.458;0.000
23.250;408.414;0.000;10.000;980.009;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9380.944;0.000
23.500;428.376;1667.312;10.000;995.979;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9374.284;0.000
23.750;700.821;0.000;10.000;1172.301;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9237.331;0.000
24.000;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9449.216;0.000
24.250;346.031;0.000;10.000;930.102;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9427.768;0.000
24.500;354.232;0.000;10.000;936.663;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9411.877;0.000
24.750;356.692;0.000;10.000;938.631;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9399.225;0.000
25.000;458.872;0.000;10.000;1002.855;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9335.550;0.000
25.250;603.148;0.000;10.000;1098.078;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9257.835;0.000
25.500;480.418;0.000;10.000;1017.076;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9322.930;0.000
25.750;678.171;0.000;10.000;1147.593;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9214.366;0.000
26.000;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9398.212;0.000
26.250;612.806;0.000;10.000;1104.452;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9238.974;0.000
26.500;696.657;0.000;10.000;1159.794;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9188.320;0.000
26.750;417.581;0.000;10.000;975.603;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9329.957;0.000
27.000;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9364.742;0.000
27.250;396.422;0.000;10.000;961.638;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9317.179;0.000
27.500;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9337.440;0.000
27.750;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9322.917;0.000
28.000;603.148;0.000;10.000;1098.078;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9164.179;0.000
28.250;463.367;0.000;10.000;1005.822;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9220.088;0.000
28.500;542.723;0.000;10.000;1058.197;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9155.176;0.000
28.750;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9245.899;0.000
29.000;522.022;0.000;10.000;1044.534;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9121.630;0.000
29.250;333.730;0.000;10.000;920.262;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9218.022;0.000
29.500;407.783;0.000;10.000;970.981;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9169.800;0.000
29.750;857.928;0.000;10.000;1266.232;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8924.908;0.000
30.000;994.044;0.000;10.000;1367.922;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8838.556;0.000
30.250;722.393;0.000;10.000;1189.381;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8976.660;0.000
30.500;577.848;3227.290;10.000;1094.261;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9044.466;0.000
30.750;522.242;7815.749;10.000;1071.071;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9055.465;0.000
31.000;745.604;5312.953;10.000;1212.931;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8933.461;0.000
31.250;722.912;5137.318;10.000;1204.150;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8935.027;0.000
31.500;982.607;0.000;10.000;1377.715;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8786.619;0.000
31.750;1397.834;2897.974;10.000;1656.676;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8553.940;0.000
32.000;1431.354;0.000;5.000;1339.273;0.000;0.000;0.216;0.030;False;0.000;True;0.000;True;0.000;True;0.000;True;0.089;False;0.097;False;0.000;True;0.000;True;0.000;True;8805.243;0.000
32.250;1091.282;0.000;5.000;1120.689;0.000;0.000;0.337;0.030;False;0.000;True;0.000;True;0.000;True;0.121;False;0.089;False;0.097;False;0.000;True;0.000;True;0.000;True;8936.665;0.000
32.500;2171.066;0.000;6.000;1901.064;0.000;0.000;0.337;0.030;False;0.000;True;0.000;True;0.000;True;0.121;False;0.089;False;0.097;False;0.000;True;0.000;True;0.000;True;8259.333;0.000
