timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;heating;cooling
0.000;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15163.516;0.000
0.250;348.249;1841.472;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14180.554;0.000
0.500;431.897;0.000;11.000;1055.052;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14328.111;0.000
0.750;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14546.280;0.000
1.000;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14703.785;0.000
1.250;519.601;0.000;11.000;1112.937;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14775.539;0.000
1.500;780.212;0.000;11.000;1284.940;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14788.279;0.000
1.750;980.005;0.000;11.000;1416.803;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;14819.450;0.000
2.000;616.739;0.000;11.000;1179.065;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15128.246;0.000
2.250;378.870;0.000;11.000;1024.341;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15387.322;0.000
2.500;533.026;0.000;11.000;1131.128;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15433.939;0.000
2.750;498.541;0.000;11.000;1108.368;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15576.926;0.000
3.000;615.897;1205.726;11.000;1178.509;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15637.368;0.000
3.250;2115.203;0.000;11.000;2166.034;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15041.059;0.000
3.500;2083.548;0.000;11.000;2145.142;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15244.326;0.000
3.750;404.215;1512.638;11.000;1036.782;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16293.213;0.000
4.000;404.215;0.000;11.000;1036.782;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16463.412;0.000
4.250;573.805;0.000;11.000;1148.712;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16565.081;0.000
4.500;573.805;0.000;11.000;1148.712;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16756.327;0.000
4.750;410.701;0.000;11.000;1041.971;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17031.102;0.000
5.000;561.607;0.000;11.000;1143.385;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17141.965;0.000
5.250;835.003;0.000;11.000;1321.102;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17201.264;0.000
5.500;503.519;0.000;11.000;1102.322;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17574.074;0.000
5.750;348.249;1929.161;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17853.184;0.000
6.000;431.897;0.000;11.000;1055.052;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18011.303;0.000
6.250;517.839;0.000;11.000;1111.774;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18146.523;0.000
6.500;491.815;0.000;11.000;1099.703;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18334.153;0.000
6.750;547.105;0.000;11.000;1139.618;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18478.665;0.000
7.000;423.344;3025.276;11.000;1058.247;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18717.774;0.000
7.250;468.305;5458.650;11.000;1082.505;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18847.008;0.000
7.500;577.034;1731.861;11.000;1164.661;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18927.830;0.000
7.750;664.024;1600.327;11.000;1235.797;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19013.668;0.000
8.000;558.389;6291.697;6.000;817.956;0.000;0.000;0.039;0.019;False;0.000;True;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19480.586;0.000
8.250;1506.959;3792.556;7.000;1513.024;0.000;0.000;0.039;0.019;False;0.000;True;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;19062.273;0.000
8.500;1490.954;8527.770;6.000;1449.530;0.000;0.000;0.051;0.019;False;0.000;True;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;19248.256;0.000
8.750;1499.278;11640.735;6.000;1456.190;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;19367.852;0.000
9.000;628.282;0.000;7.000;934.641;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;19902.379;0.000
9.250;2461.893;0.000;8.000;2232.217;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;18650.736;0.000
9.500;2429.248;2104.540;8.000;2202.168;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;18429.501;0.000
9.750;1001.740;0.000;9.000;1344.749;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;18809.675;0.000
10.000;1207.517;0.000;9.000;1489.705;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;18479.384;0.000
10.250;2578.795;0.000;6.000;2181.980;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;18057.787;0.000
10.500;2345.304;1359.182;6.000;1995.187;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;17600.960;0.000
10.750;798.025;0.000;6.000;965.780;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;17960.183;0.000
11.000;932.971;0.000;6.000;1054.843;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;17452.233;0.000
11.250;2894.001;0.000;5.000;2273.532;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16356.460;0.000
11.500;2834.212;876.892;4.000;2158.657;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16295.406;0.000
11.750;2185.233;2499.141;7.000;1940.331;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16287.236;0.000
12.000;1609.706;0.000;7.000;1560.483;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16395.703;0.000
12.250;763.688;1929.161;7.000;997.135;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;15959.517;0.000
12.500;633.851;2367.607;7.000;921.855;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16340.221;0.000
12.750;839.887;1578.405;6.000;980.258;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16496.670;0.000
13.000;2610.590;1490.716;6.000;2146.102;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;15450.572;0.000
13.250;2700.881;2104.540;6.000;2208.794;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;15402.879;0.000
13.500;1273.198;3704.867;5.000;1196.523;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16387.986;0.000
13.750;606.015;0.000;4.000;683.070;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16868.276;0.000
14.000;436.425;1622.249;4.000;571.140;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;17086.914;0.000
14.250;507.234;0.000;2.000;474.775;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16353.983;0.000
14.500;597.736;0.000;3.000;604.506;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16623.081;0.000
14.750;1869.405;3946.012;5.000;1595.508;0.000;0.000;0.083;0.019;False;0.032;False;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.012;False;16453.546;0.000
15.000;1970.447;3661.022;4.000;1602.025;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;16859.097;0.000
15.250;589.681;2784.131;4.000;702.990;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;17738.783;0.000
15.500;719.099;1227.648;4.000;794.814;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;17840.543;0.000
15.750;671.025;5283.272;4.000;768.065;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;18057.004;0.000
16.000;737.784;5480.572;4.000;806.478;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;18228.226;0.000
16.250;592.731;1446.871;4.000;703.784;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;18391.694;0.000
16.500;538.506;4252.924;3.000;588.972;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;18626.329;0.000
16.750;689.044;5875.173;3.000;690.091;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;18708.542;0.000
17.000;473.333;0.000;2.000;468.478;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;19018.684;0.000
17.250;524.761;0.000;2.000;509.621;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;19000.778;0.000
17.500;459.016;0.000;2.000;458.458;0.000;0.000;0.217;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.012;False;19060.481;0.000
17.750;587.622;0.000;5.000;754.140;0.000;0.000;0.205;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18846.285;0.000
18.000;4180.235;0.000;6.000;3206.835;0.000;0.000;0.205;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;16934.307;0.000
18.250;2287.341;1490.716;5.000;1890.658;0.000;0.000;0.205;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;17984.302;0.000
18.500;5294.268;0.000;5.000;3869.176;0.000;0.000;0.205;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;16399.613;0.000
18.750;2602.351;0.000;6.000;2177.150;0.000;0.000;0.205;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;17733.124;0.000
19.000;1132.439;0.000;5.000;1149.168;0.000;0.000;0.205;0.019;False;0.032;False;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18509.481;0.000
19.250;1072.667;0.000;6.000;1158.345;0.000;0.000;0.173;0.019;False;0.000;True;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18494.471;0.000
19.500;1244.375;0.000;6.000;1308.725;0.000;0.000;0.173;0.019;False;0.000;True;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18380.572;0.000
19.750;985.286;0.000;6.000;1126.169;0.000;0.000;0.173;0.019;False;0.000;True;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18529.658;0.000
20.000;1072.981;1600.327;6.000;1182.556;0.000;0.000;0.173;0.019;False;0.000;True;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18487.541;0.000
20.250;1122.399;6204.008;7.000;1284.326;0.000;0.000;0.173;0.019;False;0.000;True;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18423.929;0.000
20.500;1668.860;0.000;7.000;1661.327;0.000;0.000;0.173;0.019;False;0.000;True;0.020;False;0.000;True;0.134;False;0.000;True;0.000;True;0.000;True;18144.094;0.000
20.750;882.097;0.000;8.000;1216.923;0.000;0.000;0.039;0.019;False;0.000;True;0.020;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18513.297;0.000
21.000;1115.722;1688.016;11.000;1594.512;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18228.583;0.000
21.250;2224.156;0.000;11.000;2334.013;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17642.723;0.000
21.500;3592.242;6072.474;11.000;3224.161;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16936.023;0.000
21.750;3473.175;0.000;11.000;3152.651;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16981.821;0.000
22.000;5773.419;1381.104;11.000;4670.936;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;15762.383;0.000
22.250;2615.553;2148.384;11.000;2559.667;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17448.249;0.000
22.500;2608.820;1731.861;11.000;2554.281;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17447.951;0.000
22.750;1001.934;0.000;11.000;1492.014;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18308.968;0.000
23.000;1182.815;2323.763;11.000;1604.872;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18240.804;0.000
23.250;1200.359;0.000;11.000;1610.160;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18248.816;0.000
23.500;957.416;0.000;11.000;1446.679;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18388.191;0.000
23.750;626.079;0.000;11.000;1214.159;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18580.753;0.000
24.000;348.249;1953.937;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18759.397;0.000
24.250;369.293;0.000;11.000;1016.680;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18738.897;0.000
24.500;474.115;0.000;11.000;1089.556;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18674.605;0.000
24.750;467.763;0.000;11.000;1084.475;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18669.703;0.000
25.000;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18724.442;0.000
25.250;484.260;0.000;11.000;1089.611;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18651.434;0.000
25.500;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18720.665;0.000
25.750;426.685;0.000;11.000;1051.612;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18676.050;0.000
26.000;666.883;0.000;11.000;1210.143;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18547.920;0.000
26.250;675.550;0.000;11.000;1215.863;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18533.659;0.000
26.500;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18691.015;0.000
26.750;671.515;0.000;11.000;1213.200;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18507.503;0.000
27.000;2645.048;1514.850;11.000;2529.739;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17456.951;0.000
27.250;466.089;0.000;11.000;1094.116;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18572.765;0.000
27.500;459.418;1866.120;11.000;1088.780;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18536.238;0.000
27.750;1332.327;0.000;11.000;1657.429;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18062.962;0.000
28.000;455.024;0.000;11.000;1070.316;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18502.045;0.000
28.250;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18516.334;0.000
28.500;524.792;0.000;11.000;1116.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18387.780;0.000
28.750;426.685;0.000;11.000;1051.612;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18401.411;0.000
29.000;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18400.987;0.000
29.250;535.505;0.000;11.000;1123.433;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18279.116;0.000
29.500;673.860;0.000;11.000;1214.748;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18183.895;0.000
29.750;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18328.983;0.000
30.000;426.685;0.000;11.000;1051.612;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18261.627;0.000
30.250;348.249;0.000;11.000;999.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18278.700;0.000
30.500;504.398;5620.314;11.000;1105.722;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18170.565;0.000
30.750;412.011;11021.084;11.000;1050.854;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18190.259;0.000
31.000;492.607;5378.816;11.000;1107.064;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;18120.791;0.000
31.250;2595.348;10867.404;11.000;2509.436;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;16991.174;0.000
31.500;1720.351;0.000;11.000;1933.366;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17427.632;0.000
31.750;721.236;2897.974;11.000;1288.395;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;17898.629;0.000
32.000;2458.515;0.000;8.000;2223.414;0.000;0.000;0.039;0.012;False;0.000;True;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;17128.011;0.000
32.250;2689.760;1646.576;5.000;2168.446;0.000;0.000;0.039;0.012;False;0.000;True;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;17106.942;0.000
32.500;686.688;0.000;4.000;770.757;0.000;0.000;0.039;0.012;False;0.000;True;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;18133.479;0.000
32.750;728.481;0.000;4.000;805.763;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;18023.997;0.000
33.000;583.260;1492.896;5.000;759.586;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;17987.948;0.000
33.250;691.748;0.000;6.000;913.663;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;16292.179;0.000
33.500;900.950;0.000;6.000;1046.748;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;15929.504;0.000
33.750;1670.161;0.000;6.000;1560.081;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;16260.215;0.000
34.000;547.494;0.000;7.000;879.240;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;16496.517;0.000
34.250;586.719;1339.215;7.000;900.243;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;16115.914;0.000
34.500;2534.643;0.000;6.000;2102.770;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14822.920;0.000
34.750;595.580;0.000;6.000;822.383;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;15498.261;0.000
35.000;455.772;0.000;5.000;654.058;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;15279.557;0.000
35.250;467.855;0.000;6.000;733.724;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;15193.175;0.000
35.500;627.748;1558.759;6.000;841.978;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;15069.323;0.000
35.750;3001.763;1800.257;5.000;2338.828;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;12861.743;0.000
36.000;916.155;4083.509;3.000;816.354;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14158.693;0.000
36.250;434.457;0.000;3.000;498.433;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14607.025;0.000
36.500;368.387;0.000;3.000;455.955;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14819.075;0.000
36.750;368.387;3907.874;3.000;455.955;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14932.947;0.000
37.000;446.824;0.000;3.000;507.723;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14000.267;0.000
37.250;368.387;0.000;5.000;595.955;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14341.092;0.000
37.500;457.792;2941.883;5.000;652.143;0.000;0.000;0.099;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.000;True;0.000;True;0.000;True;14698.808;0.000
37.750;632.474;0.000;3.000;632.847;0.000;0.000;0.344;0.012;False;0.060;False;0.000;True;0.027;False;0.000;True;0.245;False;0.000;True;0.000;True;15127.065;0.000
