timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;heating;cooling
3.250;370.289;0.000;13.000;1154.391;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12871.808;0.000
3.500;333.090;0.000;13.000;1129.840;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12825.063;0.000
3.750;452.722;0.000;13.000;1208.796;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12702.554;0.000
4.000;334.895;0.000;13.000;1131.031;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12717.413;0.000
4.250;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12731.416;0.000
4.500;421.421;0.000;13.000;1188.138;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12609.385;0.000
4.750;333.090;0.000;13.000;1129.840;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12639.561;0.000
5.000;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12675.013;0.000
5.250;244.080;1775.705;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12676.925;0.000
5.500;383.522;0.000;13.000;1170.185;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12605.177;0.000
5.750;624.143;0.000;13.000;1321.935;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12497.107;0.000
6.000;338.085;0.000;13.000;1138.212;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12668.387;0.000
6.250;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12717.379;0.000
6.500;362.091;0.000;13.000;1156.595;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12648.668;0.000
6.750;342.635;0.000;13.000;1141.030;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12668.422;0.000
7.000;354.246;3967.934;13.000;1146.512;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12673.777;0.000
7.250;595.165;1293.415;13.000;1330.516;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12508.245;0.000
7.500;756.213;5765.562;13.000;1446.893;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12402.122;0.000
7.750;779.406;3836.401;13.000;1463.916;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12378.127;0.000
8.000;697.530;2016.851;7.000;996.084;0.000;0.000;0.223;0.000;True;0.000;True;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.000;True;0.000;True;12751.478;0.000
8.250;863.619;4866.748;7.000;1137.817;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;12630.920;0.000
8.500;2396.724;4121.390;5.000;2004.741;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;11928.405;0.000
8.750;4095.309;7300.122;5.000;3149.225;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;11004.664;0.000
9.000;3445.893;898.814;5.000;2721.609;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;11361.966;0.000
9.250;1947.895;0.000;5.000;1713.002;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;11910.967;0.000
9.500;964.018;0.000;5.000;1052.724;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;12160.857;0.000
9.750;3160.228;0.000;4.000;2458.331;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10713.561;0.000
10.000;3025.769;1951.084;4.000;2344.791;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10593.189;0.000
10.250;1533.321;0.000;5.000;1438.037;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;11331.039;0.000
10.500;1196.679;0.000;5.000;1210.059;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10981.361;0.000
10.750;1480.724;2981.431;4.000;1300.976;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10516.988;0.000
11.000;2440.684;6094.396;4.000;1930.833;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;9639.706;0.000
11.250;1305.949;0.000;4.000;1178.022;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10109.549;0.000
11.500;1359.056;0.000;4.000;1194.918;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;9925.551;0.000
11.750;557.496;0.000;4.000;663.188;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10196.579;0.000
12.000;599.756;0.000;3.000;617.827;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;10063.815;0.000
12.250;2466.573;0.000;4.000;1922.393;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;8324.811;0.000
12.500;2558.957;1622.249;4.000;1980.359;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;8510.184;0.000
12.750;4694.507;3069.120;4.000;3387.971;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;7478.934;0.000
13.000;4671.162;0.000;3.000;3299.863;0.000;0.000;0.356;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.000;True;0.213;False;0.003;False;0.064;False;0.000;True;7433.771;0.000
13.250;5493.520;0.000;2.000;3770.234;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;7015.504;0.000
13.500;3743.686;2893.742;2.000;2615.343;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8078.763;0.000
13.750;714.519;0.000;3.000;686.093;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;9683.794;0.000
14.000;663.352;3946.012;3.000;652.322;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;9781.446;0.000
14.250;2333.600;0.000;3.000;1754.686;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8280.212;0.000
14.500;737.873;1753.783;3.000;701.507;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;9429.228;0.000
14.750;812.889;3266.421;2.000;688.079;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;9881.765;0.000
15.000;956.393;4757.137;3.000;850.231;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;10054.167;0.000
15.250;4235.605;1490.716;3.000;3011.810;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8442.599;0.000
15.500;4207.797;2564.908;3.000;3006.375;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8617.658;0.000
15.750;2557.282;4800.981;4.000;2009.314;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;9577.822;0.000
16.000;2656.054;3551.411;4.000;2078.825;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;9666.018;0.000
16.250;961.302;4143.313;4.000;960.923;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;10658.736;0.000
16.500;1170.148;2411.452;5.000;1176.555;0.000;0.000;0.541;0.044;False;0.025;False;0.000;True;0.000;True;0.006;False;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;10599.835;0.000
16.750;1275.719;4209.079;7.000;1381.614;0.000;0.000;0.535;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;10578.568;0.000
17.000;4421.702;1337.260;9.000;3611.229;0.000;0.000;0.535;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8878.580;0.000
17.250;4573.289;0.000;10.000;3789.333;0.000;0.000;0.535;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8770.331;0.000
17.500;4661.303;0.000;12.000;3990.519;0.000;0.000;0.535;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;8613.215;0.000
17.750;5952.802;1907.239;12.000;4849.294;0.000;0.000;0.535;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.213;False;0.003;False;0.064;False;0.000;True;7918.222;0.000
18.000;3443.524;1622.249;13.000;3269.885;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;9218.292;0.000
18.250;6118.104;0.000;13.000;5069.114;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;7714.780;0.000
18.500;6769.112;3836.401;12.000;5430.654;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;7420.461;0.000
18.750;1758.668;0.000;11.000;2058.915;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;10152.221;0.000
19.000;5445.989;0.000;11.000;4493.020;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;8115.488;0.000
19.250;3073.759;0.000;12.000;2996.484;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;9369.369;0.000
19.500;3029.004;0.000;12.000;2955.620;0.000;0.000;0.322;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.003;False;0.064;False;0.000;True;9389.103;0.000
19.750;7346.447;2608.752;12.000;5830.173;0.000;0.000;0.319;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.000;True;0.064;False;0.000;True;7049.131;0.000
20.000;7941.977;0.000;12.000;6213.025;0.000;0.000;0.319;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.000;True;0.064;False;0.000;True;6763.007;0.000
20.250;8162.704;3266.421;12.000;6379.955;0.000;0.000;0.319;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.000;True;0.064;False;0.000;True;6628.331;0.000
20.500;4612.437;7300.122;12.000;4017.572;0.000;0.000;0.319;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.000;True;0.064;False;0.000;True;8556.896;0.000
20.750;4034.377;1490.716;10.000;3475.967;0.000;0.000;0.319;0.044;False;0.025;False;0.000;True;0.000;True;0.000;True;0.186;False;0.000;True;0.000;True;0.064;False;0.000;True;8982.494;0.000
21.000;3692.230;0.000;13.000;3432.281;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9033.792;0.000
21.250;4254.596;0.000;13.000;3824.879;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8707.524;0.000
21.500;2378.659;0.000;13.000;2568.495;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9731.158;0.000
21.750;2262.684;1885.317;13.000;2481.938;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9785.318;0.000
22.000;2832.993;3748.711;13.000;2861.028;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9476.605;0.000
22.250;4617.260;6094.396;13.000;4005.432;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8589.346;0.000
22.500;2678.953;4121.390;13.000;2743.084;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9670.029;0.000
22.750;6207.352;0.000;13.000;5078.987;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7786.926;0.000
23.000;3350.325;0.000;13.000;3152.720;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9419.380;0.000
23.250;1728.331;0.000;13.000;2083.104;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10277.222;0.000
23.500;1179.529;0.000;13.000;1688.489;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10605.665;0.000
23.750;460.008;0.000;13.000;1213.605;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11012.610;0.000
24.000;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11150.197;0.000
24.250;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11154.679;0.000
24.500;1997.788;0.000;13.000;2236.041;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10208.085;0.000
24.750;2024.578;0.000;13.000;2257.473;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10201.445;0.000
25.000;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11163.418;0.000
25.250;535.473;0.000;13.000;1263.412;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11005.238;0.000
25.500;445.824;0.000;13.000;1204.244;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11070.456;0.000
25.750;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11191.999;0.000
26.000;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11203.964;0.000
26.250;1022.926;0.000;13.000;1604.110;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10774.249;0.000
26.500;360.146;0.000;13.000;1160.790;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11144.444;0.000
26.750;567.254;0.000;13.000;1300.240;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11027.092;0.000
27.000;584.264;0.000;13.000;1313.848;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11019.136;0.000
27.250;618.166;0.000;13.000;1336.959;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10993.291;0.000
27.500;462.742;0.000;13.000;1229.791;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11072.895;0.000
27.750;537.018;0.000;13.000;1278.243;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11023.473;0.000
28.000;576.829;0.000;13.000;1290.707;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11004.453;0.000
28.250;608.975;878.174;13.000;1311.923;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10969.476;0.000
28.500;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11147.569;0.000
28.750;427.130;0.000;13.000;1191.906;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11027.490;0.000
29.000;244.080;0.000;13.000;1071.093;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11108.165;0.000
29.250;370.484;0.000;13.000;1154.520;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11040.442;0.000
29.500;309.587;0.000;13.000;1114.328;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11075.543;0.000
29.750;498.884;0.000;13.000;1239.263;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10973.806;0.000
30.000;262.464;0.000;13.000;1085.800;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11100.446;0.000
30.250;368.576;0.000;13.000;1158.139;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11039.432;0.000
30.500;400.518;6015.492;13.000;1196.243;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11008.706;0.000
30.750;508.218;3293.153;13.000;1266.448;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10950.530;0.000
31.000;2571.029;9659.914;13.000;2634.814;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9831.273;0.000
31.250;482.168;0.000;13.000;1245.609;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10971.932;0.000
31.500;2388.399;0.000;13.000;2512.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9913.614;0.000
31.750;2539.011;0.000;13.000;2600.435;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9847.265;0.000
32.000;772.909;0.000;5.000;883.820;0.000;0.000;0.237;0.043;False;0.000;True;0.048;False;0.000;True;0.037;False;0.000;True;0.109;False;0.000;True;0.000;True;0.000;True;11236.732;0.000
32.250;825.571;0.000;6.000;1013.411;0.000;0.000;0.237;0.043;False;0.000;True;0.048;False;0.000;True;0.037;False;0.000;True;0.109;False;0.000;True;0.000;True;0.000;True;11082.412;0.000
