timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;heating;cooling
5.500;352.728;1688.016;16.000;1353.842;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11426.081;0.000
5.750;352.728;0.000;16.000;1353.842;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11410.644;0.000
6.000;389.926;0.000;16.000;1383.601;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11378.778;0.000
6.250;588.714;0.000;16.000;1516.884;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11241.978;0.000
6.500;922.191;0.000;16.000;1728.646;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11048.585;0.000
6.750;420.924;0.000;16.000;1408.399;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11279.800;0.000
7.000;490.036;7935.869;16.000;1463.688;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11213.510;0.000
7.250;3064.539;7168.588;16.000;3186.891;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9809.626;0.000
7.500;1037.110;8746.993;16.000;1846.001;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10841.405;0.000
7.750;1303.499;0.000;16.000;2040.948;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10627.316;0.000
8.000;978.490;6971.288;8.000;1275.960;0.000;0.000;0.010;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.000;True;11198.334;0.000
8.250;1057.396;5568.261;7.000;1265.383;0.000;0.000;0.253;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.000;True;11172.890;0.000
8.500;1950.628;12166.870;5.000;1711.569;0.000;0.000;0.464;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.000;True;10801.801;0.000
8.750;3333.118;6357.464;3.000;2478.766;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;10182.709;0.000
9.000;1191.549;0.000;3.000;1073.143;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;11281.617;0.000
9.250;909.935;0.000;3.000;873.710;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;11141.983;0.000
9.500;842.066;0.000;3.000;810.832;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;10901.094;0.000
9.750;2015.296;0.000;2.000;1494.669;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;10052.260;0.000
10.000;4613.414;7935.869;2.000;3228.450;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;8446.675;0.000
10.250;3467.376;3507.566;4.000;2616.011;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;8930.156;0.000
10.500;1055.765;1753.783;3.000;957.844;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;9678.626;0.000
10.750;2320.336;3617.178;5.000;1935.689;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;8479.855;0.000
11.000;4639.373;1797.628;6.000;3530.202;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;6850.772;0.000
11.250;4512.946;0.000;6.000;3436.723;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;6767.024;0.000
11.500;2463.893;1030.348;6.000;2084.347;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;7642.193;0.000
11.750;1030.693;0.000;4.000;997.567;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;8297.719;0.000
12.000;815.307;4691.370;4.000;849.983;0.000;0.000;0.506;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.211;False;0.000;True;0.042;False;8224.073;0.000
12.250;751.808;0.000;5.000;876.317;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7516.091;0.000
12.500;1169.259;0.000;5.000;1153.839;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7514.119;0.000
12.750;1025.192;1227.648;5.000;1060.760;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7709.545;0.000
13.000;609.150;0.000;5.000;764.446;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7816.270;0.000
13.250;609.125;0.000;6.000;834.426;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7737.996;0.000
13.500;2837.149;0.000;6.000;2301.909;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;6709.535;0.000
13.750;4158.261;1468.793;5.000;3101.838;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;6138.719;0.000
14.000;2225.357;0.000;5.000;1826.122;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7226.418;0.000
14.250;648.168;0.000;6.000;855.181;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7351.053;0.000
14.500;2231.114;0.000;6.000;1899.925;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;6784.333;0.000
14.750;2440.171;0.000;5.000;1975.387;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7181.187;0.000
15.000;2524.809;3332.188;6.000;2121.681;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7353.706;0.000
15.250;2376.171;5809.407;6.000;2029.973;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7562.959;0.000
15.500;1329.463;0.000;6.000;1373.710;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8222.193;0.000
15.750;2537.304;4209.079;7.000;2211.685;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7704.847;0.000
16.000;6166.362;3836.401;8.000;4689.161;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;5912.340;0.000
16.250;3928.168;0.000;6.000;3102.117;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7253.532;0.000
16.500;2478.683;1907.239;6.000;2138.516;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8099.428;0.000
16.750;1513.224;5853.251;5.000;1431.279;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8774.127;0.000
17.000;3196.040;0.000;5.000;2559.802;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7986.475;0.000
17.250;1892.086;2367.607;5.000;1687.984;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8703.444;0.000
17.500;3629.689;0.000;5.000;2843.676;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7796.175;0.000
17.750;1345.898;1841.472;6.000;1412.382;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8955.060;0.000
18.000;1604.214;0.000;7.000;1637.212;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8777.752;0.000
18.250;6265.753;0.000;8.000;4787.379;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;6290.593;0.000
18.500;5699.522;0.000;11.000;4642.341;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;6423.829;0.000
18.750;2312.683;0.000;10.000;2320.431;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;8227.093;0.000
19.000;3664.517;0.000;10.000;3206.466;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7483.298;0.000
19.250;10617.718;1951.084;11.000;7894.650;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;3791.382;0.000
19.500;11226.104;0.000;11.000;8298.538;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;3501.475;0.000
19.750;9444.996;0.000;11.000;7115.666;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;4395.249;0.000
20.000;3137.527;0.000;11.000;2962.337;0.000;0.000;0.294;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.042;False;7625.634;0.000
20.250;1981.325;3441.799;12.000;2289.308;0.000;0.000;0.253;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.000;True;8114.429;0.000
20.500;2070.688;2060.695;12.000;2355.425;0.000;0.000;0.253;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.000;True;8081.808;0.000
20.750;2067.890;0.000;12.000;2322.969;0.000;0.000;0.253;0.000;True;0.243;False;0.000;True;0.000;True;0.000;True;0.010;False;0.000;True;0.000;True;0.000;True;8138.177;0.000
21.000;2831.113;2104.540;16.000;3074.211;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7573.644;0.000
21.250;1543.592;3617.178;16.000;2230.263;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8246.077;0.000
21.500;1607.359;5436.728;16.000;2289.480;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8186.988;0.000
21.750;2931.557;8242.781;16.000;3185.700;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7479.668;0.000
22.000;5915.775;1139.959;16.000;5132.867;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5945.728;0.000
22.250;3365.872;6116.319;16.000;3476.343;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7301.556;0.000
22.500;7662.225;4691.370;16.000;6305.551;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5071.252;0.000
22.750;7122.300;0.000;16.000;5921.376;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5425.983;0.000
23.000;6202.414;0.000;16.000;5247.025;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5963.902;0.000
23.250;4604.552;0.000;16.000;4191.432;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6777.643;0.000
23.500;3377.863;0.000;16.000;3354.311;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7423.718;0.000
23.750;611.971;0.000;16.000;1530.955;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8861.395;0.000
24.000;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9004.446;0.000
24.250;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9008.292;0.000
24.500;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9013.776;0.000
24.750;583.737;0.000;16.000;1505.266;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8893.595;0.000
25.000;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9021.978;0.000
25.250;485.308;0.000;16.000;1440.303;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8962.824;0.000
25.500;522.604;0.000;16.000;1464.919;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8959.461;0.000
25.750;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9065.889;0.000
26.000;583.737;0.000;16.000;1505.266;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8953.487;0.000
26.250;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9084.667;0.000
26.500;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9087.099;0.000
26.750;601.138;0.000;16.000;1516.751;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8957.722;0.000
27.000;583.217;0.000;16.000;1504.923;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8971.391;0.000
27.250;408.872;1295.307;16.000;1389.855;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9055.869;0.000
27.500;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9081.209;0.000
27.750;485.308;0.000;16.000;1440.303;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9001.074;0.000
28.000;699.567;0.000;16.000;1581.714;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8882.625;0.000
28.250;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9052.141;0.000
28.500;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9032.296;0.000
28.750;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9015.347;0.000
29.000;461.118;0.000;16.000;1424.338;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8937.128;0.000
29.250;703.902;0.000;16.000;1584.575;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8814.145;0.000
29.500;876.261;0.000;16.000;1701.570;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8724.693;0.000
29.750;381.908;0.000;16.000;1377.186;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8981.943;0.000
30.000;345.288;0.000;16.000;1347.890;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9001.750;0.000
30.250;738.487;0.000;16.000;1642.846;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8769.886;0.000
30.500;564.308;16268.174;16.000;1506.332;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8880.991;0.000
30.750;822.953;6805.849;16.000;1682.670;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8738.930;0.000
31.000;632.647;2327.161;16.000;1547.219;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8846.313;0.000
31.250;3907.426;7332.753;16.000;3732.642;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7115.236;0.000
31.500;2157.977;0.000;16.000;2559.176;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8054.788;0.000
31.750;3714.092;3227.290;16.000;3617.064;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7188.685;0.000
32.000;5923.095;0.000;6.000;4378.357;0.000;0.000;0.152;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.035;False;0.117;False;6582.702;0.000
32.250;1154.825;0.000;5.000;1177.746;0.000;0.000;0.218;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.000;True;0.000;True;0.035;False;0.117;False;9072.550;0.000
32.500;1866.589;0.000;5.000;1604.864;0.000;0.000;0.218;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.000;True;0.000;True;0.035;False;0.117;False;8663.292;0.000
32.750;2103.981;0.000;5.000;1761.394;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;8520.558;0.000
33.000;871.872;1405.078;5.000;955.718;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;9125.665;0.000
33.250;795.755;1558.759;3.000;760.046;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;8105.750;0.000
33.500;686.307;1514.850;2.000;610.535;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;8055.684;0.000
33.750;2682.445;0.000;4.000;2068.488;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;7483.384;0.000
34.000;619.900;0.000;4.000;708.965;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;8372.566;0.000
34.250;1017.486;4522.596;3.000;896.352;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;7973.576;0.000
34.500;836.759;0.000;2.000;707.072;0.000;0.000;0.220;0.000;True;0.000;True;0.066;False;0.000;True;0.000;True;0.002;False;0.000;True;0.035;False;0.117;False;7905.724;0.000
