nb_units;nb_occ;ev_capacity;heatload;bivalent;heatlimit;car_info
8;[1, 1, 2, 2, 2, 1, 1, 3];[0.0];26182.567;18089.677;2971.092;"[{""car_id"": ""Car_0"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_1"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_2"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_3"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_4"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_5"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_6"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_7"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}, {""car_id"": ""Car_8"", ""type"": ""ICE"", ""location"": ""Residential"", ""battery_capacity_wh"": 0}]"
