timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;heating;cooling
2.500;347.096;0.000;10.000;929.083;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13534.888;0.000
2.750;638.700;0.000;10.000;1121.542;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13245.465;0.000
3.000;1001.574;0.000;10.000;1361.039;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12924.955;0.000
3.250;781.018;0.000;10.000;1215.472;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12999.833;0.000
3.500;548.328;0.000;10.000;1061.896;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13082.620;0.000
3.750;377.178;0.000;10.000;953.149;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13137.679;0.000
4.000;469.366;0.000;10.000;1009.782;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13070.000;0.000
4.250;469.366;0.000;10.000;1009.782;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13062.359;0.000
4.500;800.782;0.000;10.000;1228.516;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12886.809;0.000
4.750;347.096;0.000;10.000;929.083;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13127.341;0.000
5.000;419.699;0.000;10.000;977.001;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13093.019;0.000
5.250;670.346;0.000;10.000;1142.428;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12983.667;0.000
5.500;601.413;0.000;10.000;1100.092;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13043.700;0.000
5.750;548.328;0.000;10.000;1061.896;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13102.145;0.000
6.000;347.096;0.000;10.000;929.083;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13240.254;0.000
6.250;934.079;0.000;10.000;1330.750;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12931.046;0.000
6.500;924.388;0.000;10.000;1322.997;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12953.621;0.000
6.750;826.057;0.000;10.000;1264.314;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13012.889;0.000
7.000;737.011;2608.752;10.000;1211.261;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;13070.554;0.000
7.250;2022.191;1468.793;10.000;2085.460;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12370.485;0.000
7.500;2211.688;5809.407;10.000;2237.057;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12250.361;0.000
7.750;2178.228;5919.018;10.000;2193.172;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;12273.186;0.000
8.000;4064.350;11333.823;7.000;3219.126;0.000;0.000;0.211;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;11450.894;0.000
8.250;1093.687;3748.711;8.000;1343.615;0.000;0.000;0.211;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;12933.136;0.000
8.500;1120.967;8089.325;6.000;1217.426;0.000;0.000;0.211;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;13005.769;0.000
8.750;2198.564;2893.742;5.000;1849.534;0.000;0.000;0.211;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;12512.216;0.000
9.000;2070.301;0.000;5.000;1765.149;0.000;0.000;0.211;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;12592.744;0.000
9.250;1785.525;0.000;4.000;1495.542;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;12525.757;0.000
9.500;1991.312;0.000;4.000;1632.842;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;12120.355;0.000
9.750;1374.395;1139.959;6.000;1376.577;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;12008.171;0.000
10.000;2544.219;0.000;6.000;2141.011;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;11157.658;0.000
10.250;969.102;0.000;6.000;1113.182;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;11983.927;0.000
10.500;967.040;0.000;6.000;1096.899;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;11421.105;0.000
10.750;2747.555;2433.374;7.000;2326.659;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;10035.521;0.000
11.000;4091.020;1973.006;6.000;3134.151;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9016.388;0.000
11.250;2203.646;3310.266;7.000;1957.203;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9779.878;0.000
11.500;1219.703;0.000;8.000;1373.579;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;10039.459;0.000
11.750;1221.235;0.000;8.000;1377.345;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9845.368;0.000
12.000;1232.511;0.000;9.000;1455.510;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9598.575;0.000
12.250;2632.670;1337.260;8.000;2304.211;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;8194.826;0.000
12.500;1864.551;0.000;8.000;1795.826;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;8830.924;0.000
12.750;1956.761;0.000;7.000;1786.684;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;8950.089;0.000
13.000;1904.795;0.000;7.000;1753.636;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;8835.133;0.000
13.250;827.837;2564.908;6.000;968.359;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9424.335;0.000
13.500;869.418;0.000;7.000;1065.803;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9470.597;0.000
13.750;646.406;0.000;6.000;852.640;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9691.885;0.000
14.000;749.544;1139.959;6.000;922.305;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9724.561;0.000
14.250;692.453;0.000;5.000;819.478;0.000;0.000;0.227;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9146.550;0.000
14.500;926.361;0.000;4.000;898.516;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9371.154;0.000
14.750;1021.263;0.000;4.000;961.578;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9796.532;0.000
15.000;3098.199;2038.773;4.000;2339.166;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9020.155;0.000
15.250;907.542;0.000;5.000;971.873;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;10255.254;0.000
15.500;3579.211;1381.104;4.000;2670.455;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9044.443;0.000
15.750;2074.593;0.000;5.000;1771.540;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9927.240;0.000
16.000;4123.947;3661.022;6.000;3205.604;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;8939.255;0.000
16.250;2480.932;5327.116;7.000;2207.185;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9809.387;0.000
16.500;1733.197;1074.192;7.000;1716.650;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;10297.148;0.000
16.750;2929.427;0.000;7.000;2510.963;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9796.535;0.000
17.000;3107.919;0.000;8.000;2699.741;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9764.587;0.000
17.250;2830.088;0.000;9.000;2565.702;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9875.663;0.000
17.500;2889.887;0.000;9.000;2606.607;0.000;0.000;0.692;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.182;False;0.000;True;9846.948;0.000
17.750;1807.891;0.000;10.000;1977.183;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;10350.408;0.000
18.000;1427.615;0.000;10.000;1702.884;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;10568.590;0.000
18.250;2927.448;0.000;10.000;2712.281;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9760.279;0.000
18.500;2930.401;0.000;10.000;2707.802;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9764.110;0.000
18.750;2611.664;0.000;10.000;2499.173;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9911.977;0.000
19.000;3240.940;0.000;10.000;2921.061;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9560.607;0.000
19.250;1652.722;0.000;8.000;1717.299;0.000;0.000;0.510;0.465;False;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;10513.619;0.000
19.500;3245.269;0.000;9.000;2834.697;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9618.690;0.000
19.750;6431.310;1973.006;9.000;4954.612;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;7961.316;0.000
20.000;3421.012;1161.881;9.000;2981.708;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9532.040;0.000
20.250;3356.610;0.000;9.000;2961.966;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9526.104;0.000
20.500;3636.680;0.000;9.000;3144.063;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9394.568;0.000
20.750;3740.655;3354.110;8.000;3143.074;0.000;0.000;0.045;0.000;True;0.000;True;0.000;True;0.017;False;0.000;True;0.000;True;0.029;False;0.000;True;0.000;True;9409.863;0.000
21.000;3687.499;0.000;10.000;3219.857;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9361.337;0.000
21.250;3266.508;0.000;10.000;2946.580;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9560.961;0.000
21.500;3248.991;4033.701;10.000;2932.566;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9552.478;0.000
21.750;4962.723;1709.939;10.000;4044.143;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8659.919;0.000
22.000;2826.160;0.000;10.000;2638.321;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9762.804;0.000
22.250;3307.969;0.000;10.000;2954.518;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9521.459;0.000
22.500;3768.895;0.000;10.000;3253.803;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9320.437;0.000
22.750;2428.760;0.000;10.000;2375.959;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10046.405;0.000
23.000;1504.966;0.000;10.000;1741.310;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10569.678;0.000
23.250;991.646;0.000;10.000;1404.926;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10838.659;0.000
23.500;1049.691;0.000;10.000;1403.059;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10851.336;0.000
23.750;781.891;0.000;10.000;1226.165;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11007.307;0.000
24.000;377.677;0.000;10.000;953.549;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11237.016;0.000
24.250;374.826;0.000;10.000;951.267;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11231.618;0.000
24.500;367.484;0.000;10.000;945.393;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11232.414;0.000
24.750;347.096;0.000;10.000;929.083;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11240.263;0.000
25.000;615.684;0.000;10.000;1106.351;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11094.164;0.000
25.250;347.096;0.000;10.000;929.083;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11243.141;0.000
25.500;347.096;0.000;10.000;929.083;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11247.254;0.000
25.750;514.979;0.000;10.000;1040.265;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11165.947;0.000
26.000;2356.284;0.000;10.000;2258.096;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10211.438;0.000
26.250;2611.231;0.000;10.000;2429.182;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10082.631;0.000
26.500;441.377;0.000;10.000;995.984;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11200.519;0.000
26.750;515.068;0.000;10.000;1045.252;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11134.233;0.000
27.000;700.406;2217.389;10.000;1162.268;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11038.227;0.000
27.250;842.849;0.000;10.000;1256.280;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10952.364;0.000
27.500;676.573;0.000;10.000;1146.538;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11025.218;0.000
27.750;407.985;0.000;10.000;969.270;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11148.149;0.000
28.000;680.904;2129.572;10.000;1149.396;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10988.685;0.000
28.250;473.240;1756.348;10.000;1012.339;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11075.717;0.000
28.500;473.240;0.000;10.000;1012.339;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11049.535;0.000
28.750;632.725;0.000;10.000;1117.598;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10941.608;0.000
29.000;582.551;0.000;10.000;1084.484;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10942.759;0.000
29.250;786.291;0.000;10.000;1218.952;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10830.836;0.000
29.500;404.874;0.000;10.000;975.306;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;11018.672;0.000
29.750;1834.949;0.000;10.000;1917.133;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10266.529;0.000
30.000;1569.250;0.000;10.000;1742.176;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10406.866;0.000
30.250;572.242;0.000;10.000;1085.813;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10910.022;0.000
30.500;3663.946;0.000;10.000;3133.946;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9276.546;0.000
30.750;621.582;8320.699;10.000;1123.364;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10872.975;0.000
31.000;746.541;5312.953;10.000;1223.332;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10754.222;0.000
31.250;3448.245;2041.755;10.000;3009.874;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9338.711;0.000
31.500;1249.151;0.000;10.000;1560.480;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;10489.022;0.000
31.750;2142.500;0.000;10.000;2160.363;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9981.175;0.000
32.000;1946.101;3402.924;4.000;1607.128;0.000;0.000;0.126;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.000;True;0.053;False;0.000;True;0.000;True;10412.354;0.000
32.250;1375.457;0.000;4.000;1236.457;0.000;0.000;0.126;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.000;True;0.053;False;0.000;True;0.000;True;10658.143;0.000
32.500;751.188;1712.439;3.000;728.032;0.000;0.000;0.126;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.000;True;0.053;False;0.000;True;0.000;True;11019.136;0.000
32.750;476.810;4522.596;2.000;468.832;0.000;0.000;0.126;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.000;True;0.053;False;0.000;True;0.000;True;11184.610;0.000
33.000;1070.067;0.000;3.000;925.514;0.000;0.000;0.126;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.000;True;0.053;False;0.000;True;0.000;True;10784.509;0.000
33.250;699.702;0.000;2.000;609.490;0.000;0.000;0.305;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.179;False;0.053;False;0.000;True;0.000;True;9791.532;0.000
33.500;2137.043;1580.713;2.000;1556.853;0.000;0.000;0.305;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.179;False;0.053;False;0.000;True;0.000;True;8854.588;0.000
33.750;615.118;0.000;2.000;553.237;0.000;0.000;0.305;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.179;False;0.053;False;0.000;True;0.000;True;10265.076;0.000
34.000;1708.956;0.000;2.000;1272.181;0.000;0.000;0.305;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.179;False;0.053;False;0.000;True;0.000;True;9461.426;0.000
34.250;2125.514;0.000;4.000;1684.547;0.000;0.000;0.305;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.179;False;0.053;False;0.000;True;0.000;True;8886.387;0.000
34.500;1689.369;0.000;4.000;1397.118;0.000;0.000;0.305;0.000;True;0.000;True;0.045;False;0.010;False;0.018;False;0.179;False;0.053;False;0.000;True;0.000;True;8865.881;0.000
