timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;heating;cooling
3.000;454.189;0.000;15.000;1349.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9506.332;0.000
3.250;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9479.657;0.000
3.500;595.815;2170.307;15.000;1443.238;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9219.125;0.000
3.750;438.517;0.000;15.000;1339.421;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9213.169;0.000
4.000;454.189;0.000;15.000;1349.765;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9123.594;0.000
4.250;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9143.797;0.000
4.500;664.842;0.000;15.000;1488.795;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8891.465;0.000
4.750;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9041.208;0.000
5.000;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8999.479;0.000
5.250;831.570;0.000;15.000;1598.836;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8690.369;0.000
5.500;651.878;1381.104;15.000;1480.240;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8766.958;0.000
5.750;445.459;0.000;15.000;1344.003;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8859.730;0.000
6.000;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8932.500;0.000
6.250;474.042;0.000;15.000;1388.360;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8794.137;0.000
6.500;674.049;0.000;15.000;1517.963;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8675.309;0.000
6.750;2652.781;0.000;15.000;2836.321;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7613.297;0.000
7.000;2905.890;4581.758;15.000;3020.728;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7459.341;0.000
7.250;3478.818;7694.723;15.000;3433.380;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7090.010;0.000
7.500;1423.161;4866.748;15.000;2057.574;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8147.574;0.000
7.750;1067.468;11048.834;15.000;1803.934;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8308.712;0.000
8.000;965.287;8746.993;4.000;945.943;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;8971.951;0.000
8.250;899.438;5392.883;5.000;976.983;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;8933.831;0.000
8.500;1085.336;3419.877;5.000;1107.980;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;8829.860;0.000
8.750;3050.677;7212.433;5.000;2395.280;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7807.305;0.000
9.000;2825.414;3967.934;5.000;2255.979;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7923.208;0.000
9.250;943.599;7365.889;5.000;1012.845;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;8655.850;0.000
9.500;4701.814;1929.161;5.000;3503.403;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6400.692;0.000
9.750;2806.901;0.000;4.000;2191.369;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7173.137;0.000
10.000;2842.810;1863.395;4.000;2224.305;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6905.136;0.000
10.250;1075.775;920.736;3.000;970.699;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7914.718;0.000
10.500;1035.541;0.000;3.000;932.754;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7454.623;0.000
10.750;1020.297;2214.151;3.000;914.498;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7120.406;0.000
11.000;961.157;0.000;3.000;873.318;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6827.483;0.000
11.250;865.659;1951.084;3.000;810.289;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6758.477;0.000
11.500;733.766;0.000;1.000;572.725;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6819.091;0.000
11.750;657.775;0.000;1.000;519.498;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6729.443;0.000
12.000;498.553;3617.178;1.000;411.338;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6683.978;0.000
12.250;1944.171;0.000;1.000;1360.324;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5309.643;0.000
12.500;1960.354;2323.763;1.000;1371.005;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5533.459;0.000
12.750;772.783;2301.840;2.000;652.086;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6238.871;0.000
13.000;425.891;1622.249;2.000;426.210;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6320.098;0.000
13.250;1825.114;0.000;2.000;1344.576;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5592.981;0.000
13.500;3733.339;0.000;2.000;2604.004;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;4739.711;0.000
13.750;379.501;0.000;3.000;460.471;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6513.425;0.000
14.000;752.771;0.000;4.000;776.829;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6343.416;0.000
14.250;853.815;0.000;6.000;983.518;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5623.438;0.000
14.500;742.690;3332.188;5.000;843.478;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6009.066;0.000
14.750;2628.801;2038.773;5.000;2096.401;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5452.042;0.000
15.000;893.856;0.000;7.000;1112.505;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6537.348;0.000
15.250;2891.157;3770.634;9.000;2591.484;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5493.316;0.000
15.500;2120.775;0.000;9.000;2096.476;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6041.189;0.000
15.750;3248.714;3748.711;8.000;2791.446;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5628.889;0.000
16.000;3447.348;4055.623;8.000;2929.038;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5673.052;0.000
16.250;1617.891;3485.644;7.000;1665.852;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6743.620;0.000
16.500;3176.710;3419.877;7.000;2664.478;0.000;0.000;0.586;0.234;False;0.143;False;0.051;False;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6053.109;0.000
16.750;3915.046;7738.568;8.000;3246.837;0.000;0.000;0.535;0.234;False;0.143;False;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5722.686;0.000
17.000;1499.886;1534.560;9.000;1711.607;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;7045.491;0.000
17.250;2969.326;0.000;10.000;2766.210;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6209.995;0.000
17.500;1561.412;0.000;11.000;1910.232;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6918.204;0.000
17.750;1687.894;0.000;12.000;2056.406;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6813.709;0.000
18.000;4233.662;0.000;10.000;3612.957;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;5597.350;0.000
18.250;5402.734;3134.887;12.000;4536.474;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;4868.858;0.000
18.500;2346.522;0.000;11.000;2441.758;0.000;0.000;0.157;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.037;False;0.000;True;0.000;True;0.000;True;6525.230;0.000
18.750;4696.959;0.000;11.000;3994.934;0.000;0.000;0.120;0.000;True;0.000;True;0.000;True;0.120;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5262.796;0.000
19.000;4225.892;0.000;13.000;3773.996;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5442.239;0.000
19.250;2213.841;0.000;13.000;2463.703;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6480.167;0.000
19.500;2789.288;2214.151;13.000;2875.396;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6148.442;0.000
19.750;10106.471;0.000;13.000;7690.209;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;2328.419;0.000
20.000;3584.730;3595.255;13.000;3408.340;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5753.613;0.000
20.250;4165.338;1885.317;13.000;3827.429;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5380.535;0.000
20.500;2440.148;3573.333;14.000;2731.323;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6270.460;0.000
20.750;6543.349;5612.106;13.000;5354.883;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4192.174;0.000
21.000;6323.426;2126.462;15.000;5342.019;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4231.333;0.000
21.250;7782.576;0.000;15.000;6312.115;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3433.219;0.000
21.500;6538.299;1359.182;15.000;5503.449;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4054.111;0.000
21.750;3145.618;1534.560;15.000;3283.763;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5786.114;0.000
22.000;3204.111;1096.114;15.000;3234.430;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5797.959;0.000
22.250;4118.751;3310.266;15.000;3853.746;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5338.862;0.000
22.500;2105.601;0.000;15.000;2513.786;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6441.516;0.000
22.750;4384.541;0.000;15.000;4018.077;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5269.908;0.000
23.000;1736.410;0.000;15.000;2242.350;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6729.332;0.000
23.250;1353.667;0.000;15.000;1992.875;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6929.661;0.000
23.500;733.823;0.000;15.000;1555.796;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7301.067;0.000
23.750;552.083;0.000;15.000;1422.954;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7431.721;0.000
24.000;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7604.316;0.000
24.250;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7616.933;0.000
24.500;367.922;0.000;15.000;1292.829;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7590.305;0.000
24.750;462.681;0.000;15.000;1355.370;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7552.296;0.000
25.000;505.498;0.000;15.000;1383.629;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7539.549;0.000
25.250;476.950;0.000;15.000;1364.787;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7573.222;0.000
25.500;465.823;1712.439;15.000;1357.443;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7596.263;0.000
25.750;465.823;0.000;15.000;1357.443;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7612.647;0.000
26.000;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7719.496;0.000
26.250;629.379;0.000;15.000;1465.390;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7551.000;0.000
26.500;536.359;0.000;15.000;1403.997;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7609.461;0.000
26.750;585.267;0.000;15.000;1436.276;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7589.454;0.000
27.000;588.332;0.000;15.000;1438.299;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7593.489;0.000
27.250;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7748.091;0.000
27.500;391.980;0.000;15.000;1308.707;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7693.139;0.000
27.750;462.681;0.000;15.000;1355.370;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7655.247;0.000
28.000;382.853;0.000;15.000;1302.683;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7694.764;0.000
28.250;411.400;1097.718;15.000;1321.524;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7670.263;0.000
28.500;390.635;0.000;15.000;1309.589;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7670.029;0.000
28.750;304.600;0.000;15.000;1252.806;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7704.335;0.000
29.000;476.950;0.000;15.000;1364.787;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7603.459;0.000
29.250;291.956;0.000;15.000;1242.691;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7705.590;0.000
29.500;822.607;0.000;15.000;1592.921;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7429.557;0.000
29.750;471.054;0.000;15.000;1362.068;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7617.825;0.000
30.000;510.669;0.000;15.000;1388.214;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7596.287;0.000
30.250;1457.340;0.000;15.000;2011.844;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7101.674;0.000
30.500;1577.633;8452.425;15.000;2105.541;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7029.296;0.000
30.750;599.816;7135.164;15.000;1447.051;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7547.898;0.000
31.000;627.796;3644.422;15.000;1469.883;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7521.842;0.000
31.250;529.444;2766.248;15.000;1411.106;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7569.017;0.000
31.500;579.578;0.000;15.000;1437.210;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7547.915;0.000
31.750;1100.618;0.000;15.000;1797.805;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7260.968;0.000
32.000;5198.052;1383.124;6.000;3897.943;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;5588.949;0.000
32.250;2731.830;0.000;9.000;2489.823;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;6682.020;0.000
32.500;1547.781;0.000;8.000;1650.344;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;7293.647;0.000
32.750;3442.953;0.000;6.000;2757.219;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;6371.735;0.000
33.000;1238.562;0.000;6.000;1314.462;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;7486.077;0.000
33.250;2940.306;0.000;7.000;2518.045;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;5412.327;0.000
33.500;2602.381;2239.344;7.000;2274.858;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;5443.840;0.000
33.750;2054.445;1778.302;6.000;1837.826;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;6322.675;0.000
34.000;4451.462;1536.805;7.000;3488.283;0.000;0.000;0.242;0.027;False;0.041;False;0.000;True;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;4813.382;0.000
34.250;6140.464;0.000;5.000;4453.045;0.000;0.000;0.264;0.027;False;0.041;False;0.022;False;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;3823.569;0.000
34.500;2785.638;2173.481;5.000;2210.280;0.000;0.000;0.264;0.027;False;0.041;False;0.022;False;0.079;False;0.000;True;0.054;False;0.000;True;0.000;True;0.040;False;5378.496;0.000
