timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;heating;cooling
4.500;516.309;0.000;9.000;970.764;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9629.084;0.000
4.750;637.779;0.000;9.000;1050.934;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9521.797;0.000
5.000;868.565;0.000;9.000;1203.253;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9363.955;0.000
5.250;578.622;0.000;9.000;1011.891;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9496.006;0.000
5.500;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9601.202;0.000
5.750;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9593.442;0.000
6.000;713.344;1666.094;9.000;1106.136;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9395.928;0.000
6.250;628.002;0.000;9.000;1047.146;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9428.498;0.000
6.500;2227.321;0.000;9.000;2122.128;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8548.565;0.000
6.750;2181.877;0.000;9.000;2078.831;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8578.293;0.000
7.000;2387.369;0.000;9.000;2214.456;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8456.109;0.000
7.250;644.569;3836.401;9.000;1065.391;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9354.154;0.000
7.500;942.496;1666.094;9.000;1267.389;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9163.244;0.000
7.750;884.823;3661.022;9.000;1238.256;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;9176.413;0.000
8.000;658.387;6664.376;5.000;796.446;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;9523.430;0.000
8.250;1158.474;6401.308;6.000;1225.459;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;9168.537;0.000
8.500;1038.883;5305.194;7.000;1215.798;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;9176.380;0.000
8.750;1026.760;13657.586;7.000;1229.471;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;9162.949;0.000
9.000;1150.962;1863.395;7.000;1321.110;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;9089.356;0.000
9.250;1035.370;0.000;6.000;1160.701;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;8885.680;0.000
9.500;1187.208;2279.918;6.000;1245.007;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;8461.624;0.000
9.750;3023.677;0.000;5.000;2390.405;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;7155.976;0.000
10.000;2977.594;0.000;5.000;2370.544;0.000;0.000;0.185;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.005;False;6878.880;0.000
10.250;848.062;0.000;4.000;858.851;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;8141.303;0.000
10.500;3134.875;0.000;5.000;2432.923;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6224.056;0.000
10.750;873.472;0.000;4.000;864.261;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;7036.210;0.000
11.000;656.173;0.000;4.000;716.927;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6713.675;0.000
11.250;731.991;2542.985;3.000;696.967;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6596.450;0.000
11.500;879.838;2367.607;3.000;794.546;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6373.192;0.000
11.750;885.298;0.000;3.000;798.149;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6220.902;0.000
12.000;3592.013;0.000;3.000;2586.821;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;4624.068;0.000
12.250;688.816;0.000;2.000;605.970;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5394.189;0.000
12.500;771.585;1951.084;2.000;660.598;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5668.920;0.000
12.750;957.574;1293.415;2.000;788.350;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5788.791;0.000
13.000;566.517;0.000;2.000;528.399;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5901.999;0.000
13.250;527.942;3376.032;2.000;497.539;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5951.128;0.000
13.500;462.958;0.000;2.000;445.552;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6214.913;0.000
13.750;3917.812;1512.638;2.000;2733.255;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;4490.232;0.000
14.000;3885.418;1775.705;3.000;2781.875;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;4621.632;0.000
14.250;624.897;1885.317;4.000;692.432;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5529.320;0.000
14.500;751.783;0.000;3.000;706.177;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5886.854;0.000
14.750;3728.416;0.000;3.000;2676.318;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;4925.326;0.000
15.000;5582.179;1600.327;3.000;3904.682;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;4367.698;0.000
15.250;1006.960;3507.566;5.000;1029.728;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6877.790;0.000
15.500;1076.952;3069.120;6.000;1172.645;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;6941.816;0.000
15.750;3929.991;3244.499;4.000;2922.491;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;5752.301;0.000
16.000;1336.570;0.000;5.000;1284.635;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;7302.770;0.000
16.250;1455.948;2214.151;5.000;1380.137;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;7313.792;0.000
16.500;1190.857;0.000;5.000;1210.775;0.000;0.000;0.209;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.005;False;7616.667;0.000
16.750;1710.226;5590.184;6.000;1622.230;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;7463.760;0.000
17.000;1464.581;0.000;6.000;1440.010;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;7762.394;0.000
17.250;2934.813;0.000;5.000;2332.583;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;7072.199;0.000
17.500;935.604;0.000;5.000;1008.400;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8175.064;0.000
17.750;1047.274;0.000;5.000;1079.314;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8139.600;0.000
18.000;770.203;0.000;5.000;907.740;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8315.011;0.000
18.250;830.858;0.000;5.000;940.253;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8307.268;0.000
18.500;746.991;0.000;5.000;873.199;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8380.790;0.000
18.750;772.110;0.000;5.000;893.294;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8382.389;0.000
19.000;1656.200;1797.628;5.000;1497.362;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;7912.520;0.000
19.250;868.085;0.000;5.000;979.584;0.000;0.000;0.204;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.024;False;0.000;True;8358.460;0.000
19.500;940.853;0.000;6.000;1106.486;0.000;0.000;0.180;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.000;True;8275.797;0.000
19.750;2727.280;1578.405;5.000;2200.530;0.000;0.000;0.180;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.000;True;7418.480;0.000
20.000;1562.149;2148.384;5.000;1451.341;0.000;0.000;0.180;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.000;True;8047.791;0.000
20.250;1312.644;4099.468;5.000;1281.319;0.000;0.000;0.180;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.000;True;8206.642;0.000
20.500;3179.137;0.000;5.000;2504.103;0.000;0.000;0.180;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.000;True;7250.261;0.000
20.750;3255.666;0.000;5.000;2565.326;0.000;0.000;0.180;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.180;False;0.000;True;0.000;True;7234.554;0.000
21.000;1272.610;1797.628;9.000;1537.231;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8083.545;0.000
21.250;1318.051;1139.959;9.000;1559.153;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8061.448;0.000
21.500;1977.961;0.000;9.000;1985.628;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7724.726;0.000
21.750;2014.001;3397.955;9.000;2007.878;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7713.895;0.000
22.000;2133.570;4669.447;9.000;2080.443;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7657.027;0.000
22.250;2340.561;0.000;9.000;2246.036;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7557.874;0.000
22.500;1235.928;3989.857;9.000;1495.357;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8197.833;0.000
22.750;1343.483;2586.830;9.000;1554.703;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8181.690;0.000
23.000;2981.246;2170.307;9.000;2623.719;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7360.071;0.000
23.250;2757.140;0.000;9.000;2462.255;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7509.992;0.000
23.500;921.554;0.000;9.000;1261.408;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8485.691;0.000
23.750;815.530;0.000;9.000;1194.938;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8546.494;0.000
24.000;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8837.237;0.000
24.250;370.501;0.000;9.000;877.489;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8827.660;0.000
24.500;405.723;0.000;9.000;905.667;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8811.910;0.000
24.750;657.210;0.000;9.000;1071.649;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8683.727;0.000
25.000;563.761;0.000;9.000;1007.013;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8740.491;0.000
25.250;480.387;0.000;9.000;947.055;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8801.588;0.000
25.500;480.387;1536.805;9.000;947.055;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8814.347;0.000
25.750;655.701;0.000;9.000;1062.762;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8733.802;0.000
26.000;713.373;0.000;9.000;1100.826;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8715.426;0.000
26.250;683.964;0.000;9.000;1087.616;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8730.989;0.000
26.500;515.077;0.000;9.000;974.808;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8825.812;0.000
26.750;384.059;0.000;9.000;888.335;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8898.774;0.000
27.000;691.236;0.000;9.000;1095.206;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8735.626;0.000
27.250;651.646;0.000;9.000;1067.836;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8756.580;0.000
27.500;557.314;0.000;9.000;997.827;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8808.745;0.000
27.750;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8914.734;0.000
28.000;437.774;0.000;9.000;918.931;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8862.878;0.000
28.250;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8900.634;0.000
28.500;509.689;0.000;9.000;966.395;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8804.350;0.000
28.750;478.956;0.000;9.000;946.111;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8809.850;0.000
29.000;466.701;0.000;9.000;938.022;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8803.483;0.000
29.250;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8869.221;0.000
29.500;349.368;0.000;9.000;860.583;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8872.128;0.000
29.750;437.774;0.000;9.000;918.931;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8828.517;0.000
30.000;534.458;0.000;9.000;987.674;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8776.241;0.000
30.250;398.679;0.000;9.000;900.032;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8849.226;0.000
30.500;1045.376;5005.592;9.000;1338.362;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8496.609;0.000
30.750;800.269;1910.029;9.000;1182.720;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8624.609;0.000
31.000;810.016;5554.451;9.000;1181.454;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8622.508;0.000
31.250;412.360;5730.086;9.000;910.977;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8839.360;0.000
31.500;533.708;0.000;9.000;989.713;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8773.946;0.000
31.750;953.691;0.000;9.000;1266.586;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8551.736;0.000
32.000;572.178;0.000;3.000;596.386;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;9092.888;0.000
32.250;714.339;0.000;4.000;767.171;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;8907.893;0.000
32.500;940.456;4588.459;4.000;940.255;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;8728.272;0.000
32.750;688.264;0.000;4.000;758.688;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;8831.168;0.000
33.000;755.496;0.000;4.000;809.834;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;8735.192;0.000
33.250;889.371;0.000;4.000;894.490;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;7155.628;0.000
33.500;772.928;1470.942;4.000;823.780;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;6988.237;0.000
33.750;851.331;0.000;4.000;873.591;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;7702.392;0.000
34.000;817.468;0.000;3.000;773.709;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;7533.295;0.000
34.250;824.358;0.000;3.000;766.843;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;7239.465;0.000
34.500;785.035;0.000;3.000;735.586;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;6980.331;0.000
34.750;753.855;0.000;4.000;782.048;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;6667.021;0.000
35.000;793.445;0.000;4.000;809.417;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;6376.289;0.000
35.250;545.908;1602.668;4.000;644.803;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;6541.495;0.000
35.500;1927.354;0.000;4.000;1554.959;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;5819.863;0.000
35.750;2058.373;2283.252;5.000;1711.431;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;4739.128;0.000
36.000;865.280;3578.559;5.000;938.284;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;5485.142;0.000
36.250;802.060;0.000;5.000;890.491;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;5765.081;0.000
36.500;2082.431;6103.310;4.000;1673.206;0.000;0.000;0.561;0.000;True;0.000;True;0.000;True;0.465;False;0.000;True;0.000;True;0.000;True;0.096;False;5347.409;0.000
36.750;3946.788;0.000;4.000;2900.723;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;4504.309;0.000
37.000;530.114;0.000;4.000;631.345;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;5488.978;0.000
37.250;530.114;0.000;4.000;631.345;0.000;0.000;0.096;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.096;False;5891.582;0.000
