timestep;elec;dhw;occ;gains;EV_carprofile;EV_carcharging_ondemand;ice_carprofile;ICE_fuel_car_0;Car_availability_car_0;ICE_fuel_car_1;Car_availability_car_1;ICE_fuel_car_2;Car_availability_car_2;ICE_fuel_car_3;Car_availability_car_3;ICE_fuel_car_4;Car_availability_car_4;ICE_fuel_car_5;Car_availability_car_5;ICE_fuel_car_6;Car_availability_car_6;ICE_fuel_car_7;Car_availability_car_7;ICE_fuel_car_8;Car_availability_car_8;ICE_fuel_car_9;Car_availability_car_9;heating;cooling
6.750;712.893;0.000;13.000;1404.898;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;8020.049;0.000
7.000;775.105;3134.887;13.000;1456.595;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7946.442;0.000
7.250;619.233;6269.775;13.000;1347.443;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7983.413;0.000
7.500;708.809;9097.750;13.000;1419.104;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7878.031;0.000
7.750;2135.088;9382.740;13.000;2355.321;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7079.901;0.000
8.000;2943.503;6445.153;9.000;2619.496;0.000;0.000;0.500;0.254;False;0.094;False;0.152;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6829.018;0.000
8.250;2438.066;3967.934;8.000;2224.329;0.000;0.000;0.501;0.254;False;0.094;False;0.152;False;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;7103.985;0.000
8.500;4913.010;2323.763;6.000;3722.493;0.000;0.000;0.501;0.254;False;0.094;False;0.152;False;0.000;True;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5850.178;0.000
8.750;3058.488;3112.965;5.000;2435.440;0.000;0.000;0.653;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6856.603;0.000
9.000;832.083;1841.472;4.000;871.795;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;8070.804;0.000
9.250;862.808;2257.996;4.000;893.384;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;7738.508;0.000
9.500;900.152;0.000;4.000;919.297;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;7404.097;0.000
9.750;777.571;3376.032;3.000;764.499;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;7193.065;0.000
10.000;889.154;4384.458;4.000;902.757;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6818.502;0.000
10.250;1053.471;0.000;4.000;1001.492;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6760.614;0.000
10.500;1379.939;4559.836;4.000;1210.410;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6039.008;0.000
10.750;428.248;1534.560;3.000;507.922;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6198.536;0.000
11.000;1503.987;0.000;4.000;1277.026;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5194.280;0.000
11.250;2342.314;0.000;5.000;1900.155;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4557.761;0.000
11.500;1787.215;0.000;5.000;1533.790;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4702.420;0.000
11.750;1644.363;0.000;4.000;1372.231;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4670.699;0.000
12.000;470.912;3112.965;4.000;596.105;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5138.161;0.000
12.250;372.851;1775.705;4.000;529.235;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4471.184;0.000
12.500;852.931;0.000;4.000;846.088;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4480.056;0.000
12.750;578.388;0.000;4.000;662.166;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4795.004;0.000
13.000;597.002;0.000;3.000;604.452;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4738.375;0.000
13.250;493.399;0.000;3.000;536.073;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4797.851;0.000
13.500;2057.462;0.000;4.000;1639.179;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4074.285;0.000
13.750;2021.360;0.000;5.000;1689.044;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4120.001;0.000
14.000;400.872;1293.415;5.000;618.697;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5096.335;0.000
14.250;554.693;0.000;7.000;856.097;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4247.245;0.000
14.500;391.307;0.000;7.000;751.045;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4646.892;0.000
14.750;1581.625;4603.681;6.000;1475.167;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4569.540;0.000
15.000;671.164;0.000;7.000;955.461;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5334.933;0.000
15.250;833.287;3507.566;8.000;1138.701;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5343.629;0.000
15.500;1289.530;2630.675;9.000;1531.520;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5194.834;0.000
15.750;826.534;0.000;9.000;1233.455;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5609.598;0.000
16.000;817.054;1359.182;8.000;1147.931;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5852.855;0.000
16.250;2340.534;3244.499;7.000;2084.383;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5178.184;0.000
16.500;2363.049;5414.805;6.000;2017.211;0.000;0.000;0.799;0.254;False;0.094;False;0.152;False;0.152;False;0.001;False;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5365.305;0.000
16.750;1912.524;4888.670;7.000;1782.000;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5689.263;0.000
17.000;910.833;0.000;8.000;1211.770;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6259.834;0.000
17.250;1270.633;0.000;9.000;1533.698;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6013.285;0.000
17.500;1034.125;0.000;10.000;1439.030;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6111.525;0.000
17.750;2187.284;0.000;10.000;2202.853;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5512.137;0.000
18.000;2038.558;4932.515;9.000;2037.309;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5665.432;0.000
18.250;1960.023;1293.415;9.000;1987.747;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5699.328;0.000
18.500;1941.765;0.000;9.000;1981.376;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5700.162;0.000
18.750;724.723;1819.550;10.000;1236.790;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;6297.716;0.000
19.000;1738.728;0.000;9.000;1829.790;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5813.734;0.000
19.250;2157.691;0.000;9.000;2097.170;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5613.017;0.000
19.500;1497.213;1819.550;9.000;1678.127;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5959.890;0.000
19.750;5059.044;0.000;8.000;3960.231;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4121.255;0.000
20.000;4154.491;1797.628;8.000;3362.686;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4616.756;0.000
20.250;5244.924;3419.877;8.000;4103.384;0.000;0.000;0.797;0.254;False;0.094;False;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4015.021;0.000
20.500;3933.208;3332.188;9.000;3311.089;0.000;0.000;0.449;0.000;True;0.000;True;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;4660.650;0.000
20.750;2382.761;1929.161;9.000;2289.388;0.000;0.000;0.449;0.000;True;0.000;True;0.152;False;0.152;False;0.000;True;0.146;False;0.000;True;0.000;True;0.000;True;0.000;True;5482.709;0.000
21.000;923.496;2521.063;13.000;1583.559;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6058.418;0.000
21.250;878.539;0.000;13.000;1554.888;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6076.631;0.000
21.500;808.028;3376.032;13.000;1503.882;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6120.773;0.000
21.750;2192.671;1863.395;13.000;2418.781;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5384.425;0.000
22.000;1870.154;0.000;13.000;2202.109;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5563.416;0.000
22.250;1654.157;0.000;13.000;2044.022;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5716.627;0.000
22.500;5633.209;3792.556;13.000;4664.716;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;3628.013;0.000
22.750;4754.590;1578.405;13.000;4101.048;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4117.316;0.000
23.000;2977.116;0.000;13.000;2896.481;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5093.481;0.000
23.250;2798.822;0.000;13.000;2782.297;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5173.272;0.000
23.500;1286.548;0.000;13.000;1770.253;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5992.865;0.000
23.750;1397.086;0.000;13.000;1842.491;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5936.700;0.000
24.000;322.418;0.000;13.000;1124.945;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6530.307;0.000
24.250;327.536;0.000;13.000;1129.039;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6522.239;0.000
24.500;353.122;0.000;13.000;1149.509;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6508.597;0.000
24.750;496.500;0.000;13.000;1248.437;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6430.594;0.000
25.000;416.227;0.000;13.000;1199.993;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6470.605;0.000
25.250;615.128;0.000;13.000;1315.984;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6386.698;0.000
25.500;608.030;0.000;13.000;1311.300;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6400.344;0.000
25.750;534.952;0.000;13.000;1263.068;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6447.184;0.000
26.000;394.548;0.000;13.000;1170.402;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6529.351;0.000
26.250;322.220;0.000;13.000;1124.786;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6567.918;0.000
26.500;411.509;0.000;13.000;1196.218;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6512.346;0.000
26.750;444.458;0.000;13.000;1203.342;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6508.720;0.000
27.000;444.458;0.000;13.000;1203.342;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6509.416;0.000
27.250;311.729;0.000;13.000;1116.394;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6574.212;0.000
27.500;561.869;0.000;13.000;1281.780;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6434.470;0.000
27.750;532.830;0.000;13.000;1272.275;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6436.653;0.000
28.000;307.066;0.000;13.000;1112.664;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6557.565;0.000
28.250;307.066;0.000;13.000;1112.664;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6543.457;0.000
28.500;553.239;0.000;13.000;1275.138;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6399.407;0.000
28.750;492.594;0.000;13.000;1235.112;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6418.543;0.000
29.000;394.548;0.000;13.000;1170.402;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6455.101;0.000
29.250;441.292;0.000;13.000;1201.253;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6430.832;0.000
29.500;369.581;0.000;13.000;1153.923;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6470.223;0.000
29.750;307.066;0.000;13.000;1112.664;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6503.988;0.000
30.000;482.282;0.000;13.000;1228.306;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6411.236;0.000
30.250;420.363;0.000;13.000;1189.020;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6443.978;0.000
30.500;384.420;4917.775;13.000;1174.546;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6454.997;0.000
30.750;425.091;12404.208;13.000;1194.836;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6438.147;0.000
31.000;431.630;5664.223;13.000;1212.315;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6423.530;0.000
31.250;602.598;9835.549;13.000;1326.610;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;6330.273;0.000
31.500;1719.199;1953.937;13.000;2066.827;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;5731.203;0.000
31.750;3114.714;0.000;13.000;2986.658;0.000;0.000;0.000;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;0.000;True;4986.623;0.000
32.000;1816.368;0.000;4.000;1504.836;0.000;0.000;0.279;0.000;True;0.056;False;0.000;True;0.117;False;0.052;False;0.000;True;0.000;True;0.000;True;0.054;False;0.000;True;6174.594;0.000
32.250;2753.596;1997.846;5.000;2202.159;0.000;0.000;0.366;0.000;True;0.056;False;0.087;False;0.117;False;0.052;False;0.000;True;0.000;True;0.000;True;0.054;False;0.000;True;5556.543;0.000
32.500;680.828;0.000;5.000;835.437;0.000;0.000;0.366;0.000;True;0.056;False;0.087;False;0.117;False;0.052;False;0.000;True;0.000;True;0.000;True;0.054;False;0.000;True;6623.879;0.000
