timestep;MFH_A_0;MFH_A_1;MFH_A_2;MFH_B_0;MFH_B_1;MFH_B_2;MFH_C_0;MFH_C_1;MFH_C_2;MFH_D_0;MFH_D_1;MFH_D_2;MFH_E_0;MFH_E_1;MFH_E_2;MFH_F_0;MFH_F_1;MFH_F_2;MFH_G_0;MFH_G_1;MFH_G_2;MFH_H_0;MFH_H_1;MFH_H_2;MFH_I_0;MFH_I_1;MFH_I_2;MFH_J_0;MFH_J_1;MFH_J_2
0.0;301.418;318.879;311.511;289.973;347.096;301.158;332.368;297.903;308.886;329.285;244.08;268.893;249.939;345.288;280.484;348.249;333.73;279.489;291.416;291.956;283.161;299.789;349.368;307.066;298.298;318.171;401.24;341.206;232.611;393.8
0.25;301.418;508.854;311.511;289.973;347.096;301.158;332.368;297.903;308.886;329.285;244.08;268.893;249.939;345.288;371.539;348.249;451.873;279.489;291.416;291.956;400.472;299.789;349.368;307.066;398.568;532.42;330.316;341.206;1463.545;393.8
0.5;437.122;508.854;408.677;484.202;347.096;433.203;332.368;297.903;308.886;643.46;244.08;268.893;249.939;682.522;371.539;431.897;399.814;367.209;291.416;291.956;559.531;359.309;445.688;326.519;298.298;406.542;431.398;426.006;232.611;528.653
0.75;440.763;544.462;445.565;577.599;347.096;686.862;332.368;297.903;308.886;446.597;244.08;377.633;549.675;606.141;280.484;348.249;502.982;382.472;291.416;410.743;461.397;435.966;622.26;401.828;396.095;318.171;555.036;341.206;290.644;579.094
1.0;426.415;473.863;311.511;399.426;347.096;748.305;332.368;297.903;364.403;329.285;334.895;321.712;476.104;345.288;327.886;348.249;696.887;1381.48;619.429;654.732;376.599;573.567;349.368;575.495;378.555;318.171;496.7;487.416;263.669;579.094
1.25;426.415;318.879;311.511;335.798;347.096;480.903;591.068;297.903;423.623;329.285;452.722;268.893;249.939;416.124;327.886;519.601;333.73;279.489;291.416;498.568;468.631;416.749;578.622;480.733;395.729;527.001;505.307;390.791;387.891;393.8
1.5;469.549;522.708;311.511;335.798;579.786;615.026;332.368;649.894;429.673;460.195;333.09;268.893;421.448;345.288;380.004;780.212;897.985;638.655;432.578;492.701;379.009;299.789;608.97;511.222;520.28;615.372;318.059;522.458;232.611;393.8
1.75;301.418;651.608;566.246;289.973;347.096;393.094;332.368;297.903;442.934;1002.101;370.998;465.083;421.448;468.756;525.59;980.005;779.841;380.391;355.976;478.695;283.161;299.789;637.779;720.952;591.827;579.086;686.274;713.425;290.644;393.8
2.0;427.119;713.009;604.322;826.606;347.096;362.601;332.368;386.655;308.886;875.444;370.998;409.788;443.697;970.076;322.605;616.739;333.73;382.472;400.192;392.552;367.959;435.966;516.309;415.527;375.582;318.171;525.265;532.174;320.046;393.8
2.25;521.668;711.405;311.511;416.35;347.096;301.158;709.163;513.249;308.886;329.285;334.895;404.012;453.409;596.151;280.484;378.87;407.651;417.168;414.415;291.956;283.161;417.22;524.941;511.891;356.882;444.049;504.431;426.006;383.684;393.8
2.5;301.418;645.586;335.89;468.146;347.096;433.203;492.916;323.393;308.886;507.041;486.269;404.012;249.939;345.288;488.91;533.026;564.8;279.489;571.638;471.161;372.784;446.858;524.941;497.678;298.298;444.049;495.824;341.206;478.085;596.248
2.75;410.274;447.779;381.601;468.146;638.7;567.326;430.52;622.446;308.886;549.091;529.597;377.633;249.939;345.288;297.987;498.541;517.958;638.655;571.638;454.189;400.472;299.789;723.34;402.916;468.657;401.123;473.0;341.206;290.644;601.707
3.0;360.692;318.879;442.549;399.426;1001.574;480.903;430.52;457.44;308.886;329.285;370.289;526.764;249.939;345.288;297.987;615.897;593.647;380.391;291.416;454.189;659.3;661.553;349.368;427.737;710.584;318.171;401.627;390.791;232.611;621.897
3.25;426.415;677.692;399.886;399.426;781.018;670.04;548.572;624.982;394.347;486.21;370.289;394.513;249.939;606.141;297.987;2115.203;491.734;279.489;291.416;291.956;727.915;609.466;349.368;401.828;467.276;444.049;627.062;341.206;232.611;393.8
3.5;469.845;318.879;366.364;331.496;548.328;508.976;584.696;556.274;683.751;447.616;333.09;268.893;323.51;458.36;297.987;2083.548;491.734;279.489;333.045;595.815;430.735;359.309;349.368;395.567;375.582;406.542;600.855;341.206;542.371;393.8
3.75;301.418;772.762;529.141;561.722;377.178;369.729;967.66;487.944;1843.765;511.36;452.722;535.487;624.918;477.43;321.326;404.215;621.092;640.736;613.266;438.517;510.305;394.98;798.283;458.252;600.403;406.542;441.697;616.974;514.394;684.991
4.0;410.274;339.114;442.549;314.176;469.366;369.729;417.392;297.903;554.1;511.36;334.895;268.893;297.419;345.288;337.371;404.215;517.958;417.168;571.638;454.189;456.939;463.525;646.472;451.175;422.849;490.715;473.0;616.974;326.297;675.145
4.25;426.415;464.804;2114.403;469.944;469.366;520.98;430.52;297.903;401.052;460.195;244.08;377.006;249.939;345.288;444.531;573.805;1831.405;380.391;291.416;291.956;367.317;613.054;432.137;307.066;298.298;616.593;514.966;341.206;289.998;579.094
4.5;301.418;375.966;858.183;484.202;800.782;471.786;430.52;465.445;458.59;1961.905;421.421;532.107;480.758;564.724;280.484;573.805;333.73;279.489;291.416;664.842;283.161;490.132;516.309;618.018;298.298;479.269;432.274;341.206;362.139;528.653
4.75;433.866;792.738;718.753;442.371;347.096;301.158;492.916;297.903;519.387;1601.566;333.09;428.919;253.19;805.1;280.484;410.701;593.647;537.753;371.567;291.956;367.959;480.797;637.779;427.737;545.941;406.542;432.274;522.458;232.611;528.653
5.0;602.48;508.854;473.192;442.371;419.699;301.158;463.467;490.357;308.886;1626.723;244.08;641.747;483.372;953.451;423.034;561.607;670.975;450.032;571.638;291.956;283.161;299.789;868.565;307.066;544.56;631.232;600.855;522.458;325.408;393.8
5.25;426.415;318.879;473.962;577.599;670.346;386.858;536.738;591.496;308.886;1655.309;244.08;446.19;375.145;450.938;280.484;835.003;333.73;382.472;680.414;831.57;580.475;299.789;578.622;333.307;298.298;585.787;318.059;341.206;365.236;393.8
5.5;426.415;909.507;663.503;399.426;601.413;369.729;716.245;297.903;308.886;1000.18;383.522;899.975;509.42;352.728;499.208;503.519;623.281;279.489;424.25;651.878;737.124;3149.847;349.368;307.066;440.728;428.123;675.976;532.174;455.825;393.8
5.75;301.418;318.879;664.105;484.202;548.328;301.158;542.059;386.655;321.378;668.284;624.143;424.218;596.292;352.728;451.806;348.249;505.138;279.489;439.841;445.459;494.605;576.188;349.368;307.066;441.818;428.123;744.881;450.312;485.228;607.55
6.0;589.736;318.879;519.844;455.593;347.096;301.158;738.619;585.624;489.414;460.195;338.085;765.976;616.884;389.926;338.083;431.897;593.647;504.342;432.074;291.956;716.644;457.147;713.344;469.371;347.798;328.917;446.176;341.206;285.192;607.55
6.25;554.031;318.879;554.798;677.453;934.079;301.158;558.694;540.57;323.459;508.773;244.08;699.711;350.743;588.714;1493.135;517.839;453.119;403.747;881.282;474.042;388.31;759.66;628.002;501.792;1299.487;658.578;587.215;522.458;334.894;760.869
6.5;692.697;479.645;448.644;2071.964;924.388;435.281;828.8;467.071;485.073;756.252;362.091;620.288;535.28;922.191;1575.335;491.815;730.37;1678.855;617.971;674.049;487.041;581.343;2227.321;416.627;1199.089;2308.472;353.891;585.507;598.498;466.952
6.75;771.271;1776.587;500.703;5980.411;826.057;520.21;2493.777;341.601;442.275;640.237;342.635;644.135;571.594;420.924;1503.67;547.105;565.838;1693.554;1352.279;2652.781;2186.055;713.527;2181.877;712.893;3087.778;854.596;387.684;590.707;649.925;612.436
7.0;732.914;1733.691;702.379;6864.789;737.011;573.359;2168.367;674.677;469.674;862.664;354.246;2736.317;502.219;490.036;1641.508;423.344;903.576;769.386;682.054;2905.89;2089.189;683.46;2387.369;775.105;2456.263;834.053;874.263;584.223;2452.715;492.856
7.25;667.087;1778.679;622.562;8922.922;2022.191;696.321;5765.844;1870.54;673.607;4420.315;595.165;909.442;447.781;3064.539;542.079;468.305;1102.507;2537.24;1423.396;3478.818;695.643;1560.687;644.569;619.233;3512.753;1311.113;492.985;2446.919;927.837;842.301
7.5;1035.312;1758.063;2059.455;5921.948;2211.688;882.71;5671.336;2875.334;921.617;8759.496;756.213;6475.837;1755.167;1037.11;885.745;577.034;3568.924;1000.696;1439.657;1423.161;589.523;1435.062;942.496;708.809;2055.52;3918.278;750.604;885.086;3847.337;871.468
7.75;631.795;701.258;2429.285;1626.278;2178.228;895.117;1766.498;1531.741;955.527;5642.341;779.406;5118.499;1864.432;1303.499;2934.043;664.024;3025.357;1978.042;859.443;1067.468;2363.19;487.829;884.823;2135.088;2115.429;3422.307;735.578;6201.714;3336.51;591.451
8.0;907.44;1186.573;2324.838;696.62;4064.35;2119.077;5800.215;795.027;982.75;4176.75;697.53;3244.613;774.367;978.49;699.043;558.389;2198.46;3543.233;3469.506;965.287;630.922;925.017;658.387;2943.503;3351.763;1046.083;2541.938;3795.079;2166.82;589.634
8.25;1028.761;2833.438;2295.705;643.619;1093.687;3168.923;6130.504;705.984;1877.037;2659.992;863.619;2001.487;1229.07;1057.396;777.209;1506.959;1059.313;2813.022;2166.847;899.438;585.665;1294.445;1158.474;2438.066;5580.159;784.53;2948.763;860.824;2198.104;1766.544
8.5;2983.452;2601.424;735.827;2524.096;1120.967;3144.638;1486.479;1871.879;1321.993;2620.435;2396.724;4664.385;3102.092;1950.628;2372.71;1490.954;932.965;2306.964;977.421;1085.336;722.125;987.674;1038.883;4913.01;4546.592;536.982;2815.856;2635.0;2886.042;5397.56
8.75;2568.722;2321.721;3166.937;2641.96;2198.564;2367.814;3762.978;1796.527;1074.942;1015.436;4095.309;3022.711;3160.925;3333.118;2310.115;1499.278;1308.585;1079.538;2930.472;3050.677;931.528;4697.044;1026.76;3058.488;3842.884;946.862;2407.284;2791.874;1590.967;1162.363
9.0;2646.06;2493.436;2029.659;4319.631;2070.301;2371.368;1074.097;2224.385;2057.311;2555.645;3445.893;3347.34;3216.602;1191.549;2827.001;628.282;1450.941;1027.916;4530.797;2825.414;1192.327;2762.262;1150.962;832.083;3658.439;2680.378;1309.22;2245.499;3902.35;825.305
9.25;1047.356;1268.162;1931.526;2134.596;1785.525;837.242;1287.077;4322.427;2718.983;1071.397;1947.895;3052.873;2351.557;909.935;2888.131;2461.893;1275.508;868.85;4594.691;943.599;944.182;1412.331;1035.37;862.808;1261.058;893.41;1000.371;879.374;4286.148;675.563
9.5;3933.018;1036.293;3202.867;494.221;1991.312;4828.108;1335.194;3699.981;2007.702;2768.174;964.018;3565.86;708.193;842.066;883.386;2429.248;1729.038;2801.415;3090.398;4701.814;720.705;1074.083;1187.208;900.152;1194.989;732.861;960.452;833.067;2221.716;3134.78
9.75;1054.041;1194.505;561.497;3475.173;1374.395;2976.15;1451.625;4249.858;1543.745;2755.775;3160.228;2533.938;1069.26;2015.296;2193.142;1001.74;1422.426;3014.223;769.469;2806.901;1133.724;815.46;3023.677;777.571;3051.986;867.199;3398.197;1316.012;3784.733;976.216
10.0;943.832;1051.321;2027.144;769.556;2544.219;769.126;1408.785;4189.674;1702.472;2733.424;3025.769;790.778;510.129;4613.414;2094.024;1207.517;2556.286;5201.93;524.947;2842.81;922.658;1230.408;2977.594;889.154;3282.343;846.638;3056.201;3342.101;2007.704;739.588
10.25;957.053;788.064;715.078;5656.572;969.102;764.745;5630.786;1006.313;668.971;2810.46;1533.321;1124.242;503.519;3467.376;3591.703;2578.795;1012.229;3411.578;4949.036;1075.775;852.237;1173.916;848.062;1053.471;3067.487;1840.754;1005.969;2185.693;5317.972;976.404
10.5;2470.239;726.307;2740.158;2569.553;967.04;1049.181;1179.611;601.369;2529.304;837.821;1196.679;1164.69;522.284;1055.765;1930.674;2345.304;2072.238;3189.493;2148.522;1035.541;371.93;1099.394;3134.875;1379.939;3798.966;552.382;799.051;1872.105;918.7;850.045
10.75;917.316;611.192;457.074;3731.101;2747.555;2811.979;978.23;779.571;2438.887;674.598;1480.724;566.317;372.792;2320.336;471.736;798.025;1494.493;1964.181;768.511;1020.297;533.824;1633.257;873.472;428.248;1985.82;666.727;595.261;1795.95;1073.826;853.211
11.0;740.332;554.087;457.074;2664.604;4091.02;4271.485;2646.755;554.761;2586.739;594.066;2440.684;744.166;916.77;4639.373;469.793;932.971;696.776;730.513;626.528;961.157;1981.156;987.871;656.173;1503.987;2099.035;949.573;455.351;1311.511;597.655;935.196
11.25;1383.614;596.303;601.85;3201.548;2203.646;4048.253;1177.681;643.513;2612.754;2316.959;1305.949;619.579;1980.057;4512.946;342.211;2894.001;725.059;1726.24;1906.328;865.659;549.336;2126.385;731.991;2342.314;2206.588;413.977;764.49;460.003;523.963;951.259
11.5;888.506;1523.751;1847.764;2965.506;1219.703;3957.871;1368.836;655.491;2834.586;2262.876;1359.056;2503.712;1535.622;2463.893;1464.095;2834.212;591.107;6918.432;1973.476;733.766;2235.479;2126.704;879.838;1787.215;2671.277;1818.361;568.155;1366.009;469.022;1938.969
11.75;842.27;382.003;2090.007;3036.063;1221.235;5980.627;1132.427;844.031;519.387;2269.495;557.496;660.721;3159.946;1030.693;1542.159;2185.233;679.616;997.55;1944.85;657.775;2221.294;2355.049;885.298;1644.363;3275.456;735.013;498.505;1415.594;734.949;1731.063
12.0;572.437;2686.406;4023.452;5221.291;1232.511;1256.134;1075.382;521.766;403.073;4701.759;599.756;1804.066;1539.373;815.307;1608.589;1609.706;743.259;4089.21;3901.212;498.553;3748.924;2199.401;3592.013;470.912;2594.775;739.439;532.034;514.76;675.381;1747.128
12.25;632.105;889.98;1861.445;2368.364;2632.67;1232.157;4497.388;695.371;308.886;587.394;2466.573;1801.591;2401.312;751.808;2217.425;763.688;530.232;2544.193;2142.274;1944.171;4389.209;520.444;688.816;372.851;2950.58;855.159;569.567;514.76;1606.232;507.114
12.5;552.116;736.19;3335.626;1312.4;1864.551;1036.708;2847.292;758.107;308.886;1031.904;2558.957;1640.021;1285.604;1169.259;562.873;633.851;620.998;1709.563;2260.535;1960.354;3020.5;2108.715;771.585;852.931;2668.419;855.159;693.204;598.333;1255.105;2064.78
12.75;1618.558;956.57;383.093;3810.998;1956.761;1575.417;2932.568;1937.191;308.886;473.166;4694.507;3159.93;752.714;1025.192;1279.668;839.887;340.76;838.217;5946.943;772.783;2875.788;774.203;957.574;578.388;2859.451;740.898;687.563;564.345;1411.639;2058.611
13.0;3426.182;683.565;770.324;5403.235;1904.795;648.326;858.911;7811.091;539.937;2578.954;4671.162;2022.614;2338.203;609.15;1402.768;2610.59;406.844;2641.478;3891.469;425.891;2863.379;2277.3;566.517;597.002;824.758;615.021;762.849;2462.069;1299.491;538.73
13.25;2285.853;3445.307;552.822;2255.525;827.837;2179.266;5001.771;2299.269;675.3;772.97;5493.52;3250.328;3658.389;609.125;1137.956;2700.881;903.774;692.145;3421.755;1825.114;926.362;857.134;527.942;493.399;2805.398;2787.515;2036.173;2194.35;556.307;720.253
13.5;2515.07;649.769;516.909;2310.019;869.418;729.501;3367.087;2343.751;621.757;2282.011;3743.686;779.78;2732.491;2837.149;943.066;1273.198;1045.548;869.304;2355.034;3733.339;2775.225;462.029;462.958;2057.462;1826.472;652.583;378.255;724.256;3082.964;662.082
13.75;913.354;715.4;3082.396;2533.605;646.406;3767.422;5820.567;5380.601;4136.977;2094.899;714.519;1598.832;3047.064;4158.261;364.781;606.015;354.251;3771.058;3388.435;379.501;3527.605;508.381;3917.812;2021.36;1700.619;3831.719;378.255;1762.327;724.471;606.126
14.0;470.746;3859.281;4421.913;856.245;749.544;1267.702;7773.75;9629.939;3868.462;1845.674;663.352;748.2;3765.415;2225.357;391.311;436.425;561.067;880.977;5731.139;752.771;7179.549;521.906;3885.418;400.872;3244.107;3657.589;596.096;1677.527;1359.912;472.941
14.25;375.493;752.507;4569.319;885.559;692.453;2458.887;2790.101;4153.841;644.001;2113.496;2333.6;940.673;3544.913;648.168;462.342;507.234;522.012;2289.805;2249.608;853.815;2552.675;795.149;624.897;554.693;3520.719;4215.382;769.075;1868.494;588.848;665.484
14.5;4958.239;355.378;6398.523;4219.557;926.361;2226.683;1037.667;2492.459;769.33;773.901;737.873;945.5;1627.801;2231.114;451.172;597.736;925.386;4882.343;1025.173;742.69;2998.424;717.442;751.783;391.307;4628.715;3452.882;928.031;2730.065;1468.695;586.86
14.75;695.302;3365.297;2116.228;4592.716;1021.263;2234.436;903.747;1326.032;761.99;1756.839;812.889;1084.511;1729.448;2440.171;843.922;1869.405;1007.409;6131.353;1348.486;2628.801;2953.19;383.774;3728.416;1581.625;1305.826;3908.644;502.229;2473.518;700.721;668.742
15.0;809.404;1251.324;1737.409;2511.466;3098.199;1955.89;994.324;925.157;1764.735;1523.134;956.393;780.586;1674.4;2524.809;587.418;1970.447;2066.888;4580.48;1114.16;893.856;1496.229;355.152;5582.179;671.164;4302.627;1202.802;796.663;587.008;649.436;465.432
15.25;949.481;924.213;2516.125;2240.643;907.542;2583.792;1268.402;2973.333;2322.533;1506.601;4235.605;836.052;743.418;2376.171;3829.632;589.681;2310.962;3923.847;2030.328;2891.157;5999.601;1907.67;1006.96;833.287;4031.536;1949.484;830.792;853.918;2841.655;546.924
15.5;2591.289;4044.998;1077.333;822.017;3579.211;2531.19;897.752;6223.928;4232.566;2228.358;4207.797;1179.962;963.101;1329.463;1748.98;719.099;2013.866;1725.257;1931.835;2120.775;1547.506;2350.788;1076.952;1289.53;3590.39;2956.128;3521.579;1831.987;1877.561;480.333
15.75;2823.001;2123.499;858.685;957.368;2074.593;2412.738;2088.978;5271.614;2391.602;3469.653;2557.282;3139.707;1669.139;2537.304;705.886;671.025;2677.884;2436.835;4067.553;3248.714;1985.9;729.523;3929.991;826.534;3499.705;3657.584;729.095;3397.126;2972.228;804.279
16.0;3816.628;1927.847;920.829;2407.842;4123.947;2293.183;5358.439;7699.374;2679.02;975.728;2656.054;2493.134;3758.575;6166.362;1771.804;737.784;1955.067;1696.549;1954.382;3447.348;1795.421;519.052;1336.57;817.054;4201.716;3691.807;960.476;1679.11;3094.325;1051.243
16.25;3313.308;3327.006;910.22;3143.875;2480.932;3171.133;4394.152;8656.82;4077.546;1675.235;961.302;2572.91;2169.703;3928.168;2111.836;592.731;2648.904;1207.306;1963.155;1617.891;2109.547;2096.625;1455.948;2340.534;2751.276;4497.166;2787.035;2293.599;1021.01;502.626
16.5;1692.42;1480.798;3404.31;3338.064;1733.197;3040.294;2427.672;5607.211;4724.562;1331.876;1170.148;5078.1;3576.994;2478.683;876.932;538.506;3861.674;1277.55;2157.404;3176.71;2134.518;792.915;1190.857;2363.049;2875.533;7132.303;1316.239;1138.081;987.466;562.051
16.75;1163.72;921.122;4476.084;3360.187;2929.427;1287.683;7489.894;5245.491;2147.381;1357.238;1275.719;1586.475;1532.851;1513.224;3233.593;689.044;1678.131;2023.039;1876.174;3915.046;2696.513;1031.474;1710.226;1912.524;4803.907;3492.6;2672.478;3905.706;2172.998;604.174
17.0;1223.85;1088.439;2875.911;4715.552;3107.919;1338.907;6284.738;2834.645;4159.969;1291.56;4421.702;3246.732;695.703;3196.04;4700.677;473.333;1231.214;2878.481;1699.41;1499.886;3367.968;2934.137;1464.581;910.833;4922.408;2575.907;2901.129;2076.301;4176.679;585.81
17.25;2985.061;1820.102;3731.953;2307.273;2830.088;1263.87;1571.13;2977.239;3407.806;3981.836;4573.289;1563.674;1828.939;1892.086;2402.729;524.761;1580.138;5277.832;3262.281;2969.326;4024.562;2711.446;2934.813;1270.633;2819.154;4479.857;3708.463;2286.633;4087.289;2375.851
17.5;2855.177;2095.852;1338.764;1326.525;2889.887;1962.396;4882.438;2425.219;7205.153;4135.049;4661.303;2580.748;886.328;3629.689;2282.068;459.016;2742.363;5849.568;5116.586;1561.412;3962.375;2318.392;935.604;1034.125;4358.414;3764.837;4505.44;5755.816;3846.181;2070.083
17.75;4241.359;6595.211;1201.644;1462.435;1807.891;3466.44;3590.749;8639.184;1615.145;4247.8;5952.802;4368.213;2656.862;1345.898;1041.706;587.622;3124.575;3038.269;2556.752;1687.894;4850.921;2824.234;1047.274;2187.284;1280.317;3135.693;5553.676;1132.178;3789.792;2119.479
18.0;11031.045;3469.245;1336.186;3571.13;1427.615;3211.008;1669.936;4284.939;4593.327;4811.657;3443.524;1931.807;3106.355;1604.214;2960.368;4180.235;1694.193;2634.029;1182.492;4233.662;1299.271;3568.19;770.203;2038.558;1529.918;1977.471;5181.311;1116.002;5165.497;3434.167
18.25;3835.982;3674.926;5427.041;3696.413;2927.448;2188.062;6120.07;6138.9;7083.291;5762.145;6118.104;3137.03;3983.158;6265.753;3951.919;2287.341;1427.122;5181.332;1345.783;5402.734;3193.714;4562.617;830.858;1960.023;4551.841;3272.519;3442.477;2052.274;4190.976;3291.88
18.5;3280.85;5227.814;6976.288;4525.577;2930.401;1010.286;3114.8;7081.107;2590.019;4901.587;6769.112;3435.708;3734.095;5699.522;4754.976;5294.268;1286.306;5367.511;3990.789;2346.522;3490.546;4641.177;746.991;1941.765;1421.851;3514.339;4638.778;4061.305;6945.753;4285.978
18.75;2603.33;2418.063;1436.615;3966.845;2611.664;1108.762;5471.582;3368.138;5102.525;2073.205;1758.668;4788.633;1294.19;2312.683;4461.093;2602.351;3615.554;5972.227;1588.303;4696.959;4395.314;8922.801;772.11;724.723;3265.74;5034.544;3296.069;1530.449;6057.761;1109.495
19.0;2269.875;2383.497;1497.61;1313.842;3240.94;1374.008;2990.976;5171.196;2775.01;4139.79;5445.989;8772.855;1155.012;3664.517;1589.963;1132.439;1335.831;5815.613;2868.761;4225.892;4894.965;2204.353;1656.2;1738.728;2956.292;5482.456;3434.618;5669.501;6082.68;948.807
19.25;2254.261;4989.099;1350.613;5515.249;1652.722;2526.431;3707.324;3818.876;5216.399;4265.069;3073.759;9120.532;2566.104;10617.718;2352.114;1072.667;2480.558;4246.902;3287.488;2213.841;4645.079;2000.448;868.085;2157.691;2783.963;2277.021;3761.974;4988.359;4265.419;1034.947
19.5;3918.765;1256.586;1433.96;4483.978;3245.269;2258.798;4044.887;2735.054;5159.959;3718.823;3029.004;7293.157;2470.862;11226.104;1592.951;1244.375;3719.183;3284.635;4511.419;2789.288;4297.759;1940.883;940.853;1497.213;3116.835;1941.776;5720.627;7250.231;6199.154;918.588
19.75;2259.986;4511.095;3741.778;3716.128;6431.31;3309.201;3225.602;4171.513;4008.767;3661.613;7346.447;3614.457;1382.449;9444.996;1009.144;985.286;2751.305;6985.773;3019.57;10106.471;5885.966;1860.302;2727.28;5059.044;3533.995;6289.27;5636.707;7441.799;5373.069;1092.797
20.0;2282.846;3083.122;1517.979;3054.163;3421.012;4996.768;2937.534;3639.402;2959.796;2053.941;7941.977;3016.359;1397.247;3137.527;2274.725;1072.981;986.096;4343.09;2879.853;3584.73;4677.509;1829.428;1562.149;4154.491;4057.059;5002.57;3111.396;6434.649;2892.999;3915.916
20.25;2972.234;4206.38;1661.811;1339.674;3356.61;3268.729;3637.043;4068.218;5074.604;1955.25;8162.704;4326.46;2309.718;1981.325;984.85;1122.399;1269.36;2788.232;3020.169;4165.338;3466.932;1856.046;1312.644;5244.924;3520.405;6364.339;4883.056;8775.387;2867.051;3829.242
20.5;3950.249;2640.387;3078.265;3130.921;3636.68;4689.167;5036.694;2649.341;4950.863;1814.433;4612.437;3606.757;4734.15;2070.688;1162.544;1668.86;4555.271;2582.226;3224.783;2440.148;2736.575;4605.487;3179.137;3933.208;1512.735;4388.398;2721.089;3954.162;2912.511;857.22
20.75;2550.832;2886.835;4397.269;2897.85;3740.655;2343.939;4178.778;3944.958;4588.978;3533.828;4034.377;2595.081;4605.15;2067.89;1460.886;882.097;2746.364;3404.809;1381.602;6543.349;5489.059;7729.005;3255.666;2382.761;4739.668;4240.944;3079.026;2358.955;3309.536;1069.331
21.0;4389.892;2512.593;2865.711;3224.383;3687.499;2522.573;6307.973;3941.398;3618.009;3365.589;3692.23;3545.761;2753.247;2831.113;1074.899;1115.722;4154.762;3725.924;2899.002;6323.426;6243.298;6929.8;1272.61;923.496;2429.676;3362.511;4828.479;9994.437;7495.296;1030.416
21.25;2591.448;1160.2;1486.876;4625.612;3266.508;2571.875;6081.781;2295.256;4944.317;3303.055;4254.596;6538.719;2562.529;1543.592;1902.77;2224.156;1070.507;3459.027;3883.92;7782.576;3913.619;3684.843;1318.051;878.539;2030.62;3770.101;5593.13;4633.656;5950.149;843.65
21.5;5606.004;4518.616;3727.078;3608.462;3248.991;1405.41;3573.868;2570.346;2251.452;5202.319;2378.659;5033.619;952.271;1607.359;2447.091;3592.242;989.687;3636.282;3238.314;6538.299;3720.237;2405.446;1977.961;808.028;2966.501;6872.423;1439.567;2323.712;3603.199;4279.253
21.75;4563.554;1819.154;6276.445;7535.276;4962.723;1035.629;6809.582;2398.366;5440.013;8100.875;2262.684;3869.862;3391.709;2931.557;1525.704;3473.175;2358.753;4142.523;4865.657;3145.618;1519.079;2985.298;2014.001;2192.671;1554.075;5934.535;2985.472;4449.548;1606.138;2305.989
22.0;1513.647;1228.863;5447.36;8995.82;2826.16;1091.889;6522.064;6467.853;3249.613;4904.863;2832.993;5513.193;4091.618;5915.775;2608.527;5773.419;1430.706;3468.589;1418.463;3204.111;1488.119;1135.088;2133.57;1870.154;3307.385;2576.735;2528.157;5100.187;4782.716;9131.997
22.25;4140.317;3306.396;1777.107;11281.652;3307.969;2772.924;3456.635;3656.08;3655.259;1948.342;4617.26;3322.517;2663.366;3365.872;2186.492;2615.553;809.247;4341.841;1296.398;4118.751;1288.49;1126.823;2340.561;1654.157;3952.346;4324.67;2480.214;3696.805;3752.195;6306.38
22.5;1456.811;3192.913;860.929;7805.866;3768.895;2253.872;6330.689;4061.646;2023.084;1591.18;2678.953;5890.768;3492.208;7662.225;1935.018;2608.82;532.264;3972.222;3205.733;2105.601;3118.421;1223.601;1235.928;5633.209;2470.965;4135.997;4135.46;3452.407;4778.012;1293.139
22.75;2772.829;696.34;2226.391;2005.939;2428.76;1078.66;5188.92;6465.361;797.722;970.086;6207.352;7085.422;3318.434;7122.3;1797.668;1001.934;497.95;1933.785;3289.075;4384.541;3013.634;4350.042;1343.483;4754.59;2652.168;10368.632;4333.185;6569.017;6930.719;1508.75
23.0;2656.084;829.608;2152.245;1096.448;1504.966;1244.479;3037.502;4524.988;599.21;742.376;3350.325;2637.256;1837.553;6202.414;671.603;1182.815;391.779;1143.334;4303.95;1736.41;3695.007;3838.06;2981.246;2977.116;2050.401;3189.313;1819.352;2107.645;5596.245;922.33
23.25;1227.123;715.51;2410.044;2975.123;991.646;550.279;1141.196;1149.897;651.318;1232.191;1728.331;3418.011;2929.104;4604.552;680.08;1200.359;408.414;2211.606;2729.057;1353.667;1108.219;1848.078;2757.14;2798.822;4203.296;620.489;1894.31;1912.48;7498.08;3758.945
23.5;646.938;1593.42;3298.182;1675.107;1049.691;642.78;1413.264;1192.651;557.131;1266.934;1179.529;3264.653;778.645;3377.863;327.886;957.416;428.376;1882.649;861.306;733.823;2042.388;548.04;921.554;1286.548;922.09;687.793;1584.861;1897.593;1850.348;3996.291
23.75;708.616;1464.519;3096.169;2195.635;781.891;367.903;3494.85;2864.004;653.868;966.118;460.008;853.819;969.335;611.971;427.406;626.079;700.821;1999.748;1959.548;552.083;1813.84;426.982;815.53;1397.086;836.749;537.75;1816.918;757.957;2023.879;746.748
24.0;301.418;318.879;318.377;335.487;377.677;301.158;362.853;297.903;321.378;329.285;244.08;285.416;249.939;345.288;280.484;348.249;333.73;279.489;291.416;291.956;283.161;299.789;349.368;322.418;298.298;318.171;318.059;341.206;232.611;393.8
24.25;309.948;318.879;377.894;365.506;374.826;611.633;383.176;297.903;324.038;329.285;244.08;1049.782;249.939;345.288;280.484;369.293;346.031;358.233;432.63;291.956;321.974;299.789;370.501;327.536;311.406;318.171;413.971;341.206;232.611;393.8
