timestep;MFH_A_0;MFH_A_1;MFH_A_2;MFH_B_0;MFH_B_1;MFH_B_2;MFH_C_0;MFH_C_1;MFH_C_2;MFH_D_0;MFH_D_1;MFH_D_2;MFH_E_0;MFH_E_1;MFH_E_2;MFH_F_0;MFH_F_1;MFH_F_2;MFH_G_0;MFH_G_1;MFH_G_2;MFH_H_0;MFH_H_1;MFH_H_2;MFH_I_0;MFH_I_1;MFH_I_2;MFH_J_0;MFH_J_1;MFH_J_2
2819.5;14604.13;14604.13;14604.13;11466.5;11466.5;11466.5;17138.32;17138.32;17138.32;19547.93;19547.93;19547.93;10800.41;10800.41;10800.41;16079.69;16079.69;16079.69;13212.45;13212.45;13212.45;11156.08;11156.08;11156.08;11823.9;11823.9;11823.9;9343.65;9343.65;9343.65
2819.75;14298.11;14298.11;14298.11;11226.23;11226.23;11226.23;16779.2;16779.2;16779.2;19138.32;19138.32;19138.32;10574.1;10574.1;10574.1;15742.75;15742.75;15742.75;12935.59;12935.59;12935.59;10922.31;10922.31;10922.31;11576.14;11576.14;11576.14;9147.86;9147.86;9147.86
2820.0;14090.34;14090.34;14090.34;11063.09;11063.09;11063.09;16535.37;16535.37;16535.37;18860.2;18860.2;18860.2;10420.44;10420.44;10420.44;15513.98;15513.98;15513.98;12747.62;12747.62;12747.62;10763.59;10763.59;10763.59;11407.92;11407.92;11407.92;9014.93;9014.93;9014.93
2820.25;13647.11;13647.11;13647.11;10715.08;10715.08;10715.08;16015.23;16015.23;16015.23;18266.93;18266.93;18266.93;10092.65;10092.65;10092.65;15025.96;15025.96;15025.96;12346.62;12346.62;12346.62;10425.0;10425.0;10425.0;11049.07;11049.07;11049.07;8731.35;8731.35;8731.35
2820.5;13201.39;13201.39;13201.39;10365.13;10365.13;10365.13;15492.17;15492.17;15492.17;17670.32;17670.32;17670.32;9763.02;9763.02;9763.02;14535.21;14535.21;14535.21;11943.38;11943.38;11943.38;10084.52;10084.52;10084.52;10688.2;10688.2;10688.2;8446.18;8446.18;8446.18
2820.75;12665.6;12665.6;12665.6;9944.45;9944.45;9944.45;14863.41;14863.41;14863.41;16953.16;16953.16;16953.16;9366.78;9366.78;9366.78;13945.29;13945.29;13945.29;11458.65;11458.65;11458.65;9675.23;9675.23;9675.23;10254.41;10254.41;10254.41;8103.39;8103.39;8103.39
2821.0;12212.15;12212.15;12212.15;9588.42;9588.42;9588.42;14331.27;14331.27;14331.27;16346.21;16346.21;16346.21;9031.44;9031.44;9031.44;13446.03;13446.03;13446.03;11048.41;11048.41;11048.41;9328.85;9328.85;9328.85;9887.29;9887.29;9887.29;7813.28;7813.28;7813.28
2821.25;11680.16;11680.16;11680.16;9170.73;9170.73;9170.73;13706.97;13706.97;13706.97;15634.13;15634.13;15634.13;8638.0;8638.0;8638.0;12860.28;12860.28;12860.28;10567.11;10567.11;10567.11;8922.46;8922.46;8922.46;9456.57;9456.57;9456.57;7472.91;7472.91;7472.91
2821.5;11144.55;11144.55;11144.55;8750.2;8750.2;8750.2;13078.42;13078.42;13078.42;14917.21;14917.21;14917.21;8241.9;8241.9;8241.9;12270.56;12270.56;12270.56;10082.55;10082.55;10082.55;8513.31;8513.31;8513.31;9022.93;9022.93;9022.93;7130.23;7130.23;7130.23
2821.75;10605.34;10605.34;10605.34;8326.83;8326.83;8326.83;12445.64;12445.64;12445.64;14195.47;14195.47;14195.47;7843.13;7843.13;7843.13;11676.87;11676.87;11676.87;9594.72;9594.72;9594.72;8101.41;8101.41;8101.41;8586.37;8586.37;8586.37;6785.25;6785.25;6785.25
2822.0;9958.31;9958.31;9958.31;7818.81;7818.81;7818.81;11686.33;11686.33;11686.33;13329.39;13329.39;13329.39;7364.61;7364.61;7364.61;10964.46;10964.46;10964.46;9009.34;9009.34;9009.34;7607.13;7607.13;7607.13;8062.51;8062.51;8062.51;6371.28;6371.28;6371.28
2822.25;10124.6;10124.6;10124.6;7949.37;7949.37;7949.37;11881.48;11881.48;11881.48;13551.98;13551.98;13551.98;7487.59;7487.59;7487.59;11147.55;11147.55;11147.55;9159.79;9159.79;9159.79;7734.17;7734.17;7734.17;8197.15;8197.15;8197.15;6477.67;6477.67;6477.67
2822.5;10186.14;10186.14;10186.14;7997.69;7997.69;7997.69;11953.69;11953.69;11953.69;13634.35;13634.35;13634.35;7533.1;7533.1;7533.1;11215.31;11215.31;11215.31;9215.46;9215.46;9215.46;7781.17;7781.17;7781.17;8246.97;8246.97;8246.97;6517.04;6517.04;6517.04
2822.75;10247.17;10247.17;10247.17;8045.61;8045.61;8045.61;12025.32;12025.32;12025.32;13716.05;13716.05;13716.05;7578.24;7578.24;7578.24;11282.51;11282.51;11282.51;9270.68;9270.68;9270.68;7827.8;7827.8;7827.8;8296.39;8296.39;8296.39;6556.09;6556.09;6556.09
2823.0;10307.72;10307.72;10307.72;8093.15;8093.15;8093.15;12096.38;12096.38;12096.38;13797.09;13797.09;13797.09;7623.02;7623.02;7623.02;11349.18;11349.18;11349.18;9325.46;9325.46;9325.46;7874.05;7874.05;7874.05;8345.41;8345.41;8345.41;6594.83;6594.83;6594.83
2823.25;10419.94;10419.94;10419.94;8181.26;8181.26;8181.26;12228.06;12228.06;12228.06;13947.3;13947.3;13947.3;7706.01;7706.01;7706.01;11472.73;11472.73;11472.73;9426.98;9426.98;9426.98;7959.78;7959.78;7959.78;8436.26;8436.26;8436.26;6666.63;6666.63;6666.63
2823.5;10627.36;10627.36;10627.36;8344.11;8344.11;8344.11;12471.47;12471.47;12471.47;14224.93;14224.93;14224.93;7859.41;7859.41;7859.41;11701.11;11701.11;11701.11;9614.64;9614.64;9614.64;8118.22;8118.22;8118.22;8604.2;8604.2;8604.2;6799.33;6799.33;6799.33
2823.75;10735.06;10735.06;10735.06;8428.68;8428.68;8428.68;12597.87;12597.87;12597.87;14369.1;14369.1;14369.1;7939.06;7939.06;7939.06;11819.7;11819.7;11819.7;9712.08;9712.08;9712.08;8200.5;8200.5;8200.5;8691.4;8691.4;8691.4;6868.24;6868.24;6868.24
2824.0;10841.76;10841.76;10841.76;8512.46;8512.46;8512.46;12723.09;12723.09;12723.09;14511.92;14511.92;14511.92;8017.97;8017.97;8017.97;11937.18;11937.18;11937.18;9808.61;9808.61;9808.61;8282.01;8282.01;8282.01;8777.79;8777.79;8777.79;6936.51;6936.51;6936.51
2824.25;10240.85;10240.85;10240.85;8040.65;8040.65;8040.65;12017.9;12017.9;12017.9;13707.59;13707.59;13707.59;7573.57;7573.57;7573.57;11275.56;11275.56;11275.56;9264.97;9264.97;9264.97;7822.97;7822.97;7822.97;8291.27;8291.27;8291.27;6552.05;6552.05;6552.05
2824.5;9739.05;9739.05;9739.05;7646.66;7646.66;7646.66;11429.02;11429.02;11429.02;13035.92;13035.92;13035.92;7202.46;7202.46;7202.46;10723.05;10723.05;10723.05;8810.98;8810.98;8810.98;7439.65;7439.65;7439.65;7885.0;7885.0;7885.0;6231.0;6231.0;6231.0
2824.75;9125.94;9125.94;9125.94;7165.27;7165.27;7165.27;10709.53;10709.53;10709.53;12215.26;12215.26;12215.26;6749.05;6749.05;6749.05;10048.0;10048.0;10048.0;8256.3;8256.3;8256.3;6971.3;6971.3;6971.3;7388.61;7388.61;7388.61;5838.73;5838.73;5838.73
2825.0;8506.77;8506.77;8506.77;6679.13;6679.13;6679.13;9982.91;9982.91;9982.91;11386.48;11386.48;11386.48;6291.14;6291.14;6291.14;9366.26;9366.26;9366.26;7696.13;7696.13;7696.13;6498.31;6498.31;6498.31;6887.31;6887.31;6887.31;5442.59;5442.59;5442.59
2825.25;7874.11;7874.11;7874.11;6182.39;6182.39;6182.39;9240.46;9240.46;9240.46;10539.65;10539.65;10539.65;5823.25;5823.25;5823.25;8669.68;8669.68;8669.68;7123.75;7123.75;7123.75;6015.02;6015.02;6015.02;6375.09;6375.09;6375.09;5037.81;5037.81;5037.81
2825.5;7233.42;7233.42;7233.42;5679.35;5679.35;5679.35;8488.6;8488.6;8488.6;9682.08;9682.08;9682.08;5349.44;5349.44;5349.44;7964.26;7964.26;7964.26;6544.12;6544.12;6544.12;5525.6;5525.6;5525.6;5856.37;5856.37;5856.37;4627.91;4627.91;4627.91
2825.75;6660.41;6660.41;6660.41;5229.45;5229.45;5229.45;7816.16;7816.16;7816.16;8915.09;8915.09;8915.09;4925.67;4925.67;4925.67;7333.35;7333.35;7333.35;6025.71;6025.71;6025.71;5087.88;5087.88;5087.88;5392.45;5392.45;5392.45;4261.3;4261.3;4261.3
2826.0;5993.19;5993.19;5993.19;4705.58;4705.58;4705.58;7033.16;7033.16;7033.16;8022.0;8022.0;8022.0;4432.23;4432.23;4432.23;6598.72;6598.72;6598.72;5422.08;5422.08;5422.08;4578.19;4578.19;4578.19;4852.25;4852.25;4852.25;3834.41;3834.41;3834.41
2826.25;5058.07;5058.07;5058.07;3971.36;3971.36;3971.36;5935.77;5935.77;5935.77;6770.32;6770.32;6770.32;3740.67;3740.67;3740.67;5569.11;5569.11;5569.11;4576.06;4576.06;4576.06;3863.85;3863.85;3863.85;4095.15;4095.15;4095.15;3236.13;3236.13;3236.13
2826.5;4112.92;4112.92;4112.92;3229.27;3229.27;3229.27;4826.61;4826.61;4826.61;5505.22;5505.22;5505.22;3041.69;3041.69;3041.69;4528.47;4528.47;4528.47;3720.98;3720.98;3720.98;3141.85;3141.85;3141.85;3329.93;3329.93;3329.93;2631.42;2631.42;2631.42
2826.75;3159.02;3159.02;3159.02;2480.32;2480.32;2480.32;3707.19;3707.19;3707.19;4228.41;4228.41;4228.41;2336.24;2336.24;2336.24;3478.2;3478.2;3478.2;2857.99;2857.99;2857.99;2413.17;2413.17;2413.17;2557.63;2557.63;2557.63;2021.13;2021.13;2021.13
2827.0;2398.11;2398.11;2398.11;1882.89;1882.89;1882.89;2814.24;2814.24;2814.24;3209.92;3209.92;3209.92;1773.51;1773.51;1773.51;2640.41;2640.41;2640.41;2169.59;2169.59;2169.59;1831.91;1831.91;1831.91;1941.57;1941.57;1941.57;1534.3;1534.3;1534.3
2827.25;2206.37;2206.37;2206.37;1732.34;1732.34;1732.34;2589.23;2589.23;2589.23;2953.27;2953.27;2953.27;1631.71;1631.71;1631.71;2429.29;2429.29;2429.29;1996.11;1996.11;1996.11;1685.44;1685.44;1685.44;1786.33;1786.33;1786.33;1411.62;1411.62;1411.62
2827.5;1459.79;1459.79;1459.79;1146.16;1146.16;1146.16;1713.1;1713.1;1713.1;1953.96;1953.96;1953.96;1079.58;1079.58;1079.58;1607.28;1607.28;1607.28;1320.68;1320.68;1320.68;1115.13;1115.13;1115.13;1181.89;1181.89;1181.89;933.97;933.97;933.97
2827.75;730.89;730.89;730.89;573.86;573.86;573.86;857.72;857.72;857.72;978.31;978.31;978.31;540.53;540.53;540.53;804.74;804.74;804.74;661.24;661.24;661.24;558.33;558.33;558.33;591.75;591.75;591.75;467.62;467.62;467.62
2828.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2828.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2828.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2828.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2829.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2829.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2829.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2829.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2830.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2830.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2830.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2830.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2831.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2831.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2831.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2831.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2832.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2832.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2832.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2832.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2833.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2833.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2833.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2833.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2834.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2834.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2834.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2834.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2835.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2835.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2835.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2835.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2836.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2836.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2836.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2836.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2837.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2837.25;440.18;440.18;440.18;345.61;345.61;345.61;516.57;516.57;516.57;589.2;589.2;589.2;325.54;325.54;325.54;484.66;484.66;484.66;398.24;398.24;398.24;336.26;336.26;336.26;356.38;356.38;356.38;281.63;281.63;281.63
2837.5;879.95;879.95;879.95;690.9;690.9;690.9;1032.64;1032.64;1032.64;1177.83;1177.83;1177.83;650.76;650.76;650.76;968.86;968.86;968.86;796.1;796.1;796.1;672.19;672.19;672.19;712.43;712.43;712.43;562.99;562.99;562.99
2837.75;1340.88;1340.88;1340.88;1052.8;1052.8;1052.8;1573.55;1573.55;1573.55;1794.79;1794.79;1794.79;991.64;991.64;991.64;1476.36;1476.36;1476.36;1213.1;1213.1;1213.1;1024.29;1024.29;1024.29;1085.61;1085.61;1085.61;857.89;857.89;857.89
2838.0;1595.64;1595.64;1595.64;1252.82;1252.82;1252.82;1872.52;1872.52;1872.52;2135.79;2135.79;2135.79;1180.04;1180.04;1180.04;1756.85;1756.85;1756.85;1443.58;1443.58;1443.58;1218.9;1218.9;1218.9;1291.87;1291.87;1291.87;1020.88;1020.88;1020.88
2838.25;2351.89;2351.89;2351.89;1846.6;1846.6;1846.6;2760.01;2760.01;2760.01;3148.06;3148.06;3148.06;1739.33;1739.33;1739.33;2589.52;2589.52;2589.52;2127.77;2127.77;2127.77;1796.61;1796.61;1796.61;1904.16;1904.16;1904.16;1504.73;1504.73;1504.73
2838.5;3339.98;3339.98;3339.98;2622.4;2622.4;2622.4;3919.55;3919.55;3919.55;4470.63;4470.63;4470.63;2470.07;2470.07;2470.07;3677.44;3677.44;3677.44;3021.7;3021.7;3021.7;2551.41;2551.41;2551.41;2704.14;2704.14;2704.14;2136.9;2136.9;2136.9
2838.75;4336.31;4336.31;4336.31;3404.67;3404.67;3404.67;5088.77;5088.77;5088.77;5804.24;5804.24;5804.24;3206.9;3206.9;3206.9;4774.44;4774.44;4774.44;3923.09;3923.09;3923.09;3312.5;3312.5;3312.5;3510.8;3510.8;3510.8;2774.35;2774.35;2774.35
2839.0;5322.37;5322.37;5322.37;4178.88;4178.88;4178.88;6245.94;6245.94;6245.94;7124.1;7124.1;7124.1;3936.13;3936.13;3936.13;5860.13;5860.13;5860.13;4815.19;4815.19;4815.19;4065.75;4065.75;4065.75;4309.14;4309.14;4309.14;3405.23;3405.23;3405.23
2839.25;6500.63;6500.63;6500.63;5104.0;5104.0;5104.0;7628.66;7628.66;7628.66;8701.23;8701.23;8701.23;4807.51;4807.51;4807.51;7157.44;7157.44;7157.44;5881.16;5881.16;5881.16;4965.82;4965.82;4965.82;5263.09;5263.09;5263.09;4159.07;4159.07;4159.07
2839.5;7698.57;7698.57;7698.57;6044.56;6044.56;6044.56;9034.47;9034.47;9034.47;10304.69;10304.69;10304.69;5693.44;5693.44;5693.44;8476.4;8476.4;8476.4;6964.94;6964.94;6964.94;5880.92;5880.92;5880.92;6232.97;6232.97;6232.97;4925.51;4925.51;4925.51
2839.75;8842.75;8842.75;8842.75;6942.92;6942.92;6942.92;10377.19;10377.19;10377.19;11836.2;11836.2;11836.2;6539.61;6539.61;6539.61;9736.19;9736.19;9736.19;8000.09;8000.09;8000.09;6754.96;6754.96;6754.96;7159.33;7159.33;7159.33;5657.55;5657.55;5657.55
2840.0;9969.33;9969.33;9969.33;7827.46;7827.46;7827.46;11699.26;11699.26;11699.26;13344.15;13344.15;13344.15;7372.77;7372.77;7372.77;10976.6;10976.6;10976.6;9019.32;9019.32;9019.32;7615.56;7615.56;7615.56;8071.44;8071.44;8071.44;6378.33;6378.33;6378.33
2840.25;10913.34;10913.34;10913.34;8568.66;8568.66;8568.66;12807.08;12807.08;12807.08;14607.73;14607.73;14607.73;8070.9;8070.9;8070.9;12015.99;12015.99;12015.99;9873.37;9873.37;9873.37;8336.68;8336.68;8336.68;8835.74;8835.74;8835.74;6982.3;6982.3;6982.3
2840.5;11824.4;11824.4;11824.4;9283.98;9283.98;9283.98;13876.23;13876.23;13876.23;15827.19;15827.19;15827.19;8744.67;8744.67;8744.67;13019.09;13019.09;13019.09;10697.61;10697.61;10697.61;9032.64;9032.64;9032.64;9573.35;9573.35;9573.35;7565.19;7565.19;7565.19
2840.75;12723.65;12723.65;12723.65;9990.03;9990.03;9990.03;14931.52;14931.52;14931.52;17030.86;17030.86;17030.86;9409.71;9409.71;9409.71;14009.2;14009.2;14009.2;11511.16;11511.16;11511.16;9719.57;9719.57;9719.57;10301.41;10301.41;10301.41;8140.53;8140.53;8140.53
2841.0;13612.45;13612.45;13612.45;10687.87;10687.87;10687.87;15974.56;15974.56;15974.56;18220.54;18220.54;18220.54;10067.02;10067.02;10067.02;14987.8;14987.8;14987.8;12315.27;12315.27;12315.27;10398.53;10398.53;10398.53;11021.01;11021.01;11021.01;8709.18;8709.18;8709.18
2841.25;14150.15;14150.15;14150.15;11110.05;11110.05;11110.05;16605.56;16605.56;16605.56;18940.26;18940.26;18940.26;10464.67;10464.67;10464.67;15579.83;15579.83;15579.83;12801.73;12801.73;12801.73;10809.28;10809.28;10809.28;11456.34;11456.34;11456.34;9053.19;9053.19;9053.19
2841.5;14682.53;14682.53;14682.53;11528.06;11528.06;11528.06;17230.33;17230.33;17230.33;19652.87;19652.87;19652.87;10858.39;10858.39;10858.39;16166.01;16166.01;16166.01;13283.38;13283.38;13283.38;11215.97;11215.97;11215.97;11887.38;11887.38;11887.38;9393.81;9393.81;9393.81
2841.75;15210.03;15210.03;15210.03;11942.22;11942.22;11942.22;17849.36;17849.36;17849.36;20358.93;20358.93;20358.93;11248.5;11248.5;11248.5;16746.8;16746.8;16746.8;13760.61;13760.61;13760.61;11618.92;11618.92;11618.92;12314.45;12314.45;12314.45;9731.3;9731.3;9731.3
2842.0;15733.03;15733.03;15733.03;12352.86;12352.86;12352.86;18463.12;18463.12;18463.12;21058.98;21058.98;21058.98;11635.28;11635.28;11635.28;17322.65;17322.65;17322.65;14233.78;14233.78;14233.78;12018.44;12018.44;12018.44;12737.89;12737.89;12737.89;10065.92;10065.92;10065.92
2842.25;14956.44;14956.44;14956.44;11743.11;11743.11;11743.11;17551.76;17551.76;17551.76;20019.5;20019.5;20019.5;11060.96;11060.96;11060.96;16467.59;16467.59;16467.59;13531.18;13531.18;13531.18;11425.2;11425.2;11425.2;12109.14;12109.14;12109.14;9569.06;9569.06;9569.06
2842.5;14075.86;14075.86;14075.86;11051.72;11051.72;11051.72;16518.38;16518.38;16518.38;18840.82;18840.82;18840.82;10409.73;10409.73;10409.73;15498.04;15498.04;15498.04;12734.52;12734.52;12734.52;10752.53;10752.53;10752.53;11396.2;11396.2;11396.2;9005.67;9005.67;9005.67
2842.75;13223.7;13223.7;13223.7;10382.65;10382.65;10382.65;15518.35;15518.35;15518.35;17700.19;17700.19;17700.19;9779.52;9779.52;9779.52;14559.78;14559.78;14559.78;11963.57;11963.57;11963.57;10101.56;10101.56;10101.56;10706.27;10706.27;10706.27;8460.46;8460.46;8460.46
2843.0;12148.43;12148.43;12148.43;9538.39;9538.39;9538.39;14256.49;14256.49;14256.49;16260.92;16260.92;16260.92;8984.31;8984.31;8984.31;13375.87;13375.87;13375.87;10990.76;10990.76;10990.76;9280.17;9280.17;9280.17;9835.7;9835.7;9835.7;7772.51;7772.51;7772.51
2843.25;11854.08;11854.08;11854.08;9307.28;9307.28;9307.28;13911.06;13911.06;13911.06;15866.92;15866.92;15866.92;8766.62;8766.62;8766.62;13051.77;13051.77;13051.77;10724.46;10724.46;10724.46;9055.31;9055.31;9055.31;9597.38;9597.38;9597.38;7584.18;7584.18;7584.18
